thisRow.t,notes,time,condition,accuracy,prop,rolling_acc,confidence,participant,session,
,,5.6249991757795215e-06,90,0,0.45,0.0,low,43,001,
,,9.543799667000712,0,0,0.6,0.0,high,43,001,
,,18.58883687499474,90,1,0.4,0.0,high,43,001,
,,27.27346583399776,0,1,0.5499999999999999,0.0,high,43,001,
,,36.12427499999467,0,1,0.5499999999999999,0.5,high,43,001,
,,46.83439054199698,90,0,0.4,0.5,high,43,001,
,,54.949455958994804,0,1,0.6,0.6666666666666666,high,43,001,
,,63.18409866699949,90,1,0.35000000000000003,0.3333333333333333,high,43,001,
