thisRow.t,notes,time,condition,accuracy,prop,rolling_acc,confidence,participant,session,
,,5.207999492995441e-06,90,1,0.45,0.0,high,23,001,
,,8.85596949999308,0,1,0.6,0.0,high,23,001,
