thisRow.t,notes,time,condition,accuracy,prop,rolling_acc,confidence,participant,session,
,,5.165988113731146e-06,0,0,0.6,0.0,low,123123123,001,
,,8.389463165978668,0,1,0.5499999999999999,0.0,high,123123123,001,
,,19.009356165974168,90,0,0.45,0.0,high,123123123,001,
