timestamp,frame,mouse_x,mouse_y,square_x,square_y,dot_x,dot_y,participant,session,trial_num,phase,angle_bias,expect_level,prop_used,conf_level,agency_rating
0.00013649999164044857,1,1.0,0.0,150.1,0.0,-150.0,0.0,,001,1,practice,0,low,0.5,2,
0.0037201668601483107,2,4.0,1.0,150.78836560195012,0.0299239303760978,-149.38326879609974,-0.14015213924780434,,001,1,practice,0,low,0.5,2,
0.01682512485422194,3,4.0,1.0,151.33905808351022,0.05386307467697604,-148.88988383297954,-0.2522738506460478,,001,1,practice,0,low,0.5,2,
0.019935499876737595,4,6.0,6.0,152.51618404825763,0.6187364943581043,-147.4220319034847,-0.25052701128379107,,001,1,practice,0,low,0.5,2,
0.03348358394578099,5,6.0,6.0,153.45788482005557,1.0706352301030069,-146.24775035988884,-0.24912953979398572,,001,1,practice,0,low,0.5,2,
0.03639579191803932,6,9.0,27.0,156.63181258204725,3.475630016440972,-141.06719083590548,-0.3610599671180554,,001,1,practice,0,low,0.5,2,
0.050173499854281545,7,9.0,27.0,159.17095479164058,5.399625845511344,-136.9227432167188,-0.4506043089773111,,001,1,practice,0,low,0.5,2,
0.052958125015720725,8,10.0,51.0,163.67519884468513,8.965724852952928,-128.8613245506297,-1.2684350940941425,,001,1,practice,0,low,0.5,2,
0.06658520898781717,9,10.0,51.0,167.27859408712078,11.818604058906194,-122.4121896177584,-1.9226997221876077,,001,1,practice,0,low,0.5,2,
0.06990574998781085,10,6.0,74.0,172.0138026707938,15.787492364974323,-112.74789689201235,-3.6729415420513503,,001,1,practice,0,low,0.5,2,
0.08358650002628565,11,6.0,74.0,175.80196953773222,18.962603009828825,-105.01646271141551,-5.073134997942344,,001,1,practice,0,low,0.5,2,
0.08641124982386827,12,-2.0,97.0,180.36018141588886,23.087210332501577,-94.17595859772622,-7.624252149076842,,001,1,practice,0,low,0.5,2,
0.10083320899866521,13,-2.0,97.0,184.00675091841418,26.386896190639778,-85.50355530677479,-9.665145869984439,,001,1,practice,0,low,0.5,2,
0.1037710418459028,14,-14.0,120.0,188.2447155915168,30.71343546841372,-73.52421453184891,-12.524279664183748,,001,1,practice,0,low,0.5,2,
0.11702279187738895,15,-14.0,120.0,191.6350873299989,34.17466689063288,-63.94074191190822,-14.811586699543195,,001,1,practice,0,low,0.5,2,
0.11976087489165366,16,-29.0,143.0,195.58254355583117,39.000946142475314,-50.803646145862444,-17.126844099696537,,001,1,practice,0,low,0.5,2,
0.13364691683091223,17,-29.0,143.0,198.740508536497,42.86196954394926,-40.29396953302582,-18.979050019819212,,001,1,practice,0,low,0.5,2,
0.1364720838610083,18,-63.0,176.0,202.59975686921496,49.47412987071998,-22.420475546385937,-20.01413154473422,,001,1,practice,0,low,0.5,2,
0.15048083383589983,19,-63.0,176.0,205.6871555353893,54.763858132136555,-8.121680357074027,-20.842196764666227,,001,1,practice,0,low,0.5,2,
0.1532390839420259,20,-94.0,193.0,208.5143149168098,61.43556538701879,10.231836691337541,-20.024799649113884,,001,1,practice,0,low,0.5,2,
0.16703783394768834,21,-94.0,193.0,210.77604242194622,66.77293119092458,24.9146503300668,-19.37088195667201,,001,1,practice,0,low,0.5,2,
0.1698259999975562,22,-126.0,202.0,212.46729506755673,73.18864619259472,42.824642524052955,-16.35610308562749,,001,1,practice,0,low,0.5,2,
0.18380429199896753,23,-126.0,202.0,213.82029718404513,78.32121819393083,57.15263627924188,-13.944279988791871,,001,1,practice,0,low,0.5,2,
0.1864997500088066,24,-155.0,205.0,214.48116652107961,84.26259274547594,73.57196657108054,-8.944187610370946,,001,1,practice,0,low,0.5,2,
0.20039999997243285,25,-155.0,205.0,215.0098619907072,89.01569238671203,86.70743080455145,-4.944113707634206,,001,1,practice,0,low,0.5,2,
0.20314008393324912,26,-176.0,205.0,214.91813488592982,94.19540538892073,100.38643523036927,1.0104119929948387,,001,1,practice,0,low,0.5,2,
0.21706720883958042,27,-176.0,205.0,214.8447532021079,98.33917579068769,111.32963877102354,5.774032553498075,,001,1,practice,0,low,0.5,2,
