timestamp,frame,mouse_x,mouse_y,square_x,square_y,dot_x,dot_y,cluster_id,participant,session,trial_num,phase,angle_bias,expect_level,prop_used,conf_level,agency_rating
0.00020587490871548653,1,-720.0,-447.0,150.47913486121172,-0.361150639998909,-150.4629119733693,-0.2168158798087394,0,,001,1,practice,90,high,0.6,2,
0.003977624932304025,2,-660.0,-387.0,163.8002893011809,-11.632426392236022,-160.94403172145343,0.6772522610767844,0,,001,1,practice,90,high,0.6,2,
0.015438874950632453,3,-660.0,-387.0,174.45721285315622,-20.649446994025713,-169.3289275199207,1.3925067737852035,0,,001,1,practice,90,high,0.6,2,
0.019207957899197936,4,-636.0,-370.0,188.00686305395675,-30.922198165227396,-178.76385307986158,2.594372910985514,0,,001,1,practice,90,high,0.6,2,
0.03281658282503486,5,-610.0,-352.0,204.3927066266661,-42.180220659139266,-188.55031162934097,4.147262469539282,0,,001,1,practice,90,high,0.6,2,
0.03592987498268485,6,-582.0,-336.0,223.16397589146794,-54.27452216663657,-196.93526096430125,6.559845685713421,0,,001,1,practice,90,high,0.6,2,
0.04877074994146824,7,-551.0,-320.0,241.0440950375996,-66.3154902530672,-203.68701327440272,10.143841906324546,0,,001,1,practice,90,high,0.6,2,
0.052537082927301526,8,-524.0,-306.0,239.32747288405184,-72.26590290678882,-208.9758110135644,14.605873083058002,0,,001,1,practice,90,high,0.6,2,
0.06903220782987773,9,-497.0,-295.0,237.7058705843975,-77.4333202808304,-212.78872323738818,19.860210873760714,0,,001,1,practice,90,high,0.6,2,
0.08301712502725422,10,-458.0,-281.0,236.06561892516086,-82.29838128104795,-215.14019315296954,26.435039568549,0,,001,1,practice,90,high,0.6,2,
0.0861592919100076,11,-418.0,-270.0,234.44056412975146,-86.81947875058844,-216.0103937178205,34.132498275404416,0,,001,1,practice,90,high,0.6,2,
0.09969079191796482,12,-418.0,-270.0,233.20559415714843,-90.08413208668534,-216.70655416970126,40.29046524088874,0,,001,1,practice,90,high,0.6,2,
0.10302354185841978,13,-386.0,-266.0,231.96255220595663,-93.2382666832606,-215.8440405047682,47.31095222239972,0,,001,1,practice,90,high,0.6,2,
0.11625800002366304,14,-386.0,-266.0,231.01904569787843,-95.55208278651781,-215.15402957282174,52.92734180760851,0,,001,1,practice,90,high,0.6,2,
0.11924574989825487,15,-365.0,-265.0,230.0541772552872,-97.85231488009323,-213.38366337100302,58.9218272836574,0,,001,1,practice,90,high,0.6,2,
0.1332138329744339,16,-365.0,-265.0,229.31646701628202,-99.56886036894491,-211.96737040954804,63.717415664496514,0,,001,1,practice,90,high,0.6,2,
0.13657237496227026,17,-353.0,-265.0,228.57966286141647,-101.24888999964992,-209.996345638622,68.5255146294624,0,,001,1,practice,90,high,0.6,2,
0.1499042499344796,18,-353.0,-265.0,228.01066800227838,-102.52382785067482,-208.41952582188117,72.37199380143512,0,,001,1,practice,90,high,0.6,2,
0.1530164999421686,19,-342.0,-269.0,227.3973296042409,-103.87711243994133,-205.79117675366592,76.46880998784377,0,,001,1,practice,90,high,0.6,2,
0.1664285829756409,20,-341.0,-270.0,226.900883612724,-104.95708177995934,-203.45919415975922,79.83706053963202,0,,001,1,practice,90,high,0.6,2,
0.16955200000666082,21,-337.0,-275.0,226.4337593984811,-105.96109005040842,-200.49487017810145,82.89478283687959,0,,001,1,practice,90,high,0.6,2,
0.1832862498704344,22,-335.0,-279.0,226.01956979879677,-106.84172437754283,-197.2939442447705,85.50432522570655,0,,001,1,practice,90,high,0.6,2,
0.18662912491708994,23,-334.0,-285.0,225.64043819817854,-107.6401070685735,-193.53769902592825,87.6085401010968,0,,001,1,practice,90,high,0.6,2,
0.20016695791855454,24,-334.0,-292.0,225.29718501390388,-108.3567184110463,-189.14606559416038,89.17030727455186,0,,001,1,practice,90,high,0.6,2,
0.2040737080387771,25,-334.0,-299.0,225.00257334436466,-108.96716013741839,-184.24875437509695,90.2868333440244,0,,001,1,practice,90,high,0.6,2,
0.21656550001353025,26,-334.0,-307.0,224.76055214909084,-109.465493182262,-178.75559918419322,91.00399096954348,0,,001,1,practice,90,high,0.6,2,
0.22015695786103606,27,-336.0,-314.0,224.58512843196687,-109.82495202456016,-172.97170659795347,91.14434094874582,0,,001,1,practice,90,high,0.6,2,
0.23358204192481935,28,-348.0,-334.0,224.56374681670394,-109.86866530382214,-164.22038342518456,89.10338677248538,0,,001,1,practice,90,high,0.6,2,
0.23699958296492696,29,-371.0,-357.0,224.788595827109,-109.40789361868106,-152.12011963492202,83.5707467763982,0,,001,1,practice,90,high,0.6,2,
0.2500738329254091,30,-371.0,-357.0,224.95955168709693,-109.05594942386386,-142.43990860271197,79.14463477952845,0,,001,1,practice,90,high,0.6,2,
0.253479375038296,31,-417.0,-383.0,225.5675880561823,-107.79268629418439,-127.63138307644282,68.56359709082182,0,,001,1,practice,90,high,0.6,2,
0.2667027919087559,32,-417.0,-383.0,226.01985610175313,-106.84111871252011,-115.7845626554275,60.09876693985652,0,,001,1,practice,90,high,0.6,2,
0.26973033300600946,33,-447.0,-395.0,226.66700407809617,-105.46122160424811,-102.34175696762493,49.17534987017294,0,,001,1,practice,90,high,0.6,2,
0.28244066680781543,34,-482.0,-406.0,227.48552731305318,-103.68382160733725,-87.38868848115942,35.66497581677482,0,,001,1,practice,90,high,0.6,2,
0.2861164170317352,35,-556.0,-425.0,228.6520094310305,-101.08540242365319,-67.1332739553321,14.88072255797406,0,,001,1,practice,90,high,0.6,2,
0.30013024993240833,36,-578.0,-428.0,229.64274445335735,-98.81401681912351,-48.8181408559171,-4.686503633855693,0,,001,1,practice,90,high,0.6,2,
0.3034172498155385,37,-679.0,-441.0,230.99280218284252,-95.61550784113518,-24.536432003358527,-33.57810279313107,0,,001,1,practice,90,high,0.6,2,
0.3167947079055011,38,-679.0,-441.0,231.90973770323495,-93.36955370149711,-5.111064921311666,-56.69138212055138,0,,001,1,practice,90,high,0.6,2,
0.3200554579962045,39,-768.0,-445.0,232.95222493965855,-90.73731809824831,18.013647242856564,-86.43124876227482,0,,001,1,practice,90,high,0.6,2,
