timestamp,frame,mouse_x,mouse_y,square_x,square_y,dot_x,dot_y,shared_dx,shared_dy,distractor_noise_x,distractor_noise_y,participant,session,trial_num,phase,angle_bias,expect_level,prop_used,conf_level,agency_rating
0.46462079090997577,57,-65.0,-190.0,-183.25366979926827,170.0532049245199,69.16790201156013,207.4798028967167,11.125343509427303,13.311597862851919,-0.058830446599179236,4.334411211329653,,001,1,practice,0,low,0.3,2,
0.47881995793432,58,-65.0,-190.0,-178.66790402698936,174.86503387070422,72.39517271803355,214.52735947983334,0.0,0.0,2.9265276500883872,-0.4090391507851462,,001,1,practice,0,low,0.3,2,
0.48141329106874764,59,-40.0,-197.0,-174.1753831121282,179.34027968569515,74.07837321827868,222.18196070647002,-4.051775436829828,11.92912984675297,-0.44130488783821936,-1.8463500460360427,,001,1,practice,0,low,0.3,2,
0.49458045791834593,60,-40.0,-197.0,-170.55529166942142,182.7864669048521,75.07662548862716,228.02472315729392,0.0,0.0,-1.741540649238128,-1.4045926524272307,,001,1,practice,0,low,0.3,2,
0.4973677909001708,61,-17.0,-199.0,-167.26425402962425,185.80276995759058,74.68807678222898,234.68154522828172,-5.397688347147237,9.885078031013364,-0.538064266237621,0.027982520630034237,,001,1,practice,0,low,0.3,2,
0.5119063330348581,62,-17.0,-199.0,-164.6380307029124,188.13377912078118,74.20195983305481,238.7343066191655,0.0,0.0,1.1606615018054436,0.19044339014939532,,001,1,practice,0,low,0.3,2,
0.5146294999867678,63,7.0,-199.0,-161.12730007443935,191.1491385560541,71.82010696968084,239.46162998456265,-0.34333833370331757,15.011263996855229,-1.260681763089272,0.48108269892336003,,001,1,practice,0,low,0.3,2,
0.5281869580503553,64,7.0,-199.0,-158.33162354715444,193.47117869316392,69.99055470985448,240.0027546746221,0.0,0.0,-0.6663000371065285,-3.031941543444896,,001,1,practice,0,low,0.3,2,
0.5312922499142587,65,29.0,-196.0,-155.16645262774466,196.01880516654995,67.61943053371655,240.68155852556689,-2.767755252015636,13.302224056125315,1.9265573992571405,1.8074226131349982,,001,1,practice,0,low,0.3,2,
0.5454423329792917,66,29.0,-196.0,-152.6554259052867,197.9806074889041,65.92825103196571,241.15029694335047,0.0,0.0,1.511517313047526,2.123402734476266,,001,1,practice,0,low,0.3,2,
0.548400207888335,67,64.0,-190.0,-150.40242097475516,199.69755072341906,61.765153391610895,242.25000686586318,-9.944091398457513,15.939629658923725,-0.9074903376973233,1.8991647397546754,,001,1,practice,0,low,0.3,2,
0.5613436659332365,68,64.0,-190.0,-148.63055671977506,201.0197940730458,58.31090672522639,243.1045827558213,0.0,0.0,-1.1276219660754434,-0.36844014895030713,,001,1,practice,0,low,0.3,2,
0.5637618750333786,69,120.0,-175.0,-146.3302679411733,202.70040129280557,52.320536758900026,244.46382438565547,-14.703074722280313,30.082147741001396,3.80889307651136,0.6402147571038809,,001,1,practice,0,low,0.3,2,
0.5791130000725389,70,120.0,-175.0,-144.54313532894176,203.9786313055346,47.365680359549785,245.47197869426347,0.0,0.0,-1.5949719999534255,0.005516961951813519,,001,1,practice,0,low,0.3,2,
0.5817422498948872,71,147.0,-164.0,-140.82214966186535,206.56505552636727,42.93322036860549,246.28588792048305,2.0637800998158626,22.795231450706634,-1.2813661717464155,-1.3054904402751506,,001,1,practice,0,low,0.3,2,
0.5946361250244081,72,147.0,-164.0,-137.91536949525056,208.5170277387161,39.227525317754,246.903222452533,0.0,0.0,-1.3900529678858098,0.3410627169469699,,001,1,practice,0,low,0.3,2,
0.597694540861994,73,185.0,-144.0,-135.31281398242376,210.21522868754772,33.1096940940763,247.7977969171572,-12.901662844485925,23.691500303618458,-1.064981778356419,-1.55583890513851,,001,1,practice,0,low,0.3,2,
0.6114146250765771,74,185.0,-144.0,-133.2967692502967,211.4993411512981,28.288284503095582,248.39438995249455,0.0,0.0,-0.2823702103301365,1.4013892537611812,,001,1,practice,0,low,0.3,2,
0.6143274998757988,75,201.0,-133.0,-132.18624760237734,212.19518360415958,22.998541077227497,248.93988653552304,-8.071466991913926,7.665241972224481,0.7859526546621166,-0.03109593590025779,,001,1,practice,0,low,0.3,2,
0.6284759158734232,76,201.0,-133.0,-131.3233924384306,212.7302672363807,18.89830189194782,249.2846850201608,0.0,0.0,0.021545835111404045,-1.096551096228412,,001,1,practice,0,low,0.3,2,
0.631060291081667,77,220.0,-117.0,-128.01503166745965,214.7374016495014,16.157622918746217,249.47731604620006,5.162706010671167,22.17933586674218,-1.2944620025645628,0.2309366548557455,,001,1,practice,0,low,0.3,2,
0.6446436659898609,78,220.0,-117.0,-125.42802700679636,216.25866466151675,14.040009938542264,249.60544489438857,0.0,0.0,0.0036304504856430058,-0.586162916074037,,001,1,practice,0,low,0.3,2,
0.6476827498991042,79,227.0,-109.0,-122.00923699243627,218.2057425654135,12.607605815776083,249.68189416854798,3.9883621561302913,9.597505704568421,-2.4090554006209985,-0.7083596478094472,,001,1,practice,0,low,0.3,2,
0.6622371249832213,80,227.0,-109.0,-119.31863029416846,219.68856243492414,11.126949309811355,249.75225924715255,0.0,0.0,-1.9736351766557045,-2.3018966258274363,,001,1,practice,0,low,0.3,2,
0.6658530000131577,81,228.0,-105.0,-116.72327915390592,221.07843880297182,10.019398663938915,249.79914261344666,0.9614384681181942,4.0093592068109505,-0.48238244811825337,0.9963685583996279,,001,1,practice,0,low,0.3,2,
0.6780209578573704,82,228.0,-105.0,-114.67205393246614,222.14931925826278,9.02413563698967,249.83707686411398,0.0,0.0,-0.6450292395470175,-0.13190429756268066,,001,1,practice,0,low,0.3,2,
0.6809560409747064,83,228.0,-103.0,-112.78675485201147,223.11241097247878,8.04124253928194,249.87064337057373,0.7633051052876026,1.7736120808179683,-1.8141434095370905,-3.110912677608112,,001,1,practice,0,low,0.3,2,
0.6946518330369145,84,228.0,-103.0,-111.29114684393915,223.86219116715705,7.37235937630122,249.89127299132852,0.0,0.0,0.48803250521893143,-2.126601376661401,,001,1,practice,0,low,0.3,2,
0.697339833015576,85,228.0,-101.0,-109.85436384781202,224.57074329393964,6.954182266962688,249.90325998073308,0.6570476963625985,1.8362395903321498,-0.051454679059134596,-0.5366928516956893,,001,1,practice,0,low,0.3,2,
0.7114319580141455,86,228.0,-101.0,-108.71176750084234,225.1260793574187,7.117276027121203,249.89866822765137,0.0,0.0,2.5205348243122683,0.8673785559911931,,001,1,practice,0,low,0.3,2,
0.7143190000206232,87,228.0,-98.0,-107.47384420377959,225.7196775030075,7.073777253881609,249.89990331203109,0.6488222857820648,2.8972555273355827,-1.3907787482271086,1.6932255383669987,,001,1,practice,0,low,0.3,2,
0.7284955829381943,88,228.0,-98.0,-106.48824522385355,226.18632502683366,7.284136561063442,249.8938601777958,0.0,0.0,1.2061276115307906,-0.9922672094677962,,001,1,practice,0,low,0.3,2,
0.7309938329271972,89,227.0,-95.0,-105.41781871594438,226.68719305944984,7.28292720262739,249.8938954263614,0.33967146794082265,3.019155589639994,-1.107572918393225,-0.2629744217236653,,001,1,practice,0,low,0.3,2,
0.7447543749585748,90,227.0,-95.0,-104.56513661841642,227.08177426639048,6.865179099976121,249.90572085473602,0.0,0.0,-2.1233150568484946,-0.898923645671194,,001,1,practice,0,low,0.3,2,
0.7476729999762028,91,225.0,-91.0,-103.54683912300784,227.5479116749568,6.8044415473419075,249.90738199426764,0.12177565197239515,4.246151655485955,1.2977196384290877,-2.3192373238653095,,001,1,practice,0,low,0.3,2,
0.7614077080506831,92,225.0,-91.0,-102.73596282451058,227.9151639152621,7.373047674624461,249.89125268401796,0.0,0.0,3.0386108906309723,-2.153532961879004,,001,1,practice,0,low,0.3,2,
0.764299500035122,93,223.0,-88.0,-101.91012446820179,228.28562488881252,7.4495185316699235,249.8889846984983,-0.44383174956636706,3.4190497171664753,-1.3799165043372204,-1.1061446356594447,,001,1,practice,0,low,0.3,2,
0.7780385829973966,94,223.0,-88.0,-101.25262166810539,228.57800989013688,7.262461252485639,249.8944910488347,0.0,0.0,-1.2874941372228952,-1.4463630029328671,,001,1,practice,0,low,0.3,2,
0.7807015408761799,95,220.0,-87.0,-100.8853101704834,228.740364150723,6.725041677445997,249.90953125968724,-1.9354453188763425,2.2564899671649403,0.020677247277498256,-1.1270736612272283,,001,1,practice,0,low,0.3,2,
0.7948717910330743,96,220.0,-87.0,-100.59298261451161,228.86907141140009,6.4189689279819175,249.91758008971996,0.0,0.0,0.600137355391931,-0.6392672640937399,,001,1,practice,0,low,0.3,2,
0.7978237909264863,97,218.0,-86.0,-100.32577102724842,228.98633074440957,5.5955420021292746,249.9373719748658,-0.6116936012581953,1.8652039035504655,-2.259282655668014,-0.5803767208031568,,001,1,practice,0,low,0.3,2,
0.8114920409861952,98,218.0,-86.0,-100.11296611018695,229.07944913636527,4.665019649765255,249.95647139385548,0.0,0.0,-1.3406970270412255,1.4479693909856406,,001,1,practice,0,low,0.3,2,
0.8143707499839365,99,214.0,-86.0,-99.82776443783766,229.2038774701327,3.682060271384184,249.9728833936951,-0.4892661073322253,2.7082941741644895,-0.6881053012841795,-0.8673735683885285,,001,1,practice,0,low,0.3,2,
0.8284292910248041,100,214.0,-86.0,-99.60060761446219,229.3026797986232,2.8895778272377397,249.9833001221888,0.0,0.0,-0.033893652252171634,0.7546157561643341,,001,1,practice,0,low,0.3,2,
0.8309744158759713,101,208.0,-85.0,-98.92150430541199,229.5964633568086,3.321363606400264,249.97793611395804,2.0925508874546495,2.0257020567224266,3.2849064611164924,1.0834508084400218,,001,1,practice,0,low,0.3,2,
0.8446271249558777,102,208.0,-85.0,-98.37966261607723,229.82915825357506,3.890568262401647,249.96972512405497,0.0,0.0,1.121015767684617,-0.6866150596226148,,001,1,practice,0,low,0.3,2,
0.8472987080458552,103,201.0,-83.0,-97.74924355729028,230.0979908299452,4.013226312894813,249.96778595363338,-1.2152191853107859,5.6186813915567395,-0.3954376906058746,-2.42047934226717,,001,1,practice,0,low,0.3,2,
0.8613531249575317,104,201.0,-83.0,-97.2474217358096,230.31052725773867,3.7447812120451713,249.97195165392841,0.0,0.0,-1.8647296183026456,-1.6952043194772861,,001,1,practice,0,low,0.3,2,
0.8640804160386324,105,192.0,-81.0,-97.68579042248179,230.1249363922453,1.902879067990814,249.992757997612,-7.1892659147215525,5.236430906087058,-0.9513866551349519,-2.7699619586064297,,001,1,practice,0,low,0.3,2,
0.8780885408632457,106,192.0,-81.0,-98.03318779164067,229.97715993421807,0.6171313736744767,249.99923829657484,0.0,0.0,0.9212281176140072,1.9773654005708305,,001,1,practice,0,low,0.3,2,
0.8810147079639137,107,179.0,-78.0,-99.53928406974755,229.32930673353135,-2.5130061567116457,249.9873692810426,-10.577550998936704,7.4291892801939365,-0.06920400298754899,-0.09027759294955072,,001,1,practice,0,low,0.3,2,
0.8954594579990953,108,179.0,-78.0,-100.72604245440866,228.8105425269401,-4.596922695119214,249.95773303047682,0.0,0.0,1.9996530207604597,0.8490831541340158,,001,1,practice,0,low,0.3,2,
0.8994085409212857,109,170.0,-76.0,-102.22286814455822,228.14575435081028,-7.698713452740505,249.8814315053694,-6.111237324905863,6.078454153606571,-1.442968310443374,2.473384037000218,,001,1,practice,0,low,0.3,2,
0.9113835410680622,110,170.0,-76.0,-103.4014993361224,227.6139932759888,-10.219619486512272,249.79103141936645,0.0,0.0,-0.42685844524867333,1.9817160329563184,,001,1,practice,0,low,0.3,2,
0.9139130830299109,111,156.0,-74.0,-104.84054250661048,226.9547546250565,-14.010010836712588,249.607130499822,-7.673116933555701,9.870245884864577,-1.9457199729741987,-0.5753559501610207,,001,1,practice,0,low,0.3,2,
0.928059124853462,112,156.0,-74.0,-105.97029540758402,226.42945146607892,-16.846505526976667,249.43174467482993,0.0,0.0,0.6547639073002706,1.574632559105318,,001,1,practice,0,low,0.3,2,
0.9310482500586659,113,142.0,-73.0,-107.03839358298434,225.92649755877272,-19.96253721778486,249.20171971282332,-5.834935832737048,9.987981462762633,0.39209673182043514,2.1440705594994443,,001,1,practice,0,low,0.3,2,
0.9447146658785641,114,142.0,-73.0,-107.87619299979728,225.527663455884,-22.290533151644638,249.00428135238036,0.0,0.0,0.23961807390910153,4.059679335060903,,001,1,practice,0,low,0.3,2,
0.9477561248932034,115,122.0,-72.0,-107.87354668229727,225.5289292445256,-24.396212838545654,248.8068021560833,-2.5058452924790897,13.875009498335885,-0.19233411309949452,-0.839303820736476,,001,1,practice,0,low,0.3,2,
0.9613092080689967,116,122.0,-72.0,-107.8714714254259,225.52992185631052,-26.082799257362726,248.6356522763783,0.0,0.0,0.022285142430144404,-2.1946322569047467,,001,1,practice,0,low,0.3,2,
0.9637236250564456,117,108.0,-72.0,-106.99849476199131,225.94539632103178,-26.606091674129395,248.58020010819007,1.7297446468272986,7.802443746892571,1.4986549071935962,0.618177593571888,,001,1,practice,0,low,0.3,2,
0.9781044579576701,118,108.0,-72.0,-106.31062050786154,226.2698653538147,-26.939358243582987,248.54430385229898,0.0,0.0,0.44586307781682005,-0.41945190482315275,,001,1,practice,0,low,0.3,2,
0.9809572079684585,119,88.0,-73.0,-104.27419099742923,227.2155212388265,-26.205028298027923,248.622799622037,7.353382851598706,3.96346882463442,-2.679763096767527,0.22217154668816738,,001,1,practice,0,low,0.3,2,
