timestamp,frame,mouse_x,mouse_y,square_x,square_y,dot_x,dot_y,cluster_id,participant,session,trial_num,phase,angle_bias,expect_level,prop_used,conf_level,agency_rating
0.00024212501011788845,1,-720.0,-446.0,-150.343039911231,-0.7227195993624645,150.20719253713094,-0.33707393066564845,0,,001,1,practice,90,low,0.3,3,
0.004052500007674098,2,-720.0,-379.0,-156.3633903533347,-13.406448568173719,153.50397640874638,-6.6769202387131985,0,,001,1,practice,90,low,0.3,3,
0.009787040995433927,3,-722.0,-361.0,-162.73284996399215,-26.82568390277647,156.42450140407462,-14.00673183054083,0,,001,1,practice,90,low,0.3,3,
0.013260249979794025,4,-722.0,-361.0,-167.8284176525181,-37.56107217045867,158.7609214003372,-19.870581104002934,0,,001,1,practice,90,low,0.3,3,
0.02650525001809001,5,-722.0,-353.0,-171.9545310110142,-47.748611962393866,161.1322067986725,-25.09997507159742,0,,001,1,practice,90,low,0.3,3,
0.029851916013285518,6,-725.0,-333.0,-173.11662940322714,-59.33165523207623,164.31499102363992,-30.819004013326765,0,,001,1,practice,90,low,0.3,3,
0.04379629110917449,7,-727.0,-316.0,-171.74481691928952,-71.13248095159295,167.95758439773593,-36.638413529785154,0,,001,1,practice,90,low,0.3,3,
0.04700558306649327,8,-730.0,-296.0,-167.66737434423388,-83.30803534160353,172.17327066050183,-42.79996511913692,0,,001,1,practice,90,low,0.3,3,
0.0597874999511987,9,-733.0,-279.0,-161.8325379454876,-95.35071178518004,176.68084924985516,-49.0031202414444,0,,001,1,practice,90,low,0.3,3,
0.06368275010026991,10,-735.0,-262.0,-154.70793825533275,-107.36906662608928,181.38766097864846,-55.20154051914568,0,,001,1,practice,90,low,0.3,3,
0.07916387496516109,11,-739.0,-247.0,-146.82755922931463,-119.19385245954994,186.16757987199696,-61.429065589457096,0,,001,1,practice,90,low,0.3,3,
0.08340066601522267,12,-745.0,-224.0,-137.1604807833583,-132.01399997803068,191.53088247816564,-68.36836253141892,0,,001,1,practice,90,low,0.3,3,
0.09418745804578066,13,-745.0,-224.0,-129.42681802659325,-142.27011799281527,195.82152456310058,-73.9198000849884,0,,001,1,practice,90,low,0.3,3,
0.09832229092717171,14,-752.0,-206.0,-120.29009337723691,-152.96874710153338,200.48767078581332,-80.18020149966128,0,,001,1,practice,90,low,0.3,3,
0.11067737499251962,15,-752.0,-206.0,-112.98071365775183,-161.52765038850788,204.2205877639835,-85.1885226313996,0,,001,1,practice,90,low,0.3,3,
0.11449970793910325,16,-759.0,-194.0,-104.84715303820742,-169.95399564526844,208.1082992067778,-90.68939266008782,0,,001,1,practice,90,low,0.3,3,
0.1277071658987552,17,-759.0,-194.0,-98.34030454257189,-176.69507185067687,211.2184683610132,-95.0900886830384,0,,001,1,practice,90,low,0.3,3,
0.1314708748832345,18,-767.0,-185.0,-90.94531144556497,-183.09094185180868,214.551372469126,-100.05211074406384,0,,001,1,practice,90,low,0.3,3,
0.1435660410206765,19,-767.0,-185.0,-85.02931696795943,-188.20763785271413,217.2176957556162,-104.02172839288419,0,,001,1,practice,90,low,0.3,3,
0.14693483291193843,20,-778.0,-180.0,-77.96180103425061,-192.924758134023,220.4442725524138,-108.81643612839942,0,,001,1,practice,90,low,0.3,3,
0.16026645805686712,21,-778.0,-180.0,-72.30778828728356,-196.69845435907007,223.02553398985185,-112.6522023168116,0,,001,1,practice,90,low,0.3,3,
0.16359441610984504,22,-789.0,-178.0,-65.60041091468037,-200.19638289517704,221.98048155163568,-114.99854699127252,0,,001,1,practice,90,low,0.3,3,
0.17710954090580344,23,-789.0,-178.0,-60.23450901659782,-202.99472572406262,221.04456119506307,-116.78742212276988,0,,001,1,practice,90,low,0.3,3,
0.18019170803017914,24,-803.0,-178.0,-53.20860121466153,-205.84142362145684,219.9218335669479,-118.88812859386616,0,,001,1,practice,90,low,0.3,3,
0.1932119580451399,25,-803.0,-178.0,-47.58787497311249,-208.1187819393722,219.02544240672847,-120.53155428574242,0,,001,1,practice,90,low,0.3,3,
0.19647091603837907,26,-821.0,-179.0,-39.62485943198486,-210.93255141198787,217.92285963112656,-122.51378391916683,0,,001,1,practice,90,low,0.3,3,
0.20989112509414554,27,-821.0,-179.0,-33.25444699908276,-213.1835669900804,217.04681331717177,-124.05918276718094,0,,001,1,practice,90,low,0.3,3,
0.21303791599348187,28,-837.0,-188.0,-24.765417175442803,-216.38779939770433,216.23697754814282,-125.46541173105825,0,,001,1,practice,90,low,0.3,3,
0.22722104098647833,29,-837.0,-188.0,-17.974193316530837,-218.9511853238035,215.59857821924993,-126.55928677832361,0,,001,1,practice,90,low,0.3,3,
0.2304022500757128,30,-856.0,-203.0,-8.176847496420333,-223.09767626234776,215.15038620618347,-127.31972084217783,0,,001,1,practice,90,low,0.3,3,
0.24391158297657967,31,-864.0,-213.0,2.0509328968426956,-227.33593368357216,214.92362341639654,-127.70213818713837,0,,001,1,practice,90,low,0.3,3,
0.2469867500476539,32,-872.0,-224.0,12.861326445671317,-231.42848440207578,214.90875736188673,-127.72715454894353,0,,001,1,practice,90,low,0.3,3,
0.26060683303512633,33,-879.0,-235.0,24.05726736375129,-235.2589433100706,215.07907721173683,-127.44014495341628,0,,001,1,practice,90,low,0.3,3,
0.2636826660018414,34,-885.0,-249.0,36.00199246114929,-238.91662414635564,215.49635370103474,-126.73326927669201,0,,001,1,practice,90,low,0.3,3,
0.27688662498258054,35,-891.0,-262.0,48.37492524131913,-242.35623804737077,216.05713955229484,-125.77484823477306,0,,001,1,practice,90,low,0.3,3,
0.2801507080439478,36,-895.0,-275.0,60.22721183153898,-242.6369365018421,216.7717940893556,-124.53910746139942,0,,001,1,practice,90,low,0.3,3,
