snippet_id,phase,angle_bias,expect_level,mode,true_shape,resp_shape,conf_level,accuracy,control_rating,prop_used,participant,session,low_precision_colour,high_precision_colour,
0,practice,0,low,true,dot,square,1,0,80.0,0.5,867,001,blue,green,
4,practice,90,high,true,square,square,1,1,93.0,0.8,867,001,blue,green,
