isPractice,frame,x,y,Participant,StudyID,SessionID
1,550,-164.0273438,0.90234375,anonymous,na,na
1,551,-162.7851563,2.5703125,anonymous,na,na
1,552,-160.4960938,5.28515625,anonymous,na,na
1,553,-157.15625,9.2109375,anonymous,na,na
1,554,-150.5429688,15.28515625,anonymous,na,na
1,555,-141.6328125,21.75,anonymous,na,na
1,556,-128.5703125,28.2265625,anonymous,na,na
1,557,-93.33203125,41.5390625,anonymous,na,na
1,558,-45.3203125,56.54296875,anonymous,na,na
1,559,19.81640625,71.578125,anonymous,na,na
1,560,66.796875,79.625,anonymous,na,na
1,561,85.3984375,81.45703125,anonymous,na,na
1,562,101.7109375,81.1953125,anonymous,na,na
1,563,109.8242188,79.609375,anonymous,na,na
1,564,121.5039063,76.40625,anonymous,na,na
1,565,134.4648438,71.40625,anonymous,na,na
1,566,149.4804688,62.2421875,anonymous,na,na
1,567,167.3398438,46.40625,anonymous,na,na
1,568,182.4882813,28.46875,anonymous,na,na
1,569,195.9648438,7.359375,anonymous,na,na
1,570,204.4023438,-11,anonymous,na,na
1,571,205.9648438,-21.6640625,anonymous,na,na
1,572,205.125,-42.86328125,anonymous,na,na
1,573,201.9882813,-58.3125,anonymous,na,na
1,574,196.2851563,-72.1875,anonymous,na,na
1,575,180.5898438,-95.921875,anonymous,na,na
1,576,163.7148438,-112.4375,anonymous,na,na
1,577,134.0703125,-128.7421875,anonymous,na,na
1,578,89.0546875,-145.1875,anonymous,na,na
1,579,47.2421875,-151.0898438,anonymous,na,na
1,580,-4.51171875,-151.6328125,anonymous,na,na
1,581,-41.96484375,-149.5,anonymous,na,na
1,582,-104.5117188,-140.5546875,anonymous,na,na
1,583,-150.21875,-131.515625,anonymous,na,na
1,584,-185.2148438,-121.9101563,anonymous,na,na
1,585,-215.171875,-111.1445313,anonymous,na,na
1,586,-231.2539063,-102.53125,anonymous,na,na
1,587,-240.8828125,-92.234375,anonymous,na,na
1,588,-249.3398438,-75.8515625,anonymous,na,na
1,589,-252.1914063,-63.09765625,anonymous,na,na
1,590,-253.515625,-40.1171875,anonymous,na,na
1,591,-252.2304688,-25.66015625,anonymous,na,na
1,592,-248.8125,-15.43359375,anonymous,na,na
1,593,-240.2695313,-1.6640625,anonymous,na,na
1,594,-225.9453125,12.0625,anonymous,na,na
1,595,-192.6523438,32.84765625,anonymous,na,na
1,596,-148.578125,55.37890625,anonymous,na,na
1,597,-119.0390625,67.79296875,anonymous,na,na
1,598,-77.046875,79.515625,anonymous,na,na
1,599,-55.84765625,82.6875,anonymous,na,na
1,600,-25.49609375,82.921875,anonymous,na,na
1,601,5.78515625,79.5625,anonymous,na,na
1,602,41.33203125,72.52734375,anonymous,na,na
1,603,89.703125,60.515625,anonymous,na,na
1,604,118.7695313,51.70703125,anonymous,na,na
1,605,151.8710938,38.06640625,anonymous,na,na
1,606,178.0898438,24.61328125,anonymous,na,na
1,607,193.3203125,13.1640625,anonymous,na,na
1,608,218.7617188,-13.8984375,anonymous,na,na
1,609,237.7304688,-39.80078125,anonymous,na,na
1,610,250.9726563,-65.1953125,anonymous,na,na
1,611,259.2421875,-91.375,anonymous,na,na
1,612,259.9570313,-105.5625,anonymous,na,na
1,613,255.0898438,-118.8320313,anonymous,na,na
1,614,248.5859375,-127.421875,anonymous,na,na
1,615,232.8242188,-138.8828125,anonymous,na,na
1,616,193.9453125,-155.4765625,anonymous,na,na
1,617,140.890625,-167.5390625,anonymous,na,na
1,618,48.67578125,-178.875,anonymous,na,na
1,619,-24.7578125,-182.5585938,anonymous,na,na
1,620,-94.66796875,-179.953125,anonymous,na,na
1,621,-153.7382813,-174.2421875,anonymous,na,na
1,622,-188.7148438,-167.109375,anonymous,na,na
1,623,-228.9921875,-151.078125,anonymous,na,na
1,624,-262.2265625,-132.5234375,anonymous,na,na
1,625,-278.96875,-117.8398438,anonymous,na,na
1,626,-291.75,-96.69921875,anonymous,na,na
1,627,-295.4648438,-69.73828125,anonymous,na,na
1,628,-291.1640625,-37.57421875,anonymous,na,na
1,629,-277.7695313,0.5078125,anonymous,na,na
1,630,-259.8515625,27.11328125,anonymous,na,na
1,631,-246.5,39.828125,anonymous,na,na
1,632,-233.953125,45.41796875,anonymous,na,na
1,633,-199.28125,53.32421875,anonymous,na,na
1,634,-154.109375,58.984375,anonymous,na,na
1,635,-108.203125,60.58984375,anonymous,na,na
1,636,-37.296875,59.89453125,anonymous,na,na
1,637,26.82421875,56.58203125,anonymous,na,na
1,638,84.86328125,50.03125,anonymous,na,na
1,639,132.828125,42.69921875,anonymous,na,na
1,640,148.7382813,39.54296875,anonymous,na,na
1,641,165.8554688,33.9453125,anonymous,na,na
1,642,178.7617188,28.06640625,anonymous,na,na
1,643,185.2578125,24.20703125,anonymous,na,na
1,644,191.2109375,20.0390625,anonymous,na,na
1,645,191.2109375,20.0390625,anonymous,na,na
1,646,191.2109375,20.0390625,anonymous,na,na
1,647,196.6210938,15.19921875,anonymous,na,na
1,648,196.4882813,15.0703125,anonymous,na,na
1,649,195.9726563,15.01171875,anonymous,na,na
1,650,195.78125,14.9921875,anonymous,na,na
1,651,195.7421875,14.9921875,anonymous,na,na
1,652,195.7421875,14.9921875,anonymous,na,na
1,653,195.7421875,14.9921875,anonymous,na,na
1,654,195.7421875,14.9921875,anonymous,na,na
1,655,195.7421875,14.9921875,anonymous,na,na
1,656,195.7421875,14.9921875,anonymous,na,na
1,657,195.7421875,14.9921875,anonymous,na,na
1,658,195.7421875,14.9921875,anonymous,na,na
1,659,195.7421875,14.9921875,anonymous,na,na
1,660,195.7421875,14.9921875,anonymous,na,na
1,661,195.7421875,14.9921875,anonymous,na,na
1,662,195.7421875,14.9921875,anonymous,na,na
1,663,195.7421875,14.9921875,anonymous,na,na
1,664,195.7421875,14.9921875,anonymous,na,na
1,665,195.7421875,14.9921875,anonymous,na,na
1,666,195.7421875,14.9921875,anonymous,na,na
1,667,195.7421875,14.9921875,anonymous,na,na
1,668,195.7421875,14.9921875,anonymous,na,na
1,669,195.7421875,14.9921875,anonymous,na,na
1,670,195.7421875,14.9921875,anonymous,na,na
1,671,195.7421875,14.9921875,anonymous,na,na
1,672,195.7421875,14.9921875,anonymous,na,na
1,673,195.7421875,14.9921875,anonymous,na,na
1,674,195.7421875,14.9921875,anonymous,na,na
1,675,195.7421875,14.9921875,anonymous,na,na
1,676,195.7421875,14.9921875,anonymous,na,na
1,677,195.7421875,14.9921875,anonymous,na,na
1,678,195.7421875,14.9921875,anonymous,na,na
1,679,195.7421875,14.9921875,anonymous,na,na
1,680,195.7421875,14.9921875,anonymous,na,na
1,681,195.7421875,14.9921875,anonymous,na,na
1,682,195.7421875,14.9921875,anonymous,na,na
1,683,195.7421875,14.9921875,anonymous,na,na
1,684,195.7421875,14.9921875,anonymous,na,na
1,685,195.7421875,14.9921875,anonymous,na,na
1,686,195.7421875,14.9921875,anonymous,na,na
1,687,195.7421875,14.9921875,anonymous,na,na
1,688,195.7421875,14.9921875,anonymous,na,na
1,689,195.7421875,14.9921875,anonymous,na,na
1,690,195.7421875,14.9921875,anonymous,na,na
1,691,195.7421875,14.9921875,anonymous,na,na
1,692,195.7421875,14.9921875,anonymous,na,na
1,693,195.7421875,14.9921875,anonymous,na,na
1,694,195.7421875,14.9921875,anonymous,na,na
1,695,195.7421875,14.9921875,anonymous,na,na
1,696,195.7421875,14.9921875,anonymous,na,na
1,697,195.7421875,14.9921875,anonymous,na,na
1,698,195.7421875,14.9921875,anonymous,na,na
1,699,195.7421875,14.9921875,anonymous,na,na
1,700,195.7421875,14.9921875,anonymous,na,na
1,701,195.7421875,14.9921875,anonymous,na,na
1,702,195.7421875,14.9921875,anonymous,na,na
1,703,195.7421875,14.9921875,anonymous,na,na
1,704,195.7421875,14.9921875,anonymous,na,na
1,705,195.7421875,14.9921875,anonymous,na,na
1,706,195.7421875,14.9921875,anonymous,na,na
1,707,195.7421875,14.9921875,anonymous,na,na
1,708,195.7421875,14.9921875,anonymous,na,na
1,709,195.7421875,14.9921875,anonymous,na,na
1,710,195.7421875,14.9921875,anonymous,na,na
1,711,195.7421875,14.9921875,anonymous,na,na
1,712,195.7421875,14.9921875,anonymous,na,na
1,713,195.7421875,14.9921875,anonymous,na,na
1,714,195.7421875,14.9921875,anonymous,na,na
1,715,195.7421875,14.9921875,anonymous,na,na
1,716,195.7421875,14.9921875,anonymous,na,na
1,717,195.7421875,14.9921875,anonymous,na,na
1,718,195.7421875,14.9921875,anonymous,na,na
1,719,195.7421875,14.9921875,anonymous,na,na
1,720,42.09765625,-2.1328125,anonymous,na,na
1,721,55.6484375,-5.7109375,anonymous,na,na
1,722,60.0546875,-4.41015625,anonymous,na,na
1,723,72.203125,12.16796875,anonymous,na,na
1,724,83.921875,50.796875,anonymous,na,na
1,725,93.86328125,136.8945313,anonymous,na,na
1,726,100.1132813,217.4140625,anonymous,na,na
1,727,100,270.8671875,anonymous,na,na
1,728,92.86328125,315.015625,anonymous,na,na
1,729,78.16796875,335.6953125,anonymous,na,na
1,730,49.4921875,356.125,anonymous,na,na
1,731,16.95703125,366.8828125,anonymous,na,na
1,732,-21.84765625,370.875,anonymous,na,na
1,733,-47.41015625,370.1445313,anonymous,na,na
1,734,-47.73046875,369.578125,anonymous,na,na
1,735,-50.421875,362.75,anonymous,na,na
1,736,-52.9296875,335.3632813,anonymous,na,na
1,737,-49.1484375,280.84375,anonymous,na,na
1,738,-25.390625,208.4960938,anonymous,na,na
1,739,6.23046875,169.9765625,anonymous,na,na
1,740,60.2734375,137.578125,anonymous,na,na
1,741,118.4179688,111.171875,anonymous,na,na
1,742,132.4960938,107.2578125,anonymous,na,na
1,743,149.7421875,107.3632813,anonymous,na,na
1,744,159.328125,115.3710938,anonymous,na,na
1,745,168.5195313,147.9375,anonymous,na,na
1,746,171.421875,203.4023438,anonymous,na,na
1,747,160.0234375,250.5546875,anonymous,na,na
1,748,135.8125,284.734375,anonymous,na,na
1,749,92.23046875,308.0234375,anonymous,na,na
1,750,-0.5859375,321.5664063,anonymous,na,na
1,751,-128.3125,318.8203125,anonymous,na,na
1,752,-193.859375,306.9570313,anonymous,na,na
1,753,-278.6210938,268.1367188,anonymous,na,na
1,754,-312.125,233.5585938,anonymous,na,na
1,755,-319.734375,187.828125,anonymous,na,na
1,756,-296.9726563,104.4335938,anonymous,na,na
1,757,-241.4257813,29.4609375,anonymous,na,na
1,758,-141.0664063,-45.28515625,anonymous,na,na
1,759,-29.47265625,-105.7148438,anonymous,na,na
1,760,9.19921875,-121.1171875,anonymous,na,na
1,761,38.25390625,-129.5390625,anonymous,na,na
1,762,38.25390625,-129.5390625,anonymous,na,na
1,763,38.25390625,-129.5390625,anonymous,na,na
1,764,37.390625,-130.0390625,anonymous,na,na
1,765,28.43359375,-136.421875,anonymous,na,na
1,766,0.08203125,-152.8398438,anonymous,na,na
1,767,-51.64453125,-171.796875,anonymous,na,na
1,768,-178.4804688,-189.296875,anonymous,na,na
1,769,-306.5703125,-191.625,anonymous,na,na
1,770,-368.6875,-183.6015625,anonymous,na,na
1,771,-446.1875,-140.78125,anonymous,na,na
1,772,-478.1132813,-107.578125,anonymous,na,na
1,773,-487.0546875,-73.37890625,anonymous,na,na
1,774,-475.2734375,-11.1015625,anonymous,na,na
1,775,-439.4257813,47.50390625,anonymous,na,na
1,776,-385.453125,92.484375,anonymous,na,na
1,777,-322.4375,128.4570313,anonymous,na,na
1,778,-208.1796875,169.296875,anonymous,na,na
1,779,-175.5820313,179.3085938,anonymous,na,na
1,780,-175.5820313,179.3085938,anonymous,na,na
1,781,-148.765625,186.6054688,anonymous,na,na
1,782,-135.0546875,189.7929688,anonymous,na,na
1,783,-133.2109375,189.9375,anonymous,na,na
1,784,-132.3164063,189.9765625,anonymous,na,na
1,785,-131.859375,189.8632813,anonymous,na,na
1,786,-130.1445313,188.9882813,anonymous,na,na
1,787,-127.8320313,184.484375,anonymous,na,na
1,788,-126.6523438,159.2578125,anonymous,na,na
1,789,-124.5429688,99.609375,anonymous,na,na
1,790,-116.8085938,28.28125,anonymous,na,na
1,791,-105.1171875,-40.87109375,anonymous,na,na
1,792,-95.046875,-90.65625,anonymous,na,na
1,793,-90.7109375,-111.6367188,anonymous,na,na
1,794,-90.3671875,-117.8828125,anonymous,na,na
1,795,-90.65625,-120.1445313,anonymous,na,na
1,796,-90.69921875,-120.234375,anonymous,na,na
1,797,-90.76171875,-120.21875,anonymous,na,na
1,798,-91.8125,-119.6289063,anonymous,na,na
1,799,-99.16796875,-109.3320313,anonymous,na,na
1,800,-116.3554688,-55.99609375,anonymous,na,na
1,801,-126.0429688,21.58984375,anonymous,na,na
1,802,-124.5625,131.3320313,anonymous,na,na
1,803,-114.1367188,180.7226563,anonymous,na,na
1,804,-95,233.453125,anonymous,na,na
1,805,-83.9375,265.671875,anonymous,na,na
1,806,-82.25,271.640625,anonymous,na,na
1,807,-82.25,271.640625,anonymous,na,na
1,808,-82.25,271.640625,anonymous,na,na
1,809,-82.29296875,271.5195313,anonymous,na,na
1,810,-83.7890625,264.734375,anonymous,na,na
1,811,-88.4609375,240.5898438,anonymous,na,na
1,812,-92.25,185.9765625,anonymous,na,na
1,813,-87.58984375,113.2578125,anonymous,na,na
1,814,-79.12890625,68.95703125,anonymous,na,na
1,815,-66.65625,10.171875,anonymous,na,na
1,816,-62.25,-15.84765625,anonymous,na,na
1,817,-59.5078125,-41.1796875,anonymous,na,na
1,818,-59.2421875,-48.37890625,anonymous,na,na
1,819,-59.2421875,-49.015625,anonymous,na,na
1,820,-59.2421875,-49.015625,anonymous,na,na
1,821,-59.2421875,-49.015625,anonymous,na,na
1,822,-64.59765625,52.5,anonymous,na,na
1,823,-64.59765625,52.5,anonymous,na,na
1,824,-64.7109375,138.7734375,anonymous,na,na
1,825,-55.81640625,241.6328125,anonymous,na,na
1,826,-48.28125,281.53125,anonymous,na,na
1,827,-47.19140625,288.6875,anonymous,na,na
1,828,-46.5703125,293.2539063,anonymous,na,na
1,829,-46.5703125,293.2539063,anonymous,na,na
1,830,-46.5703125,293.2539063,anonymous,na,na
1,831,-46.5703125,293.2539063,anonymous,na,na
1,832,-49.8203125,286.0039063,anonymous,na,na
1,833,-60.47265625,242.1835938,anonymous,na,na
1,834,-60.92578125,188.7148438,anonymous,na,na
1,835,-51.49609375,104.3398438,anonymous,na,na
1,836,-34.59765625,21.4453125,anonymous,na,na
1,837,-21.53515625,-35.13671875,anonymous,na,na
1,838,-13.25,-72.359375,anonymous,na,na
1,839,-11.7578125,-79.71484375,anonymous,na,na
1,840,-11.7578125,-79.71484375,anonymous,na,na
1,841,-11.7578125,-79.71484375,anonymous,na,na
1,842,-14.0234375,-72.921875,anonymous,na,na
1,843,-23.75,-4.83203125,anonymous,na,na
1,844,-28.83984375,64.49609375,anonymous,na,na
1,845,-22.6015625,144.03125,anonymous,na,na
1,846,-12.09765625,200.8007813,anonymous,na,na
1,847,-0.5703125,239.9023438,anonymous,na,na
1,848,7.171875,256.34375,anonymous,na,na
1,849,8.90625,259.5625,anonymous,na,na
1,850,8.90625,259.5625,anonymous,na,na
1,851,9.29296875,259.296875,anonymous,na,na
1,852,12.34375,255.609375,anonymous,na,na
1,853,19.7890625,225.8125,anonymous,na,na
1,854,28.23046875,156.3789063,anonymous,na,na
1,855,41.5546875,65.58984375,anonymous,na,na
1,856,59.765625,-57.9453125,anonymous,na,na
1,857,68.41796875,-134.8984375,anonymous,na,na
1,858,74.375,-204.0976563,anonymous,na,na
1,859,77.26171875,-233.7539063,anonymous,na,na
1,860,77.421875,-235.3242188,anonymous,na,na
1,861,77.39453125,-235.8710938,anonymous,na,na
1,862,77.39453125,-235.8710938,anonymous,na,na
1,863,77.39453125,-235.8710938,anonymous,na,na
1,864,76.73046875,-234.6523438,anonymous,na,na
1,865,74.6640625,-220.6328125,anonymous,na,na
1,866,73.71875,-111.8945313,anonymous,na,na
1,867,82.77734375,89.91015625,anonymous,na,na
1,868,97.6484375,198.6367188,anonymous,na,na
1,869,127.1015625,350.9296875,anonymous,na,na
1,870,134.0117188,383.5351563,anonymous,na,na
1,871,138.7109375,412.0898438,anonymous,na,na
1,872,138.7109375,412.0898438,anonymous,na,na
1,873,138.7109375,412.0898438,anonymous,na,na
1,874,138.7109375,412.0898438,anonymous,na,na
1,875,138.7109375,411.921875,anonymous,na,na
1,876,137.8710938,404.5703125,anonymous,na,na
1,877,130.6484375,363.734375,anonymous,na,na
1,878,126.3007813,305.9570313,anonymous,na,na
1,879,125.71875,208.6523438,anonymous,na,na
1,880,128.5195313,125.40625,anonymous,na,na
1,881,132.9570313,59.984375,anonymous,na,na
1,882,136.7734375,2.46875,anonymous,na,na
1,883,137.5273438,-22.515625,anonymous,na,na
1,884,135.0117188,-45.2890625,anonymous,na,na
1,885,131.6210938,-60.71484375,anonymous,na,na
1,886,130.5976563,-64.34765625,anonymous,na,na
1,887,129.9375,-66.0703125,anonymous,na,na
1,888,129.9375,-66.0703125,anonymous,na,na
1,889,129.65625,-65.9296875,anonymous,na,na
1,890,127.4570313,-63.51953125,anonymous,na,na
1,891,114.4414063,-37.72265625,anonymous,na,na
1,892,89.12109375,41.37109375,anonymous,na,na
1,893,68.56640625,145.453125,anonymous,na,na
1,894,62.296875,273.0703125,anonymous,na,na
1,895,69.390625,332.9335938,anonymous,na,na
1,896,70.5078125,338.03125,anonymous,na,na
1,897,70.5078125,338.03125,anonymous,na,na
1,898,70.5078125,338.03125,anonymous,na,na
1,899,71.28515625,337.3320313,anonymous,na,na
1,900,-159.296875,2.59375,anonymous,na,na
1,901,-159.328125,3.09375,anonymous,na,na
1,902,-159.421875,3.58984375,anonymous,na,na
1,903,-159.7578125,4.05859375,anonymous,na,na
1,904,-160.4453125,4.71484375,anonymous,na,na
1,905,-163.4375,7.484375,anonymous,na,na
1,906,-169.7851563,14.25390625,anonymous,na,na
1,907,-182.9882813,32.78125,anonymous,na,na
1,908,-198.2382813,57.57421875,anonymous,na,na
1,909,-207.4960938,74.37109375,anonymous,na,na
1,910,-214.3359375,92.67578125,anonymous,na,na
1,911,-216.9023438,107.9414063,anonymous,na,na
1,912,-216.4257813,122.5351563,anonymous,na,na
1,913,-213.9609375,137.3398438,anonymous,na,na
1,914,-206.1796875,152.3515625,anonymous,na,na
1,915,-189.1328125,163.84375,anonymous,na,na
1,916,-138.8984375,183.3671875,anonymous,na,na
1,917,-86.26171875,195.8984375,anonymous,na,na
1,918,-11.74609375,202.2734375,anonymous,na,na
1,919,52.6328125,200.7226563,anonymous,na,na
1,920,101.5546875,194.0429688,anonymous,na,na
1,921,190.7070313,172.3828125,anonymous,na,na
1,922,268.5429688,143.671875,anonymous,na,na
1,923,371.046875,99.28125,anonymous,na,na
1,924,465.7460938,35.7734375,anonymous,na,na
1,925,510.4609375,-12.9921875,anonymous,na,na
1,926,543.2382813,-65.46484375,anonymous,na,na
1,927,553.0390625,-94.31640625,anonymous,na,na
1,928,550.3242188,-118.0859375,anonymous,na,na
1,929,538.921875,-139.3710938,anonymous,na,na
1,930,517.6328125,-156,anonymous,na,na
1,931,481.1679688,-172.8320313,anonymous,na,na
1,932,436.671875,-183.2695313,anonymous,na,na
1,933,376,-187.7304688,anonymous,na,na
1,934,292.765625,-189.3945313,anonymous,na,na
1,935,215.0585938,-187.6601563,anonymous,na,na
1,936,142.4648438,-182.0703125,anonymous,na,na
1,937,78.09765625,-172.9609375,anonymous,na,na
1,938,56.0625,-166.640625,anonymous,na,na
1,939,34.2109375,-159.0742188,anonymous,na,na
1,940,32.70703125,-157.6796875,anonymous,na,na
1,941,30.9140625,-154.1953125,anonymous,na,na
1,942,31.71875,-148.3632813,anonymous,na,na
1,943,36.40234375,-137.3515625,anonymous,na,na
1,944,45.27734375,-121.5546875,anonymous,na,na
1,945,56.46484375,-106.7539063,anonymous,na,na
1,946,82.515625,-85.4765625,anonymous,na,na
1,947,120.9726563,-64.64453125,anonymous,na,na
1,948,157.2265625,-51.36328125,anonymous,na,na
1,949,194.328125,-42.92578125,anonymous,na,na
1,950,223.9101563,-40.359375,anonymous,na,na
1,951,251.1640625,-41.20703125,anonymous,na,na
1,952,282.1796875,-44.97265625,anonymous,na,na
1,953,309.4179688,-52.3828125,anonymous,na,na
1,954,340.296875,-68.44140625,anonymous,na,na
1,955,373.1757813,-96.1328125,anonymous,na,na
1,956,388.421875,-116.7070313,anonymous,na,na
1,957,405.2148438,-149.0585938,anonymous,na,na
1,958,414.265625,-172.9296875,anonymous,na,na
1,959,423.3164063,-206.7421875,anonymous,na,na
1,960,425.2929688,-221.7929688,anonymous,na,na
1,961,423.3320313,-227.125,anonymous,na,na
1,962,417.703125,-231.421875,anonymous,na,na
1,963,404.1132813,-236.265625,anonymous,na,na
1,964,370.8710938,-242.4414063,anonymous,na,na
1,965,328.359375,-246.703125,anonymous,na,na
1,966,286.7148438,-248.2109375,anonymous,na,na
1,967,206.0039063,-247.5546875,anonymous,na,na
1,968,163.9179688,-247.5546875,anonymous,na,na
1,969,137.0976563,-247.4375,anonymous,na,na
1,970,125.8164063,-247.2539063,anonymous,na,na
1,971,125.5546875,-247.1054688,anonymous,na,na
1,972,123.3007813,-244.6523438,anonymous,na,na
1,973,117.1992188,-237.9765625,anonymous,na,na
1,974,111.1445313,-229.9609375,anonymous,na,na
1,975,110.8828125,-229.59375,anonymous,na,na
1,976,110.8828125,-229.59375,anonymous,na,na
1,977,110.8828125,-229.59375,anonymous,na,na
1,978,110.8828125,-229.59375,anonymous,na,na
1,979,110.8828125,-229.59375,anonymous,na,na
1,980,110.8828125,-229.59375,anonymous,na,na
1,981,110.8828125,-229.59375,anonymous,na,na
1,982,110.8828125,-229.59375,anonymous,na,na
1,983,110.953125,-229.9023438,anonymous,na,na
1,984,111.7773438,-233.40625,anonymous,na,na
1,985,113.7617188,-232.2890625,anonymous,na,na
1,986,127.7890625,-223.8085938,anonymous,na,na
1,987,140.1210938,-213.5898438,anonymous,na,na
1,988,143.3007813,-206.0351563,anonymous,na,na
1,989,144.0859375,-197.3046875,anonymous,na,na
1,990,144.6015625,-189.9375,anonymous,na,na
1,991,146.8789063,-179.53125,anonymous,na,na
1,992,150.65625,-170.5546875,anonymous,na,na
1,993,157.3398438,-161.2695313,anonymous,na,na
1,994,171.3710938,-149.9023438,anonymous,na,na
1,995,193.4453125,-138.0976563,anonymous,na,na
1,996,221.0585938,-127.96875,anonymous,na,na
1,997,253.8671875,-120.8007813,anonymous,na,na
1,998,300.0820313,-114.9179688,anonymous,na,na
1,999,320.8085938,-113.1015625,anonymous,na,na
1,1000,339.4453125,-112.6757813,anonymous,na,na
1,1001,354.0585938,-113.1445313,anonymous,na,na
1,1002,361.5,-113.7421875,anonymous,na,na
1,1003,369.0507813,-114.4023438,anonymous,na,na
1,1004,378.796875,-114.90625,anonymous,na,na
1,1005,386.0742188,-115.2109375,anonymous,na,na
1,1006,396.6796875,-115.578125,anonymous,na,na
1,1007,401.6367188,-115.578125,anonymous,na,na
1,1008,402.265625,-115.6328125,anonymous,na,na
1,1009,403.1914063,-115.8007813,anonymous,na,na
1,1010,404.8710938,-116.5195313,anonymous,na,na
1,1011,407.84375,-119.4609375,anonymous,na,na
1,1012,410.484375,-124.8554688,anonymous,na,na
1,1013,414.1640625,-135.2421875,anonymous,na,na
1,1014,417.265625,-144.328125,anonymous,na,na
1,1015,418.7460938,-150.0351563,anonymous,na,na
1,1016,419.109375,-157,anonymous,na,na
1,1017,417.828125,-165.6992188,anonymous,na,na
1,1018,415.3476563,-172.25,anonymous,na,na
1,1019,410.6210938,-178.7304688,anonymous,na,na
1,1020,405.0664063,-184.0039063,anonymous,na,na
1,1021,390.3085938,-192.1523438,anonymous,na,na
1,1022,361.171875,-200.3828125,anonymous,na,na
1,1023,319.0390625,-205.609375,anonymous,na,na
1,1024,267.5507813,-207.828125,anonymous,na,na
1,1025,228.5273438,-206.9882813,anonymous,na,na
1,1026,185.3632813,-201.8710938,anonymous,na,na
1,1027,137.40625,-191.0859375,anonymous,na,na
1,1028,89.03125,-172.984375,anonymous,na,na
1,1029,40.42578125,-145.8710938,anonymous,na,na
1,1030,22.359375,-128.5390625,anonymous,na,na
1,1031,19.7890625,-120.203125,anonymous,na,na
1,1032,21.984375,-105.9257813,anonymous,na,na
1,1033,29.64453125,-90.9921875,anonymous,na,na
1,1034,41.09375,-75.0625,anonymous,na,na
1,1035,50.671875,-64.296875,anonymous,na,na
1,1036,60.50390625,-56.26171875,anonymous,na,na
1,1037,71.12109375,-50.59765625,anonymous,na,na
1,1038,84.25,-46.73046875,anonymous,na,na
1,1039,101.3671875,-43.40234375,anonymous,na,na
1,1040,116.0507813,-41.90625,anonymous,na,na
1,1041,131.4804688,-41.609375,anonymous,na,na
1,1042,146.78125,-41.7734375,anonymous,na,na
1,1043,154.2226563,-42.2890625,anonymous,na,na
1,1044,161.2773438,-43.125,anonymous,na,na
1,1045,168.4414063,-44.19140625,anonymous,na,na
1,1046,170.8046875,-44.640625,anonymous,na,na
1,1047,170.9179688,-44.6640625,anonymous,na,na
1,1048,170.9179688,-44.6640625,anonymous,na,na
1,1049,170.9179688,-44.6640625,anonymous,na,na
1,1050,170.9179688,-44.6640625,anonymous,na,na
1,1051,170.9179688,-44.6640625,anonymous,na,na
1,1052,170.9179688,-44.6640625,anonymous,na,na
1,1053,170.9179688,-44.6640625,anonymous,na,na
1,1054,170.9179688,-44.6640625,anonymous,na,na
1,1055,170.9179688,-44.6640625,anonymous,na,na
1,1056,170.9179688,-44.6640625,anonymous,na,na
1,1057,170.9179688,-44.6640625,anonymous,na,na
1,1058,170.9179688,-44.6640625,anonymous,na,na
1,1059,170.9179688,-44.6640625,anonymous,na,na
1,1060,170.9179688,-44.6640625,anonymous,na,na
1,1061,170.9179688,-44.6640625,anonymous,na,na
1,1062,170.9179688,-44.6640625,anonymous,na,na
1,1063,170.9179688,-44.6640625,anonymous,na,na
1,1064,170.9179688,-44.6640625,anonymous,na,na
1,1065,170.9179688,-44.6640625,anonymous,na,na
1,1066,170.9179688,-44.6640625,anonymous,na,na
1,1067,170.9179688,-44.6640625,anonymous,na,na
1,1068,170.9179688,-44.6640625,anonymous,na,na
1,1069,170.9179688,-44.6640625,anonymous,na,na
1,1070,170.9179688,-44.6640625,anonymous,na,na
1,1071,170.9179688,-44.6640625,anonymous,na,na
1,1072,170.9179688,-44.6640625,anonymous,na,na
1,1073,170.9179688,-44.6640625,anonymous,na,na
1,1074,170.9179688,-44.6640625,anonymous,na,na
1,1075,170.9179688,-44.6640625,anonymous,na,na
1,1076,170.9179688,-44.6640625,anonymous,na,na
1,1077,170.9179688,-44.6640625,anonymous,na,na
1,1078,170.9179688,-44.6640625,anonymous,na,na
1,1079,170.9179688,-44.6640625,anonymous,na,na
0,0,25.2421875,152.6015625,anonymous,na,na
0,1,25.45703125,152.5507813,anonymous,na,na
0,2,25.51953125,152.5351563,anonymous,na,na
0,3,25.515625,152.5351563,anonymous,na,na
0,4,22.48046875,149.3046875,anonymous,na,na
0,5,7.703125,133.953125,anonymous,na,na
0,6,-4.15234375,119.0429688,anonymous,na,na
0,7,-15.11328125,105.3046875,anonymous,na,na
0,8,-29.46484375,90.01953125,anonymous,na,na
0,9,-44.33984375,78.328125,anonymous,na,na
0,10,-59.421875,66.9921875,anonymous,na,na
0,11,-71.9921875,56.71875,anonymous,na,na
0,12,-91.12890625,39.78515625,anonymous,na,na
0,13,-115.5703125,17.2421875,anonymous,na,na
0,14,-128.5195313,2.0625,anonymous,na,na
0,15,-141.890625,-18.625,anonymous,na,na
0,16,-149.4921875,-33.71875,anonymous,na,na
0,17,-153.1757813,-41.05078125,anonymous,na,na
0,18,-155.2265625,-44.8515625,anonymous,na,na
