device_type,Participant,isPractice,frame,x,y,practiceTrial,propBefore,practiceCorr,stair_converged,stair_finalProp,personalMinMove,final_score,correct_above_60,bonus_usd,participant_id
,68348cbcb4102122787fdbd0,1,120,192.7109375,-75.796875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,121,286.453125,-76.03125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,122,347.390625,-76.24609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,123,388.4609375,-75.7578125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,124,409.140625,-75.28125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,125,412.6015625,-75.21875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,126,416.3203125,-75.21875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,127,417.2617188,-75.23046875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,128,418.5,-75.28125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,129,421.09375,-75.37890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,130,422.8984375,-75.59765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,131,423.4609375,-75.63671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,132,423.6054688,-75.63671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,133,423.6054688,-75.63671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,134,423.6054688,-75.63671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,135,423.6054688,-75.63671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,136,423.6054688,-75.63671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,137,423.4609375,-75.6171875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,138,421.1953125,-75.11328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,139,416.7539063,-73.96875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,140,405.1992188,-71.4375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,141,378.8320313,-67.79296875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,142,346.921875,-66.18359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,143,282.078125,-64.75,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,144,185.4804688,-65.65625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,145,97.19140625,-68.82421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,146,-30.21875,-74.1328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,147,-105.484375,-79,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,148,-158.859375,-82.7890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,149,-211.9375,-86.4765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,150,-240.5117188,-88.10546875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,151,-269.6992188,-90.47265625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,152,-296.9414063,-91.9296875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,153,-305.90625,-92.34765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,154,-317.40625,-93.14453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,155,-320.7226563,-93.35546875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,156,-322.4726563,-93.4375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,157,-322.4726563,-93.4375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,158,-322.4726563,-93.4375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,159,-322.4726563,-93.4375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,160,-322.4726563,-93.4375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,161,-322.4726563,-93.4375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,162,-322.4726563,-93.4375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,163,-322.4726563,-93.4375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,164,-322.4726563,-93.4375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,165,-322.4726563,-93.4375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,166,-322.4726563,-93.4375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,167,-322.4726563,-93.4375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,168,-322.0507813,-93.4375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,169,-321.40625,-93.4375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,170,-319.3203125,-93.2890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,171,-309.3476563,-91.4609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,172,-280.2695313,-87.79296875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,173,-206.28125,-80.91015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,174,-77.3046875,-71.08984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,175,60.453125,-60.7734375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,176,142.1953125,-53.44140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,177,198.6210938,-51.1796875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,178,251.1484375,-50.40625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,179,276.3125,-50.06640625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,180,-143.9375,11.87890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,181,-142.8164063,11.87890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,182,-136.25,11.9453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,183,-108.5039063,13.28515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,184,-49.08203125,17.3828125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,185,12.67578125,22.61328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,186,73.5703125,27.3828125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,187,125.4765625,31.30078125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,188,150.6484375,32.35546875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,189,184.421875,31.94921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,190,223.9257813,28.69140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,191,253.0664063,24.51171875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,192,289.2539063,12.9921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,193,312.4960938,0.95703125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,194,329.5117188,-13.14453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,195,347.578125,-33.98046875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,196,354.5507813,-47.70703125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,197,354.1523438,-60.80078125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,198,345.9570313,-75.99609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,199,331.1445313,-90.4765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,200,293.7773438,-110.0390625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,201,236.0273438,-125.859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,202,151.3203125,-133.8085938,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,203,10.98046875,-136.7226563,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,204,-112.6875,-129.671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,205,-244.9257813,-106.4140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,206,-350.2421875,-79.296875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,207,-429.84375,-48.296875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,208,-456.7148438,-32.921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,209,-482.1835938,-7.49609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,210,-492.8046875,19.51953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,211,-495,42.640625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,212,-492.890625,66.5078125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,213,-488.2148438,81.171875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,214,-476.9023438,94.35546875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,215,-452.2539063,109.75,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,216,-420.1523438,121.7421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,217,-353.3125,137.15625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,218,-268.296875,145.7421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,219,-188.7929688,148.453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,220,-48.81640625,146.5507813,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,221,81.1640625,136.609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,222,182.1484375,115.4765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,223,275.1367188,86.0546875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,224,326.3007813,62.921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,225,373.9960938,28.2109375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,226,409.2851563,-6.37890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,227,422.71875,-26.75,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,228,432.78125,-57.46484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,229,434.2226563,-79.671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,230,430.0078125,-95.62109375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,231,417.734375,-115.3789063,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,232,394.609375,-130.84375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,233,358.4648438,-139.0898438,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,234,273.5273438,-141.7421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,235,170.0390625,-139.7539063,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,236,89.16015625,-132.28125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,237,-25.5234375,-112.46875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,238,-96.453125,-93.6484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,239,-141.359375,-77.23046875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,240,-175.4804688,-60.515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,241,-180.8164063,-56.58984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,242,-180.46875,-54.5859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,243,-176.9335938,-49.2578125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,244,-171.9960938,-43.44921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,245,-164.6367188,-35.7421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,246,-163.1484375,-33.71875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,247,-163.0078125,-33.12109375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,248,-162.7460938,-32.1640625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,249,-162.21875,-31.796875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,250,-159.7109375,-31.01171875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,251,-153.7617188,-29.9140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,252,-144.5273438,-28.73828125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,253,-126.1210938,-26.7578125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,254,-101.4921875,-25.85546875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,255,-81.45703125,-25.53515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,256,-63.34375,-25.53515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,257,-33.390625,-25.72265625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,258,4.90234375,-26.76953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,259,74.84765625,-30.890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,260,171.46875,-36.7734375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,261,234.4101563,-40.125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,262,289.6914063,-44.01953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,263,323.7695313,-46.59765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,264,345.1484375,-48.87109375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,265,383.9335938,-53.4296875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,266,416.578125,-56.390625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,267,440.8984375,-58.140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,268,461.0390625,-59.21484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,269,470.2695313,-59.4140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,270,476.9140625,-59.4140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,271,479.9023438,-59.4140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,272,482.671875,-59.4140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,273,485.0273438,-59.26953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,274,485.4609375,-59.22265625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,275,485.4609375,-59.22265625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,276,484.8984375,-59.05859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,277,482.4648438,-58.53515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,278,471.984375,-56.9765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,279,438.5039063,-54.5234375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,280,396.71875,-52.78125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,281,309.4101563,-49.59375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,282,196.8359375,-45.16015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,283,44.4375,-38.6015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,284,-106.7460938,-31.5078125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,285,-272.84375,-24.1640625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,286,-394.5625,-20.09375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,287,-498.4335938,-18.2578125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,288,-565.6914063,-17.890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,289,-625.7265625,-17.890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,290,-641.328125,-17.890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,291,-657.8203125,-17.921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,292,-665.6875,-18.11328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,293,-668.2695313,-18.1953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,294,-668.2695313,-18.1953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,295,-668.2695313,-18.1953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,296,-668.2695313,-18.1953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,297,-667.609375,-18.3046875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,298,-666.5859375,-18.55078125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,299,-664.9257813,-18.70703125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,300,-664.0625,-18.8984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,301,-663.7226563,-18.9375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,302,-662.9414063,-18.9375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,303,-661.2929688,-18.9375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,304,-660.046875,-18.9375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,305,-645.203125,-18.99609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,306,-624.3945313,-18.859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,307,-561.9296875,-15.05859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,308,-448.3945313,-7.67578125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,309,-353.0429688,-3.0234375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,310,-210.765625,3.34765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,311,-120.4375,4.7578125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,312,-44.8671875,6.046875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,313,44.62890625,7.0859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,314,86.62109375,7.0859375,,,,,,,,,,
