isPractice,frame,x,y,donor
1,146,410.546875,5.875,666
1,147,410.546875,5.875,666
1,148,410.546875,5.875,666
1,149,410.546875,5.875,666
1,150,410.546875,5.875,666
1,151,410.546875,5.875,666
1,152,410.546875,5.875,666
1,153,410.546875,5.875,666
1,154,410.546875,5.875,666
1,155,410.546875,5.875,666
1,156,410.546875,5.875,666
1,157,410.546875,5.875,666
1,158,410.546875,5.875,666
1,159,410.546875,5.875,666
1,160,410.546875,5.875,666
1,161,410.546875,5.875,666
1,162,410.546875,5.875,666
1,163,410.546875,5.875,666
1,164,410.546875,5.875,666
1,165,410.546875,5.875,666
1,166,410.546875,5.875,666
1,167,410.546875,5.875,666
1,168,410.546875,5.875,666
1,169,410.546875,5.875,666
1,170,410.546875,5.875,666
1,171,410.546875,5.875,666
1,172,410.546875,5.875,666
1,173,410.546875,5.875,666
1,174,410.546875,5.875,666
1,175,410.546875,5.875,666
1,176,410.546875,5.875,666
1,177,410.546875,5.875,666
1,178,410.546875,5.875,666
1,179,410.546875,5.875,666
1,180,-148.6171875,1.01953125,666
1,181,-148.5546875,0.95703125,666
1,182,-148.5546875,0.95703125,666
1,183,-148.5546875,0.95703125,666
1,184,-148.5546875,0.95703125,666
1,185,-148.5546875,0.95703125,666
1,186,-148.5546875,0.95703125,666
1,187,-148.5546875,0.95703125,666
1,188,-148.5546875,0.95703125,666
1,189,-148.5546875,0.95703125,666
1,190,-148.5546875,0.95703125,666
1,191,-148.46875,0.95703125,666
1,192,-148.4101563,1.13671875,666
1,193,-148.4101563,1.25,666
1,194,-148.4101563,1.3515625,666
1,195,-148.4101563,1.359375,666
1,196,-148.4101563,1.359375,666
1,197,-148.4101563,1.42578125,666
1,198,-148.2460938,1.62109375,666
1,199,-147.890625,2.08203125,666
1,200,-147.7851563,2.46484375,666
1,201,-148,2.53125,666
1,202,-152.6171875,2.75,666
1,203,-166.9140625,2.78515625,666
1,204,-177.5078125,2.53515625,666
1,205,-190.9335938,2.46875,666
1,206,-195.8046875,2.09765625,666
1,207,-202.0039063,1.09765625,666
1,208,-211.6171875,-1.01171875,666
1,209,-222.6835938,-3.61328125,666
1,210,-235.0039063,-6.2734375,666
1,211,-245.5351563,-8.3515625,666
1,212,-252.84375,-9.72265625,666
1,213,-263.0117188,-12.3515625,666
1,214,-270.1054688,-14.67578125,666
1,215,-273.4570313,-16.48828125,666
1,216,-274.71875,-18.42578125,666
1,217,-272.3789063,-22.2421875,666
1,218,-257.1054688,-31.73046875,666
1,219,-211.2265625,-47.9296875,666
1,220,-140.78125,-61.0703125,666
1,221,-26.703125,-68.828125,666
1,222,68.6953125,-71.21875,666
1,223,137.4023438,-67.79296875,666
1,224,235.4921875,-56.08984375,666
1,225,314.4492188,-39.17578125,666
1,226,366.90625,-22.12109375,666
1,227,406.8828125,-5.0078125,666
1,228,418.7265625,2.1015625,666
1,229,423.25,5.13671875,666
1,230,427.453125,8.03125,666
1,231,432.3554688,11.23046875,666
1,232,442.7148438,17.7578125,666
1,233,457.5390625,26.453125,666
1,234,472.671875,33.203125,666
1,235,483.1992188,37.2421875,666
1,236,488.9492188,39.1796875,666
1,237,490.9335938,39.92578125,666
1,238,491.3320313,40.09375,666
1,239,491.3320313,40.09375,666
1,240,490.7617188,40.265625,666
1,241,482.1328125,42.3125,666
1,242,448.4414063,50.3828125,666
1,243,356.8515625,72.98828125,666
1,244,235.6445313,101.515625,666
1,245,89.02734375,133.2539063,666
1,246,-55.34765625,158.5546875,666
1,247,-127.5,165.2304688,666
1,248,-187.1914063,163.84375,666
1,249,-216.4296875,160.7539063,666
1,250,-230.578125,158.796875,666
1,251,-247.375,156.6367188,666
1,252,-254.609375,155.8476563,666
1,253,-263.4414063,155.3359375,666
1,254,-277.375,154.0507813,666
1,255,-297.9765625,151.25,666
1,256,-333.5039063,144.8203125,666
1,257,-340.1835938,143.5820313,666
1,258,-406.9960938,127.5039063,666
1,259,-436.5,117.7148438,666
1,260,-443.71875,114.5078125,666
1,261,-447.1132813,112.6484375,666
1,262,-447.1523438,112.46875,666
1,263,-446.9140625,111.1640625,666
1,264,-442.21875,106.4257813,666
1,265,-416.0976563,91.95703125,666
1,266,-369.4257813,74.73828125,666
1,267,-273.1601563,46.60546875,666
1,268,-167.2226563,16.0390625,666
1,269,-82.51171875,-8.46484375,666
1,270,41.390625,-41.29296875,666
1,271,161.2304688,-70.9765625,666
1,272,249.7109375,-87.21484375,666
1,273,328.3320313,-96.1875,666
1,274,358.9609375,-97.01953125,666
1,275,388.40625,-94.26171875,666
1,276,394.7929688,-93.2265625,666
1,277,401.2148438,-91.6015625,666
1,278,405.3554688,-90.71875,666
1,279,408.6601563,-90.08984375,666
1,280,412,-89.30078125,666
1,281,413.0742188,-88.91796875,666
1,282,413.0742188,-88.91796875,666
1,283,413.0742188,-88.91796875,666
1,284,412.9648438,-88.80859375,666
1,285,412.5507813,-88.796875,666
1,286,411.6992188,-88.6796875,666
1,287,408.9648438,-89.19921875,666
1,288,391.4804688,-94.5546875,666
1,289,337.28125,-111.5078125,666
1,290,243.5078125,-136.3476563,666
1,291,106.3164063,-163.0820313,666
1,292,9.41796875,-170.7148438,666
1,293,-115.4257813,-171.2304688,666
1,294,-228.6484375,-167.25,666
1,295,-299.6523438,-163.6171875,666
1,296,-370.3828125,-160.8046875,666
1,297,-406.578125,-160,666
1,298,-422.3515625,-159.4726563,666
1,299,-433.8359375,-158.5390625,666
1,300,-438.9375,-157.328125,666
1,301,-452.5,-153.3632813,666
1,302,-473.4492188,-148.8007813,666
1,303,-491.4179688,-145.5898438,666
1,304,-508.921875,-142.5429688,666
1,305,-513.1992188,-141.6914063,666
1,306,-513.65625,-141.5429688,666
1,307,-513.6328125,-141.4296875,666
1,308,-513.0390625,-140.6875,666
1,309,-510.3476563,-138.109375,666
1,310,-503.8710938,-132.3828125,666
1,311,-496.03125,-126.6054688,666
1,312,-476.5859375,-117.1601563,666
1,313,-410.3125,-95.703125,666
1,314,-293.453125,-66.07421875,666
1,315,-128,-25.4375,666
1,316,-13.91015625,3.078125,666
1,317,67.46875,21.87890625,666
1,318,114.8125,29.78515625,666
1,319,144.0625,31.34375,666
1,320,202.5546875,28.43359375,666
1,321,248.53125,23.53515625,666
1,322,271.1484375,18.5625,666
1,323,297.7265625,10.125,666
1,324,312.5039063,5.1484375,666
1,325,318.8984375,2.99609375,666
1,326,322.453125,2.05859375,666
1,327,323.65625,1.8515625,666
1,328,325.3554688,1.84375,666
1,329,325.7851563,1.73828125,666
1,330,326.1445313,1.64453125,666
1,331,326.4296875,1.4765625,666
1,332,326.3945313,1.39453125,666
1,333,326.3046875,1.3515625,666
1,334,326.1914063,1.27734375,666
1,335,326.09375,1.2421875,666
1,336,325.0195313,1.2421875,666
1,337,321.0859375,2.08984375,666
1,338,316.5820313,3.3359375,666
1,339,311.8710938,4.32421875,666
1,340,310.0117188,4.69921875,666
1,341,308.8476563,4.79296875,666
1,342,306.5585938,4.90234375,666
1,343,304.4921875,4.90234375,666
1,344,302.5703125,4.80859375,666
1,345,299.7304688,4.265625,666
1,346,295.1796875,3.2265625,666
1,347,286.109375,2.01953125,666
1,348,270.6484375,1.2734375,666
1,349,254.828125,1.2734375,666
1,350,237.0039063,1.6796875,666
1,351,226.5820313,3.109375,666
1,352,221.71875,4.29296875,666
1,353,217.0234375,6.69140625,666
1,354,208.7304688,12.921875,666
1,355,178.703125,35.71875,666
1,356,142.359375,59.42578125,666
1,357,120.3125,70.37109375,666
1,358,95.39453125,79.05078125,666
1,359,81.20703125,81.875,666
1,360,-141.71875,6.19921875,666
1,361,-140.9023438,8.2265625,666
1,362,-140.7773438,11.9453125,666
1,363,-140.9023438,14.1171875,666
1,364,-140.9960938,15.6328125,666
1,365,-140.9960938,18.5859375,666
1,366,-140.640625,25.51953125,666
1,367,-138.6523438,42.62890625,666
1,368,-134.4726563,64.06640625,666
1,369,-126.5546875,86.43359375,666
1,370,-118.0742188,99.76953125,666
1,371,-114.3984375,103.5976563,666
1,372,-104.75,110.6914063,666
1,373,-84.890625,120.8476563,666
1,374,-49.30859375,135.859375,666
1,375,25.29296875,156.984375,666
1,376,86.47265625,165.9648438,666
1,377,146.6523438,166.1757813,666
1,378,205.0195313,159.0820313,666
1,379,238.9726563,147.4726563,666
1,380,279.1328125,117.9101563,666
1,381,314.2304688,75.5625,666
1,382,337.4765625,33.53125,666
1,383,356.6484375,-24.4453125,666
1,384,360.71875,-68.38671875,666
1,385,354.0234375,-105.4804688,666
1,386,334.9609375,-145.8515625,666
1,387,318.3359375,-166.9960938,666
1,388,292.4140625,-188.2851563,666
1,389,254.4296875,-209.3046875,666
1,390,221.9375,-220.5898438,666
1,391,107.8671875,-241.0664063,666
1,392,10.19921875,-244.953125,666
1,393,-80.9453125,-239.0859375,666
1,394,-204.8125,-220.5820313,666
1,395,-301.0703125,-194.5117188,666
1,396,-379.9296875,-156.6914063,666
1,397,-423.78125,-123.8515625,666
1,398,-434.0390625,-108.0898438,666
1,399,-434.8007813,-81.375,666
1,400,-429.4492188,-61.78515625,666
1,401,-423.0273438,-49.91796875,666
1,402,-411.9609375,-36.4140625,666
1,403,-394.3945313,-24.09765625,666
1,404,-360.7226563,-9.46484375,666
1,405,-304.9921875,11.30859375,666
1,406,-246.2265625,31.8828125,666
1,407,-170.09375,52.3984375,666
1,408,-107.0664063,60.22265625,666
1,409,-59.515625,60.4296875,666
1,410,21.98046875,53.61328125,666
1,411,82.28125,43.36328125,666
1,412,130.9960938,27.7109375,666
1,413,175.453125,7.109375,666
1,414,201.5351563,-13.04296875,666
1,415,222.8359375,-41.5546875,666
1,416,237.5390625,-76.81640625,666
1,417,240.4648438,-102.3125,666
1,418,240.8007813,-138.2460938,666
1,419,239.4648438,-163.3398438,666
1,420,234.0039063,-180.6914063,666
1,421,220.1523438,-201.46875,666
1,422,201.21875,-214.6875,666
1,423,160.7734375,-227.0585938,666
1,424,88.3515625,-236.578125,666
1,425,27.625,-237.3359375,666
1,426,-59.9921875,-224.2851563,666
1,427,-154.7109375,-196.859375,666
1,428,-226.71875,-150.1054688,666
1,429,-286.4414063,-89.31640625,666
1,430,-323.2304688,-36.0546875,666
1,431,-341.8085938,14.94921875,666
1,432,-345.2851563,54.8515625,666
1,433,-338.9023438,79.89453125,666
1,434,-325.9648438,111.4804688,666
1,435,-316.0625,127.8085938,666
1,436,-307.140625,135.2695313,666
1,437,-281.5390625,148.9570313,666
1,438,-242.859375,161.7773438,666
1,439,-182.5429688,169.1171875,666
1,440,-98.4765625,169.7578125,666
1,441,-34.9921875,163.7265625,666
1,442,46.76171875,147.2460938,666
1,443,121.921875,127.0117188,666
1,444,153.1015625,116.8242188,666
1,445,183.5039063,105.4179688,666
1,446,211.5703125,95.71484375,666
1,447,235.375,85.1171875,666
1,448,270.6132813,65.48828125,666
1,449,299.25,45.375,666
1,450,323.75,21.8671875,666
1,451,338.7890625,2.515625,666
1,452,342.9570313,-5.6484375,666
1,453,344.7539063,-14.23828125,666
1,454,343.3203125,-20.1875,666
1,455,337.9414063,-26.27734375,666
1,456,319.4257813,-36.4453125,666
1,457,284.4960938,-46.453125,666
1,458,213.0117188,-54.15625,666
1,459,103.4570313,-56.41015625,666
1,460,26.125,-52.453125,666
1,461,-78.015625,-40.9765625,666
1,462,-147.6953125,-31.01953125,666
1,463,-171.5039063,-25.95703125,666
1,464,-195.8164063,-17.8125,666
1,465,-204.7070313,-13.35546875,666
1,466,-205.3789063,-9.96875,666
1,467,-204.625,-3.4609375,666
1,468,-202.1210938,1.23828125,666
1,469,-197.15625,6.02734375,666
1,470,-191.4296875,10.234375,666
1,471,-186.7226563,13.265625,666
1,472,-182.0703125,15.71875,666
1,473,-177.4140625,18.2265625,666
1,474,-169.4375,22.0703125,666
1,475,-155.8671875,27.96875,666
1,476,-145.1015625,32.08984375,666
1,477,-134.8984375,35.44921875,666
1,478,-129.9140625,36.67578125,666
1,479,-129.5429688,36.74609375,666
1,480,-129.5429688,36.74609375,666
1,481,-129.5429688,36.74609375,666
1,482,-129.5429688,36.74609375,666
1,483,-129.5429688,36.74609375,666
1,484,-129.5429688,36.74609375,666
1,485,-128.3789063,36.6171875,666
1,486,-127.7460938,36.53125,666
1,487,-127.1484375,36.43359375,666
1,488,-125.703125,36.28515625,666
1,489,-117.8984375,36.33984375,666
1,490,-103.46875,37.17578125,666
1,491,-69.06640625,39.41015625,666
1,492,-37.35546875,41.0234375,666
1,493,-8.6796875,41.90625,666
1,494,26.0234375,42.6015625,666
1,495,66.78515625,42.7734375,666
1,496,137.8007813,40.8828125,666
1,497,216.546875,37.359375,666
1,498,251.8984375,36.52734375,666
1,499,305.6679688,35.44921875,666
1,500,331.875,35.44921875,666
1,501,355.0859375,34.234375,666
1,502,395.8203125,28.8515625,666
1,503,432.0898438,22.0859375,666
1,504,488.890625,9.87890625,666
1,505,524.9296875,1.48828125,666
1,506,559.4882813,-8.51171875,666
1,507,570.84375,-13.9375,666
1,508,570.84375,-13.9375,666
1,509,570.84375,-13.9375,666
1,510,569.4335938,-14.640625,666
1,511,561.4882813,-19.36328125,666
1,512,545.1015625,-31.15234375,666
1,513,520.8085938,-52.94921875,666
1,514,500.765625,-73.671875,666
1,515,483.1914063,-96.58984375,666
1,516,479.9804688,-103.0742188,666
1,517,476.8085938,-111.3632813,666
1,518,475.2148438,-115.9296875,666
1,519,474.4023438,-117.1875,666
1,520,473.671875,-117.4921875,666
1,521,469.3789063,-114.8320313,666
1,522,464.9492188,-110.7851563,666
1,523,464.4140625,-110.1054688,666
1,524,464.4140625,-110.1054688,666
1,525,464.4140625,-110.1054688,666
1,526,464.4140625,-110.1054688,666
1,527,464.4140625,-110.1054688,666
1,528,464.4140625,-110.1054688,666
1,529,464.4140625,-110.1054688,666
1,530,464.4140625,-110.1054688,666
1,531,464.4140625,-110.1054688,666
1,532,464.4140625,-110.1054688,666
1,533,464.4140625,-110.1054688,666
1,534,464.4140625,-110.1054688,666
1,535,464.4140625,-110.1054688,666
1,536,464.4140625,-110.1054688,666
1,537,465.2773438,-110.1054688,666
1,538,465.59375,-109.7734375,666
1,539,461.390625,-109.1484375,666
1,540,-157.9257813,1.62109375,666
1,541,-162.3984375,4.390625,666
1,542,-166.1992188,7.29296875,666
1,543,-172.5039063,14.84375,666
1,544,-177.6601563,25.20703125,666
1,545,-182.1015625,44.0234375,666
1,546,-182.0117188,71.5546875,666
1,547,-174.1953125,102.1757813,666
1,548,-164.3867188,122.4960938,666
1,549,-158.0820313,131.4492188,666
1,550,-151.1796875,136.296875,666
1,551,-130.9882813,144.1132813,666
1,552,-97.4609375,151.046875,666
1,553,-59.0234375,153.75,666
1,554,-3.26171875,154.2226563,666
1,555,34.8125,151.6914063,666
1,556,67.16015625,145.0742188,666
1,557,96.95703125,134.6328125,666
1,558,117.1679688,123.9960938,666
1,559,159.4960938,92.65625,666
1,560,214.1210938,35.5,666
1,561,260.6367188,-25.078125,666
1,562,305.90625,-99.55078125,666
1,563,321.1679688,-139.3632813,666
1,564,327.6523438,-179.7578125,666
1,565,328.4140625,-208.3789063,666
1,566,323.1796875,-226.6210938,666
1,567,300.0234375,-256.5234375,666
1,568,263.6679688,-282.484375,666
1,569,219.7734375,-295.3671875,666
1,570,134.2226563,-300.09375,666
1,571,23.54296875,-291.8554688,666
1,572,-124.4179688,-260.1210938,666
1,573,-259.1601563,-212.0664063,666
1,574,-317.7226563,-180.5078125,666
1,575,-366.765625,-136.1523438,666
1,576,-389.3632813,-95.84375,666
1,577,-394.84375,-71.640625,666
1,578,-394.4492188,-40.94140625,666
1,579,-389.5820313,-24.23828125,666
1,580,-380.8984375,-13.35546875,666
1,581,-358.6875,-0.34765625,666
1,582,-330.1875,9.4296875,666
1,583,-283.2226563,19.23828125,666
1,584,-229.015625,26.421875,666
1,585,-180.6132813,30.6875,666
1,586,-103.0039063,33.5859375,666
1,587,-45.78515625,31.47265625,666
1,588,-5.69140625,23.31640625,666
1,589,28.84375,11.359375,666
1,590,51.6328125,-5.1328125,666
1,591,78.640625,-34.46484375,666
1,592,97.83984375,-63.08203125,666
1,593,118.8125,-97.18359375,666
1,594,135.7929688,-126.3984375,666
1,595,140.6289063,-135.8632813,666
1,596,142.1523438,-140.7460938,666
1,597,141.734375,-141.0195313,666
1,598,139.8867188,-141.6835938,666
1,599,137.8007813,-142.2695313,666
1,600,136.1640625,-142.5820313,666
1,601,131.1054688,-142.8164063,666
1,602,122.6289063,-142.8710938,666
1,603,116.6484375,-142.5390625,666
1,604,113.5234375,-142.2539063,666
1,605,113.4765625,-142.2421875,666
1,606,113.2070313,-142.09375,666
1,607,111.96875,-141.4648438,666
1,608,109.3320313,-140.1328125,666
1,609,101.9414063,-136.6640625,666
1,610,83.078125,-128.4882813,666
1,611,60.5546875,-119.671875,666
1,612,23.5,-109.46875,666
1,613,-26.79296875,-99.21875,666
1,614,-97.9375,-87.140625,666
1,615,-217.5898438,-67.5703125,666
1,616,-307.1875,-55.390625,666
1,617,-366.2695313,-51.0390625,666
1,618,-403.8828125,-49.34765625,666
1,619,-419.4101563,-49.23046875,666
1,620,-428.9257813,-49.23046875,666
1,621,-430.5039063,-49.23046875,666
1,622,-430.5039063,-49.23046875,666
1,623,-430.5039063,-49.23046875,666
1,624,-430.5039063,-49.23046875,666
1,625,-430.5039063,-49.23046875,666
1,626,-430.5039063,-49.23046875,666
1,627,-430.5039063,-49.23046875,666
1,628,-430.5039063,-49.23046875,666
1,629,-430.5039063,-49.23046875,666
1,630,-430.5039063,-49.23046875,666
1,631,-430.5039063,-49.23046875,666
1,632,-430.5039063,-49.23046875,666
1,633,-430.5039063,-49.23046875,666
1,634,-430.5039063,-49.23046875,666
1,635,-430.5039063,-49.23046875,666
1,636,-430.5039063,-49.23046875,666
1,637,-430.5039063,-49.23046875,666
1,638,-430.5039063,-49.23046875,666
1,639,-430.5039063,-49.23046875,666
1,640,-430.5039063,-49.23046875,666
1,641,-430.5039063,-49.23046875,666
1,642,-430.5039063,-49.23046875,666
1,643,-430.5039063,-49.23046875,666
1,644,-430.5039063,-49.23046875,666
1,645,-430.5039063,-49.23046875,666
1,646,-430.5039063,-49.23046875,666
1,647,-430.5039063,-49.23046875,666
1,648,-430.5039063,-49.23046875,666
1,649,-430.5039063,-49.23046875,666
1,650,-430.5039063,-49.23046875,666
1,651,-430.5039063,-49.23046875,666
1,652,-430.5039063,-49.23046875,666
1,653,-430.5039063,-49.23046875,666
1,654,-430.5039063,-49.23046875,666
1,655,-430.5039063,-49.23046875,666
1,656,-430.5039063,-49.23046875,666
1,657,-430.5039063,-49.23046875,666
1,658,-430.5039063,-49.23046875,666
1,659,-430.5039063,-49.23046875,666
1,660,-430.5039063,-49.23046875,666
1,661,-430.5039063,-49.23046875,666
1,662,-430.5039063,-49.23046875,666
1,663,-430.5039063,-49.23046875,666
1,664,-430.5039063,-49.23046875,666
1,665,-430.5039063,-49.23046875,666
1,666,-430.5039063,-49.23046875,666
1,667,-430.5039063,-49.23046875,666
1,668,-430.5039063,-49.23046875,666
1,669,-430.5039063,-49.23046875,666
1,670,-430.5039063,-49.23046875,666
1,671,-430.5039063,-49.23046875,666
1,672,-430.5039063,-49.23046875,666
1,673,-430.5039063,-49.23046875,666
1,674,-430.5039063,-49.23046875,666
1,675,-430.5039063,-49.23046875,666
1,676,-430.5039063,-49.23046875,666
1,677,-430.5039063,-49.23046875,666
1,678,-430.5039063,-49.23046875,666
1,679,-430.5039063,-49.23046875,666
1,680,-430.5039063,-49.23046875,666
1,681,-430.5039063,-49.23046875,666
1,682,-430.5039063,-49.23046875,666
1,683,-430.5039063,-49.23046875,666
1,684,-430.5039063,-49.23046875,666
1,685,-430.5039063,-49.23046875,666
1,686,-430.5039063,-49.23046875,666
1,687,-430.5039063,-49.23046875,666
1,688,-430.5039063,-49.23046875,666
1,689,-430.5039063,-49.23046875,666
1,690,-430.5039063,-49.23046875,666
1,691,-430.5039063,-49.23046875,666
1,692,-430.5039063,-49.23046875,666
1,693,-430.5039063,-49.23046875,666
1,694,-430.5039063,-49.23046875,666
1,695,-430.5039063,-49.23046875,666
1,696,-430.5039063,-49.23046875,666
1,697,-430.5039063,-49.23046875,666
1,698,-430.5039063,-49.23046875,666
1,699,-430.5039063,-49.23046875,666
1,700,-430.5039063,-49.23046875,666
1,701,-430.5039063,-49.23046875,666
1,702,-430.5039063,-49.23046875,666
1,703,-430.5039063,-49.23046875,666
1,704,-430.5039063,-49.23046875,666
1,705,-430.5039063,-49.23046875,666
1,706,-430.5039063,-49.23046875,666
1,707,-430.5039063,-49.23046875,666
1,708,-430.5039063,-49.23046875,666
1,709,-430.5039063,-49.23046875,666
1,710,-430.5039063,-49.23046875,666
1,711,-430.5039063,-49.23046875,666
1,712,-430.5039063,-49.23046875,666
1,713,-430.5039063,-49.23046875,666
1,714,-430.5039063,-49.23046875,666
1,715,-430.5039063,-49.23046875,666
1,716,-430.5039063,-49.23046875,666
1,717,-430.5039063,-49.23046875,666
1,718,-430.5039063,-49.23046875,666
1,719,-430.5039063,-49.23046875,666
1,720,-142.7265625,3.46484375,666
1,721,-135.2148438,1.8359375,666
1,722,-121.6367188,-0.203125,666
1,723,-110.6601563,-0.921875,666
1,724,-97.6328125,-1.55078125,666
1,725,-77.6015625,-3.17578125,666
1,726,-37.08203125,-6.50390625,666
1,727,33.35546875,-12.34375,666
1,728,154.34375,-17.86328125,666
1,729,210.7265625,-17.86328125,666
1,730,252.7851563,-18.12109375,666
1,731,275.1875,-19.0390625,666
1,732,289.515625,-20.64453125,666
1,733,296.15625,-22.7109375,666
1,734,304.375,-28.26171875,666
1,735,314.4765625,-39.33984375,666
1,736,319.453125,-48.5234375,666
1,737,322.578125,-60.17578125,666
1,738,321.953125,-70.125,666
1,739,315.9179688,-81.6171875,666
1,740,304.3007813,-92.3359375,666
1,741,278.8945313,-107.1835938,666
1,742,241.5859375,-122.25,666
1,743,188.6679688,-131.046875,666
1,744,110.2304688,-134.46875,666
1,745,6.8828125,-132.6914063,666
1,746,-87.765625,-123.8085938,666
1,747,-156.015625,-111.71875,666
1,748,-203.6015625,-95.1328125,666
1,749,-231.5820313,-80.64453125,666
1,750,-238.0859375,-73.61328125,666
1,751,-244.2304688,-62.1484375,666
1,752,-247.9921875,-47.5859375,666
1,753,-249.671875,-32.90625,666
1,754,-249.921875,-18.73046875,666
1,755,-247.9296875,-7.1171875,666
1,756,-242.7851563,2.03125,666
1,757,-229.3476563,14.9453125,666
1,758,-209.5117188,27.69921875,666
1,759,-186.1054688,38.4296875,666
1,760,-163.8046875,46.5546875,666
1,761,-122.1601563,57.828125,666
