device_type,Participant,isPractice,frame,x,y,practiceTrial,propBefore,practiceCorr,stair_converged,stair_finalProp,personalMinMove,final_score,correct_above_60,bonus_usd,participant_id
,23232,0,131,367.6953125,-58.23828125,,,,,,,,,,
,23232,0,132,321.8515625,-60.19921875,,,,,,,,,,
,23232,0,133,215.7539063,-64.8359375,,,,,,,,,,
,23232,0,134,93.59765625,-67.5625,,,,,,,,,,
,23232,0,135,-54.2265625,-68.21484375,,,,,,,,,,
,23232,0,136,-212.8320313,-68.5859375,,,,,,,,,,
,23232,0,137,-280.9960938,-69.2109375,,,,,,,,,,
,23232,0,138,-326.640625,-69.3125,,,,,,,,,,
,23232,0,139,-335.0117188,-69.3984375,,,,,,,,,,
,23232,0,140,-335.4335938,-69.40234375,,,,,,,,,,
,23232,0,141,-335.4335938,-69.40234375,,,,,,,,,,
,23232,0,142,-335.4335938,-69.40234375,,,,,,,,,,
,23232,0,143,-335.03125,-69.45703125,,,,,,,,,,
,23232,0,144,-331.796875,-69.49609375,,,,,,,,,,
,23232,0,145,-323.2109375,-69.49609375,,,,,,,,,,
,23232,0,146,-293.9140625,-66.39453125,,,,,,,,,,
,23232,0,147,-242.1367188,-63.00390625,,,,,,,,,,
,23232,0,148,-197.7265625,-60.8046875,,,,,,,,,,
,23232,0,149,-114.8320313,-56.83984375,,,,,,,,,,
,23232,0,150,-53.53515625,-54.18359375,,,,,,,,,,
,23232,0,151,-4.60546875,-53.5234375,,,,,,,,,,
,23232,0,152,41.24609375,-53.5234375,,,,,,,,,,
,23232,0,153,68.49609375,-53.703125,,,,,,,,,,
,23232,0,154,90.43359375,-54.06640625,,,,,,,,,,
,23232,0,155,106.8828125,-54.60546875,,,,,,,,,,
,23232,0,156,116.4804688,-54.87109375,,,,,,,,,,
,23232,0,157,124.5585938,-54.875,,,,,,,,,,
,23232,0,158,131.0039063,-54.875,,,,,,,,,,
,23232,0,159,132.6601563,-54.875,,,,,,,,,,
,23232,0,160,135.0507813,-54.875,,,,,,,,,,
,23232,0,161,139.5195313,-54.875,,,,,,,,,,
,23232,0,162,143.3320313,-54.875,,,,,,,,,,
,23232,0,163,148.5664063,-54.875,,,,,,,,,,
,23232,0,164,152.1757813,-54.98046875,,,,,,,,,,
,23232,0,165,155.2070313,-55.1328125,,,,,,,,,,
,23232,0,166,161.1523438,-55.59375,,,,,,,,,,
,23232,0,167,170.3945313,-56.43359375,,,,,,,,,,
,23232,0,168,182.4804688,-57.16796875,,,,,,,,,,
,23232,0,169,197.546875,-58,,,,,,,,,,
,23232,0,170,208.3164063,-58.3984375,,,,,,,,,,
,23232,0,171,217.25,-58.98828125,,,,,,,,,,
,23232,0,172,227.203125,-59.66796875,,,,,,,,,,
,23232,0,173,239.6523438,-60.84375,,,,,,,,,,
,23232,0,174,272.7421875,-64.32421875,,,,,,,,,,
,23232,0,175,322.5585938,-69.27734375,,,,,,,,,,
,23232,0,176,355.7382813,-72.34765625,,,,,,,,,,
,23232,0,177,393.3085938,-75.35546875,,,,,,,,,,
,23232,0,178,414.2109375,-77.54296875,,,,,,,,,,
,23232,0,179,425.2460938,-78.43359375,,,,,,,,,,
,23232,0,180,-148.6445313,2.91015625,,,,,,,,,,
,23232,0,181,-148.1367188,2.91015625,,,,,,,,,,
,23232,0,182,-147.7617188,2.87890625,,,,,,,,,,
,23232,0,183,-147.3085938,2.76953125,,,,,,,,,,
,23232,0,184,-145.890625,2.61328125,,,,,,,,,,
,23232,0,185,-143.4101563,2.3125,,,,,,,,,,
,23232,0,186,-137.1171875,1.578125,,,,,,,,,,
,23232,0,187,-128.7929688,1.234375,,,,,,,,,,
,23232,0,188,-123.4414063,0.8515625,,,,,,,,,,
,23232,0,189,-117.7695313,0.44140625,,,,,,,,,,
,23232,0,190,-117.1992188,0.359375,,,,,,,,,,
,23232,0,191,-116.1835938,0.17578125,,,,,,,,,,
,23232,0,192,-113.9023438,-0.328125,,,,,,,,,,
,23232,0,193,-110.7695313,-1.07421875,,,,,,,,,,
,23232,0,194,-105.3632813,-2.1796875,,,,,,,,,,
,23232,0,195,-97.703125,-3.7109375,,,,,,,,,,
,23232,0,196,-91.83203125,-4.8125,,,,,,,,,,
,23232,0,197,-82.06640625,-6.58984375,,,,,,,,,,
,23232,0,198,-64.83203125,-9.67578125,,,,,,,,,,
,23232,0,199,-39.44140625,-13.55859375,,,,,,,,,,
,23232,0,200,-17.2578125,-16.91796875,,,,,,,,,,
,23232,0,201,-17.2578125,-16.91796875,,,,,,,,,,
,23232,0,202,26.22265625,-21.953125,,,,,,,,,,
,23232,0,203,70.578125,-23.91015625,,,,,,,,,,
,23232,0,204,76.23828125,-24.00390625,,,,,,,,,,
,23232,0,205,76.3203125,-24.00390625,,,,,,,,,,
,23232,0,206,130.7734375,-24.26171875,,,,,,,,,,
,23232,0,207,160.9609375,-20.51171875,,,,,,,,,,
,23232,0,208,169.0820313,-17.5546875,,,,,,,,,,
,23232,0,209,169.0351563,-17.19921875,,,,,,,,,,
,23232,0,210,163.0820313,-15.34375,,,,,,,,,,
,23232,0,211,145.4804688,-11.390625,,,,,,,,,,
,23232,0,212,119.6992188,-7.0859375,,,,,,,,,,
,23232,0,213,62.125,-3.8046875,,,,,,,,,,
,23232,0,214,-18.70703125,-3.43359375,,,,,,,,,,
,23232,0,215,-111.09375,-6.89453125,,,,,,,,,,
,23232,0,216,-192.3945313,-17.203125,,,,,,,,,,
,23232,0,217,-289.7226563,-33.734375,,,,,,,,,,
,23232,0,218,-345.8632813,-48.25390625,,,,,,,,,,
,23232,0,219,-387.6171875,-62.71484375,,,,,,,,,,
,23232,0,220,-408.3203125,-74.53125,,,,,,,,,,
,23232,0,221,-421.7851563,-87.8125,,,,,,,,,,
,23232,0,222,-434.6289063,-115.109375,,,,,,,,,,
,23232,0,223,-441.0664063,-153.3554688,,,,,,,,,,
,23232,0,224,-438.7265625,-177.7539063,,,,,,,,,,
,23232,0,225,-423.5585938,-214.6992188,,,,,,,,,,
,23232,0,226,-397.375,-243.9257813,,,,,,,,,,
,23232,0,227,-359.0507813,-268.78125,,,,,,,,,,
,23232,0,228,-298.34375,-295.9765625,,,,,,,,,,
,23232,0,229,-235.6992188,-314.4804688,,,,,,,,,,
,23232,0,230,-148.9414063,-331.0078125,,,,,,,,,,
,23232,0,231,-40.6953125,-336.9765625,,,,,,,,,,
,23232,0,232,18.6328125,-334.6640625,,,,,,,,,,
,23232,0,233,98.87890625,-318.8046875,,,,,,,,,,
,23232,0,234,157.7460938,-293.921875,,,,,,,,,,
,23232,0,235,183.5429688,-266.7109375,,,,,,,,,,
,23232,0,236,204.5820313,-216.8046875,,,,,,,,,,
,23232,0,237,209.3476563,-169.0898438,,,,,,,,,,
,23232,0,238,201.9726563,-116.390625,,,,,,,,,,
,23232,0,239,180.6171875,-57.82421875,,,,,,,,,,
,23232,0,240,152.1679688,-16.66796875,,,,,,,,,,
,23232,0,241,93.0625,30.58984375,,,,,,,,,,
,23232,0,242,27.76171875,58.2890625,,,,,,,,,,
,23232,0,243,-23.796875,73.828125,,,,,,,,,,
,23232,0,244,-83.34765625,88.36328125,,,,,,,,,,
,23232,0,245,-123.2460938,94.92578125,,,,,,,,,,
,23232,0,246,-151.4765625,97,,,,,,,,,,
,23232,0,247,-179.5625,97.4296875,,,,,,,,,,
,23232,0,248,-193.078125,96.78125,,,,,,,,,,
,23232,0,249,-208.921875,93.72265625,,,,,,,,,,
,23232,0,250,-220.8789063,88.9140625,,,,,,,,,,
,23232,0,251,-231.5820313,81.5625,,,,,,,,,,
,23232,0,252,-249.4414063,67.01953125,,,,,,,,,,
,23232,0,253,-264.8515625,51.609375,,,,,,,,,,
,23232,0,254,-272.4414063,42.16015625,,,,,,,,,,
,23232,0,255,-279.59375,31.19921875,,,,,,,,,,
,23232,0,256,-281.1210938,25.33203125,,,,,,,,,,
,23232,0,257,-278.9921875,19.59765625,,,,,,,,,,
,23232,0,258,-275.625,15.71875,,,,,,,,,,
,23232,0,259,-272.9375,14.0859375,,,,,,,,,,
,23232,0,260,-266.4882813,12.84765625,,,,,,,,,,
,23232,0,261,-258.9609375,12.171875,,,,,,,,,,
,23232,0,262,-242.7148438,11.91015625,,,,,,,,,,
,23232,0,263,-194.8789063,12.31640625,,,,,,,,,,
,23232,0,264,-123.9335938,14.796875,,,,,,,,,,
,23232,0,265,-13.34765625,23.78515625,,,,,,,,,,
,23232,0,266,150.3046875,41.16015625,,,,,,,,,,
,23232,0,267,289.1132813,60.2265625,,,,,,,,,,
,23232,0,268,420.6015625,80.87109375,,,,,,,,,,
,23232,0,269,491.6484375,91.265625,,,,,,,,,,
,23232,0,270,514.3164063,93.4453125,,,,,,,,,,
,23232,0,271,548.7382813,95.8515625,,,,,,,,,,
,23232,0,272,560.875,95.8515625,,,,,,,,,,
,23232,0,273,566.3867188,95.5625,,,,,,,,,,
,23232,0,274,573.078125,94.65625,,,,,,,,,,
,23232,0,275,579.6367188,92.90234375,,,,,,,,,,
,23232,0,276,589.2148438,90.046875,,,,,,,,,,
,23232,0,277,597.0507813,87.13671875,,,,,,,,,,
,23232,0,278,604.0117188,83.578125,,,,,,,,,,
,23232,0,279,609.7460938,80.49609375,,,,,,,,,,
,23232,0,280,615.375,76.41796875,,,,,,,,,,
,23232,0,281,618.2617188,73.234375,,,,,,,,,,
,23232,0,282,620.3398438,69.54296875,,,,,,,,,,
,23232,0,283,620.6640625,64.83203125,,,,,,,,,,
,23232,0,284,619.0195313,57.53515625,,,,,,,,,,
,23232,0,285,610.6289063,39.71875,,,,,,,,,,
,23232,0,286,595.6015625,14.328125,,,,,,,,,,
,23232,0,287,582.5351563,-5.69140625,,,,,,,,,,
,23232,0,288,556.8671875,-42.2109375,,,,,,,,,,
,23232,0,289,536.4765625,-67.0078125,,,,,,,,,,
,23232,0,290,513.328125,-88.37109375,,,,,,,,,,
,23232,0,291,481.921875,-111.7578125,,,,,,,,,,
,23232,0,292,454.8359375,-128.03125,,,,,,,,,,
,23232,0,293,424.9296875,-142.5273438,,,,,,,,,,
,23232,0,294,398.921875,-155.7617188,,,,,,,,,,
,23232,0,295,387.5585938,-162.53125,,,,,,,,,,
,23232,0,296,381.5195313,-167.8789063,,,,,,,,,,
,23232,0,297,380.1914063,-169.203125,,,,,,,,,,
,23232,0,298,380.0195313,-169.375,,,,,,,,,,
,23232,0,299,379.9023438,-169.4882813,,,,,,,,,,
,23232,0,300,379.7734375,-169.5703125,,,,,,,,,,
,23232,0,301,379.7734375,-169.5703125,,,,,,,,,,
,23232,0,302,379.7734375,-169.5703125,,,,,,,,,,
,23232,0,303,379.6484375,-169.6914063,,,,,,,,,,
,23232,0,304,378.5507813,-170.7851563,,,,,,,,,,
,23232,0,305,376.5234375,-173.1679688,,,,,,,,,,
,23232,0,306,375.28125,-174.8007813,,,,,,,,,,
,23232,0,307,371.703125,-179.4492188,,,,,,,,,,
,23232,0,308,366.5976563,-185.2265625,,,,,,,,,,
,23232,0,309,354.1757813,-194.4726563,,,,,,,,,,
,23232,0,310,323.2148438,-208.6328125,,,,,,,,,,
,23232,0,311,284.75,-219.4023438,,,,,,,,,,
,23232,0,312,212.9726563,-228.7890625,,,,,,,,,,
,23232,0,313,116.8242188,-235.078125,,,,,,,,,,
,23232,0,314,71.53515625,-236.5507813,,,,,,,,,,
,23232,0,315,8.96875,-236.390625,,,,,,,,,,
,23232,0,316,-36.6484375,-233.4375,,,,,,,,,,
,23232,0,317,-60.07421875,-230.8671875,,,,,,,,,,
,23232,0,318,-89.13671875,-227.7265625,,,,,,,,,,
,23232,0,319,-114.0898438,-225.1171875,,,,,,,,,,
,23232,0,320,-130.4804688,-224.2460938,,,,,,,,,,
,23232,0,321,-140.0117188,-223.9296875,,,,,,,,,,
,23232,0,322,-143.2929688,-223.8828125,,,,,,,,,,
,23232,0,323,-144.0976563,-223.8828125,,,,,,,,,,
,23232,0,324,-144.0976563,-223.8828125,,,,,,,,,,
,23232,0,325,-144.0976563,-223.8828125,,,,,,,,,,
,23232,0,326,-144.0976563,-223.8828125,,,,,,,,,,
,23232,0,327,-144.0976563,-223.8828125,,,,,,,,,,
,23232,0,328,-144.0976563,-223.8828125,,,,,,,,,,
,23232,0,329,-144.0976563,-223.8828125,,,,,,,,,,
,23232,0,330,-144.0976563,-223.8828125,,,,,,,,,,
,23232,0,331,-144.0976563,-223.8828125,,,,,,,,,,
,23232,0,332,-144.9492188,-223.8710938,,,,,,,,,,
,23232,0,333,-147.7851563,-223.6679688,,,,,,,,,,
,23232,0,334,-154.3085938,-223.4023438,,,,,,,,,,
,23232,0,335,-163.65625,-223.0078125,,,,,,,,,,
,23232,0,336,-177.6484375,-221.7460938,,,,,,,,,,
,23232,0,337,-194.4765625,-220.1679688,,,,,,,,,,
,23232,0,338,-209.640625,-218.4023438,,,,,,,,,,
,23232,0,339,-226.078125,-214.671875,,,,,,,,,,
,23232,0,340,-238.1992188,-211.3867188,,,,,,,,,,
,23232,0,341,-240.2539063,-210.953125,,,,,,,,,,
,23232,0,342,-242.84375,-210.5625,,,,,,,,,,
,23232,0,343,-250.0820313,-209.5117188,,,,,,,,,,
,23232,0,344,-255.4570313,-208.890625,,,,,,,,,,
,23232,0,345,-260.75,-208.0546875,,,,,,,,,,
,23232,0,346,-264.0585938,-207.3046875,,,,,,,,,,
,23232,0,347,-265.7382813,-207.1015625,,,,,,,,,,
,23232,0,348,-266.03125,-207.078125,,,,,,,,,,
,23232,0,349,-266.03125,-207.078125,,,,,,,,,,
,23232,0,350,-266,-206.953125,,,,,,,,,,
,23232,0,351,-265.4414063,-206.5195313,,,,,,,,,,
,23232,0,352,-265.1953125,-206.1835938,,,,,,,,,,
,23232,0,353,-264.8359375,-205.4375,,,,,,,,,,
,23232,0,354,-263.484375,-204.0742188,,,,,,,,,,
,23232,0,355,-262.2109375,-203.1328125,,,,,,,,,,
,23232,0,356,-261.7578125,-202.6445313,,,,,,,,,,
,23232,0,357,-261.6914063,-202.5429688,,,,,,,,,,
,23232,0,358,-261.8945313,-205.7382813,,,,,,,,,,
,23232,0,359,-261.90625,-205.8710938,,,,,,,,,,
,23232,,,,,,,,,,,1,0,0.00,
