device_type,Participant,isPractice,frame,x,y,practiceTrial,propBefore,practiceCorr,stair_converged,stair_finalProp,personalMinMove,final_score,correct_above_60,bonus_usd,participant_id
,68348cbcb4102122787fdbd0,1,27,-100.3828125,-74.7734375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,28,-72.75390625,-70.19921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,29,-55.484375,-66.40625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,30,-41.45703125,-61.7734375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,31,-31.7265625,-57.2421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,32,-25.375,-52.515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,33,-21.0234375,-46.90234375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,34,-18.1796875,-41.0078125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,35,-16.9375,-35.59375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,36,-15.7265625,-28.70703125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,37,-14.62109375,-20.453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,38,-13.89453125,-13.43359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,39,-14.09765625,-6.8515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,40,-16.0234375,2.29296875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,41,-20.63671875,11.0859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,42,-30.46875,21.203125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,43,-46.0546875,31.51953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,44,-54.92578125,36.01953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,45,-58.48828125,37.4609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,46,-63.48046875,38.7109375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,47,-70.640625,39.48828125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,48,-80.10546875,39.78125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,49,-85.95703125,39.80859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,50,-87.36328125,39.69921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,51,-89.6328125,38.7109375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,52,-94.67578125,35.05078125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,53,-103.8398438,24.91015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,54,-114.0117188,9.5546875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,55,-124.1132813,-16.9921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,56,-130.0585938,-54.46484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,57,-130.2421875,-81.984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,58,-123.9101563,-127.7734375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,59,-113.2226563,-166.1171875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,60,-95.76171875,-193.2695313,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,61,-54.671875,-228.5507813,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,62,10.60546875,-261.609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,63,58.65234375,-278.9609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,64,108.71875,-288.8007813,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,65,145.671875,-290.3085938,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,66,168.5546875,-286.7070313,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,67,209.6484375,-268.8867188,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,68,249.3007813,-240.1953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,69,289.4335938,-201.46875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,70,336.0507813,-151.2265625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,71,360.6210938,-120.9648438,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,72,377.734375,-92.22265625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,73,385.84375,-66.04296875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,74,385.0820313,-53.03125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,75,369.0898438,-31.96875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,76,347.1796875,-16.8515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,77,326.0390625,-5.73046875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,78,288.8984375,9.54296875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,79,243.203125,24.0234375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,80,169.6289063,40.73828125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,81,83.1171875,57.1796875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,82,18.94140625,64.984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,83,-9.8046875,66.81640625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,84,-62.53125,69.140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,85,-112.421875,69.55078125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,86,-163.78125,67.84765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,87,-244.2578125,62.25,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,88,-306.765625,55.796875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,89,-364.6953125,46.42578125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,90,-420.4882813,35.265625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,91,-453.9882813,26.53515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,92,-514.2695313,7.86328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,93,-574.109375,-10.11328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,94,-627.4375,-26.640625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,95,-675.8007813,-47.046875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,96,-689.6289063,-54.9140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,97,-689.6914063,-56.55859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,98,-686.5898438,-60.35546875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,99,-680.2695313,-62.9609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,100,-673.4726563,-64.48046875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,101,-671.9492188,-64.6953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,102,-667.109375,-64.66796875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,103,-654.3867188,-63.9609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,104,-622.6523438,-61.14453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,105,-585.734375,-57.82421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,106,-540.0078125,-53.81640625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,107,-483.2890625,-49.70703125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,108,-441.5625,-47.00390625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,109,-379.8515625,-43.69921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,110,-313.4570313,-39.16015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,111,-279.671875,-36.65234375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,112,-230.2148438,-33.3203125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,113,-197.8242188,-31.58984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,114,-170.734375,-29.59765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,115,-137.4179688,-25.89453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,116,-112.5039063,-21.91796875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,117,-78.51953125,-13.078125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,118,-42.1015625,-0.2734375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,119,-22.27734375,8.671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,120,-2.0546875,21.484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,121,6.29296875,28.95703125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,122,8.70703125,34.140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,123,9.46484375,43.4453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,124,5.671875,54.58984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,125,2.15625,62.73046875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,126,0.8125,69.12890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,127,0.0546875,75.33984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,128,-0.5546875,78.17578125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,129,-0.91796875,82.203125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,130,-0.890625,86.08203125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,131,-0.765625,90.1953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,132,-0.8359375,95.06640625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,133,-1.62109375,99.3203125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,134,-2.515625,102.1523438,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,135,-2.72265625,103.1015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,136,-2.7421875,103.3671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,137,-2.7421875,103.4023438,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,138,-2.7421875,103.4023438,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,139,-3.25,103.8398438,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,140,-3.98046875,104.0507813,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,141,-3.98046875,104.0507813,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,142,-3.98046875,104.0507813,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,143,-3.98046875,104.0507813,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,144,-3.98046875,104.0507813,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,145,-3.98046875,104.0507813,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,146,-3.12890625,103.625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,147,6.3359375,94.4296875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,148,18.28515625,74.91796875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,149,26.625,44.32421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,150,26.625,44.32421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,151,26.625,44.32421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,152,26.625,44.32421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,153,26.625,44.32421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,154,28.15234375,-121.265625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,155,29.7109375,-149.640625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,156,30.2265625,-157.9882813,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,157,30.62109375,-168.2539063,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,158,30.41796875,-174.7851563,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,159,30.2265625,-180.0351563,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,160,29.97265625,-184.8828125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,161,29.66015625,-187.109375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,162,29.50390625,-187.8125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,163,29.48828125,-187.84375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,164,29.48828125,-187.84375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,165,29.48828125,-187.84375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,166,29.48828125,-187.84375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,167,29.48828125,-187.84375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,168,29.41015625,-186.9453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,169,29.2890625,-179.3085938,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,170,29.10546875,-166.1679688,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,171,28.79296875,-154.375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,172,28.62890625,-149.5117188,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,173,28.296875,-146.9179688,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,174,27.82421875,-143.8710938,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,175,27.82421875,-142.9726563,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,176,28.28515625,-140.3164063,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,177,30.78515625,-128.859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,178,32.86328125,-118.4648438,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,179,32.86328125,-118.4648438,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,180,-145.8515625,1.96484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,181,-142.0820313,1.8984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,182,-127.8632813,0.94140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,183,-108.1523438,-0.546875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,184,-92.19140625,-1.7109375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,185,-72.421875,-3.12890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,186,-46.0078125,-4.22265625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,187,-18.53515625,-5.09765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,188,22.921875,-6.2421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,189,52.79296875,-6.63671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,190,71.2578125,-6.63671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,191,88.7890625,-6.63671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,192,95.5390625,-6.61328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,193,98.0546875,-6.57421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,194,101.2148438,-6.4921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,195,103.296875,-6.35546875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,196,103.4765625,-6.33984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,197,103.4765625,-6.33984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,198,103.4375,-6.32421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,199,101.5273438,-5.71484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,200,99.296875,-5.12890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,201,99.09765625,-5.08984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,202,98.2265625,-4.9765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,203,95.0859375,-4.91796875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,204,84.67578125,-4.91796875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,205,48.59765625,-4.91796875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,206,-32.3984375,-5.62109375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,207,-91.74609375,-6.22265625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,208,-162.1992188,-8.87109375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,209,-193.8046875,-9.52734375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,210,-214.9453125,-9.2109375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,211,-240.0234375,-8.53515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,212,-252.4570313,-8.27734375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,213,-266.1210938,-7.953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,214,-276.34375,-7.453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,215,-280.2382813,-7.44140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,216,-282.7226563,-7.44140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,217,-282.7226563,-7.44140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,218,-282.5703125,-7.46484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,219,-280.2773438,-7.86328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,220,-275.7695313,-8.1484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,221,-267.9921875,-8.1484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,222,-253.9023438,-8.1484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,223,-226.8164063,-8.1484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,224,-195.015625,-8.1484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,225,-133.1132813,-8.1875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,226,-58.19140625,-8.80859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,227,-7.5078125,-8.40234375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,228,37.51953125,-7.39453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,229,60.1328125,-6.83984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,230,68.5078125,-6.65234375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,231,72.14453125,-6.5625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,232,72.14453125,-6.5625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,233,72.14453125,-6.5625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,234,72.14453125,-6.5625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,235,72.12109375,-6.5625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,236,71.55859375,-6.515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,237,69.23046875,-6.31640625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,238,60.9296875,-5.80078125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,239,40.60546875,-5.578125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,240,0.1171875,-5.14453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,241,-62.63671875,-5.078125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,242,-110.8671875,-6.98828125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,243,-146.296875,-8.2890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,244,-190.140625,-8.69921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,245,-223.3164063,-8.58203125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,246,-249.3046875,-7.94140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,247,-275.1640625,-7.328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,248,-286.8632813,-7.328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,249,-288.3867188,-7.36328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,250,-288.9101563,-7.40625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,251,-288.9179688,-7.40625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,252,-288.9101563,-7.40625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,253,-288.1523438,-7.5234375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,254,-284.8710938,-7.8671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,255,-275.6640625,-8.171875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,256,-256.234375,-8.32421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,257,-229.5351563,-8.32421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,258,-191.8085938,-8.76171875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,259,-146.4726563,-9.33203125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,260,-109.484375,-9.8125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,261,-45.2578125,-10.86328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,262,9.5,-12.984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,263,44.20703125,-13.45703125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,264,80.41015625,-13.45703125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,265,98.390625,-13.45703125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,266,112.1132813,-13.23828125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,267,118.4023438,-13.171875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,268,119.0664063,-13.15625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,269,119.0664063,-13.15625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,270,119.0664063,-13.15625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,271,119.0664063,-13.15625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,272,119.0664063,-13.15625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,273,119.0664063,-13.15625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,274,118.2695313,-13.0546875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,275,114.9335938,-12.99609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,276,104.6328125,-12.71875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,277,79.84765625,-12.67578125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,278,22.2890625,-12.67578125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,279,-33.87890625,-12.7578125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,280,-70.71484375,-13.36328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,281,-105.3671875,-14.13671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,282,-123.4492188,-14.33984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,283,-137.1171875,-13.9140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,284,-150.8476563,-13.3046875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,285,-160.3476563,-13,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,286,-171.265625,-12.44921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,287,-180.9257813,-12.44140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,288,-185.609375,-12.44140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,289,-189.8242188,-12.44140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,290,-189.921875,-12.4453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,291,-189.921875,-12.4453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,292,-189.890625,-12.4453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,293,-188.765625,-12.4453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,294,-184.1640625,-12.2421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,295,-178.78125,-12.01171875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,296,-171.328125,-12.0078125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,297,-152.4570313,-12.0078125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,298,-126.203125,-11.8828125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,299,-96.8515625,-11.61328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,300,-61.21484375,-11.61328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,301,-34.30078125,-11.61328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,302,-0.88671875,-11.23828125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,303,33.13671875,-11.12109375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,304,47.5234375,-10.9140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,305,60.9453125,-10.625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,306,64.78515625,-10.51953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,307,66.875,-10.51171875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,308,67.16796875,-10.4921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,309,67.5234375,-10.4921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,310,67.703125,-10.4921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,311,67.703125,-10.4921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,312,67.703125,-10.4921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,313,67.58984375,-10.48046875,,,,,,,,,,
