isPractice,frame,x,y,Participant,practiceTrial,propBefore,practiceCorr,stair_converged,stair_finalProp,personalMinMove,final_score,correct_above_60,bonus_usd,participant_id
1,326,398.25,0.9375,68348cbcb4102122787fdbd0,,,,,,,,,,
1,327,392.3632813,-0.50390625,68348cbcb4102122787fdbd0,,,,,,,,,,
1,328,388.4570313,-1.45703125,68348cbcb4102122787fdbd0,,,,,,,,,,
1,329,386.671875,-1.9765625,68348cbcb4102122787fdbd0,,,,,,,,,,
1,330,379.5703125,-3.76171875,68348cbcb4102122787fdbd0,,,,,,,,,,
1,331,355.015625,-10.23046875,68348cbcb4102122787fdbd0,,,,,,,,,,
1,332,297.4570313,-26.53515625,68348cbcb4102122787fdbd0,,,,,,,,,,
1,333,198.421875,-50.3046875,68348cbcb4102122787fdbd0,,,,,,,,,,
1,334,82.859375,-74.81640625,68348cbcb4102122787fdbd0,,,,,,,,,,
1,335,-54.17578125,-105.3671875,68348cbcb4102122787fdbd0,,,,,,,,,,
1,336,-138.2617188,-126.4921875,68348cbcb4102122787fdbd0,,,,,,,,,,
1,337,-206.6875,-146.1171875,68348cbcb4102122787fdbd0,,,,,,,,,,
1,338,-251.84375,-161.75,68348cbcb4102122787fdbd0,,,,,,,,,,
1,339,-261.8359375,-166.4375,68348cbcb4102122787fdbd0,,,,,,,,,,
1,340,-271.109375,-173.1601563,68348cbcb4102122787fdbd0,,,,,,,,,,
1,341,-276.5820313,-177.9492188,68348cbcb4102122787fdbd0,,,,,,,,,,
1,342,-279.3242188,-179.84375,68348cbcb4102122787fdbd0,,,,,,,,,,
1,343,-282.7460938,-180.9921875,68348cbcb4102122787fdbd0,,,,,,,,,,
1,344,-289.5117188,-182.1054688,68348cbcb4102122787fdbd0,,,,,,,,,,
1,345,-295.9570313,-182.765625,68348cbcb4102122787fdbd0,,,,,,,,,,
1,346,-303.9726563,-183.1328125,68348cbcb4102122787fdbd0,,,,,,,,,,
1,347,-306.6601563,-183.1796875,68348cbcb4102122787fdbd0,,,,,,,,,,
1,348,-306.8164063,-183.1796875,68348cbcb4102122787fdbd0,,,,,,,,,,
1,349,-306.75,-183.1445313,68348cbcb4102122787fdbd0,,,,,,,,,,
1,350,-306.2421875,-182.9179688,68348cbcb4102122787fdbd0,,,,,,,,,,
1,351,-302.3398438,-181.6914063,68348cbcb4102122787fdbd0,,,,,,,,,,
1,352,-294.25,-179.5195313,68348cbcb4102122787fdbd0,,,,,,,,,,
1,353,-277.7070313,-176.1289063,68348cbcb4102122787fdbd0,,,,,,,,,,
1,354,-253.3359375,-172.5,68348cbcb4102122787fdbd0,,,,,,,,,,
1,355,-184.8242188,-166.1484375,68348cbcb4102122787fdbd0,,,,,,,,,,
1,356,-27.68359375,-154.7148438,68348cbcb4102122787fdbd0,,,,,,,,,,
1,357,120.4335938,-142.953125,68348cbcb4102122787fdbd0,,,,,,,,,,
1,358,335.171875,-110.75,68348cbcb4102122787fdbd0,,,,,,,,,,
1,359,512.78125,-79.1484375,68348cbcb4102122787fdbd0,,,,,,,,,,
,,,,68348cbcb4102122787fdbd0,0,0.600,1,,,,,,,
,,,,68348cbcb4102122787fdbd0,1,0.600,1,,,,,,,
,,,,68348cbcb4102122787fdbd0,,,,1,0.550,5399.8,,,,
0,0,-593.9921875,48.71484375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,1,-593.9804688,48.71484375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,2,-593.7890625,48.71484375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,3,-593.0859375,48.71484375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,4,-592.125,48.71484375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,5,-591.6289063,48.671875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,6,-590.9335938,48.6328125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,7,-590.7851563,48.6328125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,8,-590.453125,48.6328125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,9,-589.390625,48.6328125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,10,-579.3632813,48.6328125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,11,-554.9492188,48.6328125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,12,-518.484375,48.8125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,13,-455.4492188,49.51953125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,14,-388.9882813,51.13671875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,15,-274.03125,57.0234375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,16,-144.6640625,65.66015625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,17,-7.2578125,75.93359375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,18,53.66796875,83.29296875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,19,133.5390625,94.78125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,20,175.296875,104.9765625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,21,192.53125,112.1367188,68348cbcb4102122787fdbd0,,,,,,,,,,
0,22,212.046875,125.4140625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,23,221.3398438,136.9140625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,24,224.1875,145.2578125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,25,222.1679688,161.7382813,68348cbcb4102122787fdbd0,,,,,,,,,,
0,26,210.9023438,181.1171875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,27,193.1367188,195.1328125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,28,139.1171875,222.265625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,29,90.4765625,242.6640625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,30,43.30859375,257.265625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,31,-36.8359375,278.0273438,68348cbcb4102122787fdbd0,,,,,,,,,,
0,32,-130.1835938,294.1953125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,33,-174.953125,299.703125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,34,-275.4179688,305.4570313,68348cbcb4102122787fdbd0,,,,,,,,,,
0,35,-333.5390625,305.8710938,68348cbcb4102122787fdbd0,,,,,,,,,,
0,36,-347.2226563,304.578125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,37,-369.1210938,299.6132813,68348cbcb4102122787fdbd0,,,,,,,,,,
0,38,-388.3476563,289.6289063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,39,-409.359375,274.0976563,68348cbcb4102122787fdbd0,,,,,,,,,,
0,40,-428.859375,251.1679688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,41,-441.6171875,222.1796875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,42,-439.4765625,193.265625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,43,-407.6171875,134.59375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,44,-340.5625,60.51953125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,45,-288.78125,19.015625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,46,-223.6875,-22.0234375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,47,-183.7890625,-40.64453125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,48,-155.1679688,-50.94140625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,49,-126.9960938,-57.625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,50,-93.1171875,-62.44921875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,51,-60.875,-63.3515625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,52,-19.04296875,-58.91015625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,53,24.19921875,-51.7890625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,54,55.91015625,-43.91015625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,55,61.84765625,-42.34375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,56,70.90234375,-40.04296875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,57,76.09765625,-38.46875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,58,80.5546875,-37.140625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,59,82.48046875,-36.60546875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,60,82.55859375,-36.57421875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,61,82.3359375,-36.4609375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,62,75.01953125,-34.5546875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,63,39.8984375,-27.06640625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,64,-40.25,-11.94921875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,65,-226.1328125,16.671875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,66,-404.3515625,45.69140625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,67,-549.9335938,71.859375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,68,-727.0195313,104.8984375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,69,-842.6796875,125.4023438,68348cbcb4102122787fdbd0,,,,,,,,,,
0,70,-931.2617188,138.2773438,68348cbcb4102122787fdbd0,,,,,,,,,,
0,71,-960,142.6679688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,72,-960,142.8789063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,73,-960,142.8789063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,74,-960,142.8789063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,75,-959.6601563,142.8789063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,76,-958.0703125,142.8789063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,77,-954.7539063,142.8789063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,78,-948.2695313,142.8789063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,79,-936.8945313,142.8789063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,80,-901.8007813,141.9375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,81,-806.8242188,138.4492188,68348cbcb4102122787fdbd0,,,,,,,,,,
0,82,-702.703125,135.484375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,83,-527.7460938,134.8476563,68348cbcb4102122787fdbd0,,,,,,,,,,
0,84,-348.4570313,132.6015625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,85,-183.671875,135.171875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,86,-29.55859375,136.8710938,68348cbcb4102122787fdbd0,,,,,,,,,,
0,87,77.72265625,136.9101563,68348cbcb4102122787fdbd0,,,,,,,,,,
0,88,123.484375,137.328125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,89,156.265625,137.3554688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,90,170.828125,137.3554688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,91,171.0664063,137.3554688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,92,171.0664063,137.3554688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,93,171.0664063,137.3554688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,94,171.0664063,137.3554688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,95,171.0664063,137.3554688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,96,171.0664063,137.3554688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,97,171.0664063,137.3554688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,98,171.0078125,137.3554688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,99,170.015625,137.3554688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,100,168.28125,137.3554688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,101,163.0507813,137.234375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,102,147.5664063,136.7695313,68348cbcb4102122787fdbd0,,,,,,,,,,
0,103,110.5585938,136.7695313,68348cbcb4102122787fdbd0,,,,,,,,,,
0,104,44.19921875,135.8007813,68348cbcb4102122787fdbd0,,,,,,,,,,
0,105,-38.17578125,135.2851563,68348cbcb4102122787fdbd0,,,,,,,,,,
0,106,-116.4609375,135.7421875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,107,-228.6796875,135.8476563,68348cbcb4102122787fdbd0,,,,,,,,,,
0,108,-366.8398438,137.6289063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,109,-448.265625,138.4453125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,110,-537.8710938,140.6015625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,111,-565.5429688,141.3242188,68348cbcb4102122787fdbd0,,,,,,,,,,
0,112,-577.4375,141.8320313,68348cbcb4102122787fdbd0,,,,,,,,,,
0,113,-582.4726563,141.9765625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,114,-587.6953125,142.15625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,115,-592.3945313,142.21875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,116,-599.7851563,142.21875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,117,-607.6132813,142.21875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,118,-611.0078125,142.21875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,119,-611.5546875,142.21875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,120,-611.5546875,142.21875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,121,-611.5546875,142.21875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,122,-611.5195313,142.21875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,123,-609.7226563,142.21875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,124,-604.453125,142.21875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,125,-584.7226563,142.6210938,68348cbcb4102122787fdbd0,,,,,,,,,,
0,126,-551.34375,142.625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,127,-487.3671875,141.2734375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,128,-432.2460938,140.4296875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,129,-333.34375,138.4765625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,130,-258.7382813,137.8320313,68348cbcb4102122787fdbd0,,,,,,,,,,
0,131,-175.0117188,136.3984375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,132,-118.640625,135.5351563,68348cbcb4102122787fdbd0,,,,,,,,,,
0,133,-93.46484375,135.1992188,68348cbcb4102122787fdbd0,,,,,,,,,,
0,134,-71.1484375,134.875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,135,-60.01171875,135.0625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,136,-59.1328125,135.0742188,68348cbcb4102122787fdbd0,,,,,,,,,,
0,137,-59.10546875,135.0742188,68348cbcb4102122787fdbd0,,,,,,,,,,
0,138,-59.10546875,135.0742188,68348cbcb4102122787fdbd0,,,,,,,,,,
0,139,-59.203125,135.125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,140,-61.6875,135.5429688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,141,-71.96875,136.5390625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,142,-88.71484375,137.71875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,143,-125.03125,137.4140625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,144,-164.140625,136.8984375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,145,-210.2265625,136.328125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,146,-254.046875,135.0625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,147,-331.34375,134.8476563,68348cbcb4102122787fdbd0,,,,,,,,,,
0,148,-409.0742188,134.109375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,149,-462.4179688,133.8984375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,150,-505.5742188,133.671875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,151,-524.9570313,133.3828125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,152,-532.3359375,133.2226563,68348cbcb4102122787fdbd0,,,,,,,,,,
0,153,-541.703125,132.9726563,68348cbcb4102122787fdbd0,,,,,,,,,,
0,154,-548.1328125,132.5859375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,155,-552.546875,132.359375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,156,-558.359375,131.8867188,68348cbcb4102122787fdbd0,,,,,,,,,,
0,157,-565.2421875,131.2265625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,158,-572.9101563,130.8632813,68348cbcb4102122787fdbd0,,,,,,,,,,
0,159,-578.6210938,130.6679688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,160,-580.828125,130.5742188,68348cbcb4102122787fdbd0,,,,,,,,,,
0,161,-581,130.5664063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,162,-580.9296875,130.5507813,68348cbcb4102122787fdbd0,,,,,,,,,,
0,163,-580.359375,130.4492188,68348cbcb4102122787fdbd0,,,,,,,,,,
0,164,-572.9726563,130.2617188,68348cbcb4102122787fdbd0,,,,,,,,,,
0,165,-556.2460938,130.3984375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,166,-528.3007813,130.8945313,68348cbcb4102122787fdbd0,,,,,,,,,,
0,167,-492.7773438,131.7304688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,168,-437.859375,133.8242188,68348cbcb4102122787fdbd0,,,,,,,,,,
0,169,-361.421875,136.265625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,170,-292.1757813,139.25,68348cbcb4102122787fdbd0,,,,,,,,,,
0,171,-204.6992188,143.1601563,68348cbcb4102122787fdbd0,,,,,,,,,,
0,172,-120.0390625,145.3398438,68348cbcb4102122787fdbd0,,,,,,,,,,
0,173,-71.16796875,146.6289063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,174,-10.2109375,148.5429688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,175,26.21484375,148.5429688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,176,49.94140625,148.5429688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,177,65.75,148.6640625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,178,71.3828125,148.7304688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,179,73.1484375,148.7304688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,180,-101.1992188,-14.42578125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,181,-98.55859375,-12.796875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,182,-92.0234375,-9.9609375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,183,-79.5,-4.9140625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,184,-71.16015625,-1.71875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,185,-61.6875,2.7578125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,186,-53.11328125,7.3828125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,187,-43.8125,14.80078125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,188,-34.25390625,24.60546875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,189,-21.63671875,41.69921875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,190,-12.375,62.04296875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,191,-7.890625,80.2578125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,192,-7.6484375,96.64453125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,193,-14.39453125,108.6171875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,194,-34.3828125,126.4453125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,195,-79.83984375,148.4492188,68348cbcb4102122787fdbd0,,,,,,,,,,
0,196,-134.9726563,164.7421875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,197,-214.7851563,182.8867188,68348cbcb4102122787fdbd0,,,,,,,,,,
0,198,-266.3671875,191.65625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,199,-310.1210938,196.1132813,68348cbcb4102122787fdbd0,,,,,,,,,,
0,200,-336.75,196.9375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,201,-352.6953125,195.6796875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,202,-366.3554688,190.5898438,68348cbcb4102122787fdbd0,,,,,,,,,,
0,203,-392.6875,171.4335938,68348cbcb4102122787fdbd0,,,,,,,,,,
0,204,-416.2929688,144.953125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,205,-428.2070313,109.296875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,206,-426.2851563,48.87109375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,207,-399.6132813,-16.76953125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,208,-321.3007813,-108.7734375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,209,-228.0351563,-188.03125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,210,-143.2773438,-237.8632813,68348cbcb4102122787fdbd0,,,,,,,,,,
0,211,-95.2109375,-257.8359375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,212,-15.78515625,-279.7226563,68348cbcb4102122787fdbd0,,,,,,,,,,
0,213,47.015625,-287.75,68348cbcb4102122787fdbd0,,,,,,,,,,
0,214,93.1796875,-286.65625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,215,147.7460938,-280.578125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,216,181.9609375,-272.265625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,217,220.671875,-246.15625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,218,263.6875,-197.3164063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,219,297.109375,-140.546875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,220,308.8359375,-109.4140625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,221,312.3515625,-71.30078125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,222,300.5039063,-41.1796875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,223,264.7226563,-9.984375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,224,206.3320313,21.19921875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,225,164.4960938,37.07421875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,226,105.4335938,53.9375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,227,31.2578125,69.76953125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,228,-25.74609375,77.69921875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,229,-64.22265625,80.4453125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,230,-107.7460938,81.33984375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,231,-139.203125,79.34765625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,232,-165.1132813,73.76171875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,233,-200.8789063,60.80078125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,234,-229.2304688,44.9140625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,235,-254.3867188,20.34765625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,236,-266.7109375,-5.39453125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,237,-268.3554688,-36.04296875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,238,-261.140625,-62.25390625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,239,-234.515625,-95.796875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,240,-193.484375,-119.1640625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,241,-132.1367188,-139.1445313,68348cbcb4102122787fdbd0,,,,,,,,,,
0,242,-56.7109375,-157.921875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,243,0.859375,-168.3867188,68348cbcb4102122787fdbd0,,,,,,,,,,
0,244,61.01953125,-173.2460938,68348cbcb4102122787fdbd0,,,,,,,,,,
0,245,105.4375,-173.6523438,68348cbcb4102122787fdbd0,,,,,,,,,,
0,246,135.78125,-168.4960938,68348cbcb4102122787fdbd0,,,,,,,,,,
0,247,154.4765625,-156.9414063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,248,182.0820313,-122.40625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,249,196.5664063,-91.77734375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,250,199.390625,-48.0859375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,251,189.828125,-8.49609375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,252,170.1679688,21.4921875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,253,123.6523438,57.57421875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,254,55.27734375,94.98046875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,255,-17.36328125,120.9453125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,256,-58.91015625,130.3046875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,257,-141.5390625,144.5195313,68348cbcb4102122787fdbd0,,,,,,,,,,
0,258,-194.5507813,150.09375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,259,-223.0429688,151.1171875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,260,-258.0429688,150.5273438,68348cbcb4102122787fdbd0,,,,,,,,,,
0,261,-281.4453125,147.4492188,68348cbcb4102122787fdbd0,,,,,,,,,,
0,262,-307.6171875,138.7734375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,263,-337.3242188,122.7539063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,264,-359.6171875,103.3828125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,265,-371.1445313,86.5859375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,266,-378.7226563,50.3046875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,267,-377.6601563,18.71875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,268,-372.015625,-9.8359375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,269,-361.6328125,-47.7890625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,270,-349.1914063,-80.9296875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,271,-326.2851563,-116.546875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,272,-279.765625,-163.34375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,273,-227.6757813,-194.5859375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,274,-199.4140625,-206.9882813,68348cbcb4102122787fdbd0,,,,,,,,,,
0,275,-182.90625,-212.1640625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,276,-181.34375,-212.3828125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,277,-179.3359375,-212.234375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,278,-175.90625,-210.1523438,68348cbcb4102122787fdbd0,,,,,,,,,,
0,279,-169.03125,-204,68348cbcb4102122787fdbd0,,,,,,,,,,
0,280,-156.2890625,-186.7890625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,281,-128.9960938,-136.4257813,68348cbcb4102122787fdbd0,,,,,,,,,,
0,282,-111.6289063,-95.99609375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,283,-104.8789063,-80.69140625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,284,-89.22265625,-54.87109375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,285,-72.78515625,-27.05078125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,286,-65.3671875,-4.27734375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,287,-62.0234375,24.13671875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,288,-63.14453125,32.0859375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,289,-75.48828125,38.734375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,290,-101.8945313,48.0703125,68348cbcb4102122787fdbd0,,,,,,,,,,
