isPractice,frame,x,y,Participant,practiceTrial,propBefore,practiceCorr,stair_converged,stair_finalProp,personalMinMove
0,44,-12.3125,53.2734375,68348cbcb4102122787fdbd0,,,,,,
0,45,17.40234375,34.125,68348cbcb4102122787fdbd0,,,,,,
0,46,52.046875,-2.93359375,68348cbcb4102122787fdbd0,,,,,,
0,47,66.88671875,-24.42578125,68348cbcb4102122787fdbd0,,,,,,
0,48,79.578125,-46.51171875,68348cbcb4102122787fdbd0,,,,,,
0,49,86.9453125,-64.43359375,68348cbcb4102122787fdbd0,,,,,,
0,50,90,-77.71484375,68348cbcb4102122787fdbd0,,,,,,
0,51,89.33984375,-91.3515625,68348cbcb4102122787fdbd0,,,,,,
0,52,85.6484375,-103.0117188,68348cbcb4102122787fdbd0,,,,,,
0,53,78.1171875,-113.3164063,68348cbcb4102122787fdbd0,,,,,,
0,54,60.28515625,-124.875,68348cbcb4102122787fdbd0,,,,,,
0,55,27.453125,-136.203125,68348cbcb4102122787fdbd0,,,,,,
0,56,-29.18359375,-144.6953125,68348cbcb4102122787fdbd0,,,,,,
0,57,-131.8710938,-147.734375,68348cbcb4102122787fdbd0,,,,,,
0,58,-269.40625,-144.6367188,68348cbcb4102122787fdbd0,,,,,,
0,59,-380.7578125,-134.0429688,68348cbcb4102122787fdbd0,,,,,,
0,60,-487.984375,-114.9296875,68348cbcb4102122787fdbd0,,,,,,
0,61,-569.3359375,-87.84765625,68348cbcb4102122787fdbd0,,,,,,
0,62,-617.0039063,-61.05859375,68348cbcb4102122787fdbd0,,,,,,
0,63,-635.3671875,-43.05859375,68348cbcb4102122787fdbd0,,,,,,
0,64,-639.7460938,-26.4375,68348cbcb4102122787fdbd0,,,,,,
0,65,-635.4726563,-19.71875,68348cbcb4102122787fdbd0,,,,,,
0,66,-620.359375,-9.76171875,68348cbcb4102122787fdbd0,,,,,,
0,67,-597.7265625,-0.58203125,68348cbcb4102122787fdbd0,,,,,,
0,68,-575.7773438,6.0078125,68348cbcb4102122787fdbd0,,,,,,
0,69,-547.7734375,11.6328125,68348cbcb4102122787fdbd0,,,,,,
0,70,-525.7890625,14.25,68348cbcb4102122787fdbd0,,,,,,
0,71,-504.2617188,15.51171875,68348cbcb4102122787fdbd0,,,,,,
0,72,-466.0703125,15.5546875,68348cbcb4102122787fdbd0,,,,,,
0,73,-401.1484375,14.7265625,68348cbcb4102122787fdbd0,,,,,,
0,74,-235.5429688,5.78125,68348cbcb4102122787fdbd0,,,,,,
0,75,-21.74609375,-5.8203125,68348cbcb4102122787fdbd0,,,,,,
0,76,167.09375,-21.59765625,68348cbcb4102122787fdbd0,,,,,,
0,77,344.1210938,-41.34765625,68348cbcb4102122787fdbd0,,,,,,
0,78,455.015625,-55.125,68348cbcb4102122787fdbd0,,,,,,
0,79,508.640625,-61.68359375,68348cbcb4102122787fdbd0,,,,,,
0,80,523.90625,-63.29296875,68348cbcb4102122787fdbd0,,,,,,
0,81,525.4375,-63.41015625,68348cbcb4102122787fdbd0,,,,,,
0,82,525.4375,-63.41015625,68348cbcb4102122787fdbd0,,,,,,
0,83,525.4375,-63.41015625,68348cbcb4102122787fdbd0,,,,,,
0,84,525.4375,-63.41015625,68348cbcb4102122787fdbd0,,,,,,
0,85,524.375,-63.14453125,68348cbcb4102122787fdbd0,,,,,,
0,86,516.1953125,-61.48046875,68348cbcb4102122787fdbd0,,,,,,
0,87,498.9414063,-59.1640625,68348cbcb4102122787fdbd0,,,,,,
0,88,488.0507813,-59.171875,68348cbcb4102122787fdbd0,,,,,,
0,89,470.1953125,-61.4296875,68348cbcb4102122787fdbd0,,,,,,
0,90,439.1484375,-66.62109375,68348cbcb4102122787fdbd0,,,,,,
0,91,404.9570313,-73.46875,68348cbcb4102122787fdbd0,,,,,,
0,92,318.5078125,-89.25,68348cbcb4102122787fdbd0,,,,,,
0,93,191.5742188,-105.7460938,68348cbcb4102122787fdbd0,,,,,,
0,94,75.61328125,-113.3828125,68348cbcb4102122787fdbd0,,,,,,
0,95,-55.328125,-116.96875,68348cbcb4102122787fdbd0,,,,,,
0,96,-119.2539063,-117.234375,68348cbcb4102122787fdbd0,,,,,,
0,97,-191.90625,-115.8632813,68348cbcb4102122787fdbd0,,,,,,
0,98,-241.03125,-113.7929688,68348cbcb4102122787fdbd0,,,,,,
0,99,-264.875,-112.125,68348cbcb4102122787fdbd0,,,,,,
0,100,-269.6054688,-111.2382813,68348cbcb4102122787fdbd0,,,,,,
0,101,-279.2851563,-108.0390625,68348cbcb4102122787fdbd0,,,,,,
0,102,-293.25,-102.90625,68348cbcb4102122787fdbd0,,,,,,
0,103,-304.1914063,-98.48828125,68348cbcb4102122787fdbd0,,,,,,
0,104,-312.71875,-95.421875,68348cbcb4102122787fdbd0,,,,,,
0,105,-315.2929688,-94.5625,68348cbcb4102122787fdbd0,,,,,,
0,106,-315.2929688,-94.5625,68348cbcb4102122787fdbd0,,,,,,
0,107,-315.2929688,-94.5625,68348cbcb4102122787fdbd0,,,,,,
0,108,-315.28125,-94.55078125,68348cbcb4102122787fdbd0,,,,,,
0,109,-314.3867188,-94.19921875,68348cbcb4102122787fdbd0,,,,,,
0,110,-307.1523438,-92.56640625,68348cbcb4102122787fdbd0,,,,,,
0,111,-272.625,-88.03515625,68348cbcb4102122787fdbd0,,,,,,
0,112,-162.2890625,-79.359375,68348cbcb4102122787fdbd0,,,,,,
0,113,-12.63671875,-72.0234375,68348cbcb4102122787fdbd0,,,,,,
0,114,151.8359375,-64.27734375,68348cbcb4102122787fdbd0,,,,,,
0,115,358.3320313,-53.859375,68348cbcb4102122787fdbd0,,,,,,
0,116,568.4179688,-41.44140625,68348cbcb4102122787fdbd0,,,,,,
0,117,724.6875,-36.40234375,68348cbcb4102122787fdbd0,,,,,,
0,118,808.859375,-35.82421875,68348cbcb4102122787fdbd0,,,,,,
0,119,848.8632813,-35.90234375,68348cbcb4102122787fdbd0,,,,,,
0,120,865.2539063,-36.11328125,68348cbcb4102122787fdbd0,,,,,,
0,121,865.2539063,-36.11328125,68348cbcb4102122787fdbd0,,,,,,
0,122,865.3945313,-36.12890625,68348cbcb4102122787fdbd0,,,,,,
0,123,865.4882813,-36.13671875,68348cbcb4102122787fdbd0,,,,,,
0,124,865.4882813,-36.13671875,68348cbcb4102122787fdbd0,,,,,,
0,125,865.4882813,-36.13671875,68348cbcb4102122787fdbd0,,,,,,
0,126,865.4882813,-36.13671875,68348cbcb4102122787fdbd0,,,,,,
0,127,865.4882813,-36.13671875,68348cbcb4102122787fdbd0,,,,,,
0,128,865.4882813,-36.13671875,68348cbcb4102122787fdbd0,,,,,,
0,129,865.4492188,-36.13671875,68348cbcb4102122787fdbd0,,,,,,
0,130,865.0742188,-36.13671875,68348cbcb4102122787fdbd0,,,,,,
0,131,862.9648438,-36.13671875,68348cbcb4102122787fdbd0,,,,,,
0,132,851.8710938,-36.8203125,68348cbcb4102122787fdbd0,,,,,,
0,133,809.6601563,-39.51171875,68348cbcb4102122787fdbd0,,,,,,
0,134,721.3476563,-46.015625,68348cbcb4102122787fdbd0,,,,,,
0,135,562.2539063,-62,68348cbcb4102122787fdbd0,,,,,,
0,136,377.1992188,-76.47265625,68348cbcb4102122787fdbd0,,,,,,
0,137,214.6992188,-92.16015625,68348cbcb4102122787fdbd0,,,,,,
0,138,41.4453125,-107.5625,68348cbcb4102122787fdbd0,,,,,,
0,139,-80,-116.9882813,68348cbcb4102122787fdbd0,,,,,,
0,140,-157.0039063,-124.1914063,68348cbcb4102122787fdbd0,,,,,,
0,141,-199,-127.9257813,68348cbcb4102122787fdbd0,,,,,,
0,142,-208.4414063,-128.6015625,68348cbcb4102122787fdbd0,,,,,,
0,143,-209.25,-128.6484375,68348cbcb4102122787fdbd0,,,,,,
0,144,-209.25,-128.6484375,68348cbcb4102122787fdbd0,,,,,,
0,145,-209.25,-128.6484375,68348cbcb4102122787fdbd0,,,,,,
0,146,-209.25,-128.6484375,68348cbcb4102122787fdbd0,,,,,,
0,147,-209.25,-128.6484375,68348cbcb4102122787fdbd0,,,,,,
0,148,-209.25,-128.6484375,68348cbcb4102122787fdbd0,,,,,,
0,149,-209.25,-128.6484375,68348cbcb4102122787fdbd0,,,,,,
0,150,-209.25,-128.6484375,68348cbcb4102122787fdbd0,,,,,,
0,151,-209.25,-128.6484375,68348cbcb4102122787fdbd0,,,,,,
0,152,-198.1367188,-125.5195313,68348cbcb4102122787fdbd0,,,,,,
0,153,-154.5117188,-118.1640625,68348cbcb4102122787fdbd0,,,,,,
0,154,-84.62890625,-110.2382813,68348cbcb4102122787fdbd0,,,,,,
0,155,48.72265625,-98.15234375,68348cbcb4102122787fdbd0,,,,,,
0,156,168.9375,-87.50390625,68348cbcb4102122787fdbd0,,,,,,
0,157,279.9296875,-79.8515625,68348cbcb4102122787fdbd0,,,,,,
0,158,426.9648438,-69.2890625,68348cbcb4102122787fdbd0,,,,,,
0,159,528.25,-62.44140625,68348cbcb4102122787fdbd0,,,,,,
0,160,587.046875,-58.28515625,68348cbcb4102122787fdbd0,,,,,,
0,161,624.3085938,-54.125,68348cbcb4102122787fdbd0,,,,,,
0,162,630.6601563,-53.2734375,68348cbcb4102122787fdbd0,,,,,,
0,163,630.875,-53.234375,68348cbcb4102122787fdbd0,,,,,,
0,164,630.875,-53.234375,68348cbcb4102122787fdbd0,,,,,,
0,165,630.6015625,-53.1640625,68348cbcb4102122787fdbd0,,,,,,
0,166,629.5976563,-52.9296875,68348cbcb4102122787fdbd0,,,,,,
0,167,629.359375,-52.88671875,68348cbcb4102122787fdbd0,,,,,,
0,168,629.359375,-52.88671875,68348cbcb4102122787fdbd0,,,,,,
0,169,629.0898438,-52.88671875,68348cbcb4102122787fdbd0,,,,,,
0,170,628.5117188,-52.79296875,68348cbcb4102122787fdbd0,,,,,,
0,171,627.9179688,-52.671875,68348cbcb4102122787fdbd0,,,,,,
0,172,626.8828125,-52.5390625,68348cbcb4102122787fdbd0,,,,,,
0,173,625.9570313,-52.37890625,68348cbcb4102122787fdbd0,,,,,,
0,174,623.9882813,-51.76953125,68348cbcb4102122787fdbd0,,,,,,
0,175,617.2382813,-49.60546875,68348cbcb4102122787fdbd0,,,,,,
0,176,591.75,-43.1015625,68348cbcb4102122787fdbd0,,,,,,
0,177,552.8515625,-35.30078125,68348cbcb4102122787fdbd0,,,,,,
0,178,537.2929688,-32.546875,68348cbcb4102122787fdbd0,,,,,,
0,179,537.0820313,-32.5,68348cbcb4102122787fdbd0,,,,,,
0,180,167.6640625,0.7265625,68348cbcb4102122787fdbd0,,,,,,
0,181,167.3164063,0.93359375,68348cbcb4102122787fdbd0,,,,,,
0,182,166.0195313,1.2421875,68348cbcb4102122787fdbd0,,,,,,
0,183,164.7929688,1.4453125,68348cbcb4102122787fdbd0,,,,,,
0,184,163.9765625,1.640625,68348cbcb4102122787fdbd0,,,,,,
0,185,161.453125,2.2734375,68348cbcb4102122787fdbd0,,,,,,
0,186,156.5429688,3.453125,68348cbcb4102122787fdbd0,,,,,,
0,187,149.2070313,5.48046875,68348cbcb4102122787fdbd0,,,,,,
0,188,148.7148438,5.74609375,68348cbcb4102122787fdbd0,,,,,,
0,189,145.5273438,9.15234375,68348cbcb4102122787fdbd0,,,,,,
0,190,130.109375,23.24609375,68348cbcb4102122787fdbd0,,,,,,
0,191,92.3984375,47.37890625,68348cbcb4102122787fdbd0,,,,,,
0,192,17.67578125,86.375,68348cbcb4102122787fdbd0,,,,,,
0,193,-85.15625,131.8203125,68348cbcb4102122787fdbd0,,,,,,
0,194,-147.3398438,152.28125,68348cbcb4102122787fdbd0,,,,,,
0,195,-196.8164063,160.2929688,68348cbcb4102122787fdbd0,,,,,,
0,196,-224.7265625,163.390625,68348cbcb4102122787fdbd0,,,,,,
0,197,-232.5,163.4257813,68348cbcb4102122787fdbd0,,,,,,
0,198,-250.4765625,161.140625,68348cbcb4102122787fdbd0,,,,,,
0,199,-270.1992188,154.3632813,68348cbcb4102122787fdbd0,,,,,,
0,200,-289.7265625,143.0351563,68348cbcb4102122787fdbd0,,,,,,
0,201,-304.1992188,128,68348cbcb4102122787fdbd0,,,,,,
0,202,-312.5546875,108.8476563,68348cbcb4102122787fdbd0,,,,,,
0,203,-313.2265625,87.75,68348cbcb4102122787fdbd0,,,,,,
0,204,-306.0390625,51.76953125,68348cbcb4102122787fdbd0,,,,,,
0,205,-291.6367188,21.6484375,68348cbcb4102122787fdbd0,,,,,,
0,206,-272.5507813,2.7890625,68348cbcb4102122787fdbd0,,,,,,
0,207,-226.7695313,-21.3203125,68348cbcb4102122787fdbd0,,,,,,
0,208,-171.9375,-36.8203125,68348cbcb4102122787fdbd0,,,,,,
0,209,-110.8203125,-46.53515625,68348cbcb4102122787fdbd0,,,,,,
0,210,-48.31640625,-52.375,68348cbcb4102122787fdbd0,,,,,,
0,211,-9.10546875,-54.5546875,68348cbcb4102122787fdbd0,,,,,,
0,212,30.26171875,-56.4453125,68348cbcb4102122787fdbd0,,,,,,
0,213,64.9375,-59.08203125,68348cbcb4102122787fdbd0,,,,,,
0,214,84.8203125,-60.37890625,68348cbcb4102122787fdbd0,,,,,,
0,215,110.0703125,-59.671875,68348cbcb4102122787fdbd0,,,,,,
0,216,127.5585938,-52.53515625,68348cbcb4102122787fdbd0,,,,,,
0,217,141.9921875,-39.44140625,68348cbcb4102122787fdbd0,,,,,,
0,218,152.3867188,-20.25390625,68348cbcb4102122787fdbd0,,,,,,
0,219,160.0039063,4.0625,68348cbcb4102122787fdbd0,,,,,,
0,220,162.2773438,18.6796875,68348cbcb4102122787fdbd0,,,,,,
0,221,164.5742188,39.69921875,68348cbcb4102122787fdbd0,,,,,,
0,222,164.9960938,58.72265625,68348cbcb4102122787fdbd0,,,,,,
0,223,161.1953125,68.375,68348cbcb4102122787fdbd0,,,,,,
0,224,125.9882813,91.7421875,68348cbcb4102122787fdbd0,,,,,,
0,225,51.109375,121.25,68348cbcb4102122787fdbd0,,,,,,
0,226,-34.734375,140.5195313,68348cbcb4102122787fdbd0,,,,,,
0,227,-129.5859375,149.890625,68348cbcb4102122787fdbd0,,,,,,
0,228,-184.7148438,147.5625,68348cbcb4102122787fdbd0,,,,,,
0,229,-238.328125,137.8710938,68348cbcb4102122787fdbd0,,,,,,
0,230,-290.734375,119.8984375,68348cbcb4102122787fdbd0,,,,,,
0,231,-329.3828125,95.33984375,68348cbcb4102122787fdbd0,,,,,,
0,232,-339.1367188,82.55859375,68348cbcb4102122787fdbd0,,,,,,
0,233,-338.6953125,56.58984375,68348cbcb4102122787fdbd0,,,,,,
0,234,-323.75,18.28125,68348cbcb4102122787fdbd0,,,,,,
0,235,-295.46875,-26.3125,68348cbcb4102122787fdbd0,,,,,,
0,236,-250.3046875,-83.63671875,68348cbcb4102122787fdbd0,,,,,,
0,237,-214.8945313,-115.25,68348cbcb4102122787fdbd0,,,,,,
0,238,-168.9023438,-136.6601563,68348cbcb4102122787fdbd0,,,,,,
0,239,-104.671875,-154.3828125,68348cbcb4102122787fdbd0,,,,,,
0,240,-50.80859375,-162.0507813,68348cbcb4102122787fdbd0,,,,,,
0,241,29.359375,-162.7382813,68348cbcb4102122787fdbd0,,,,,,
0,242,93.26171875,-153.7304688,68348cbcb4102122787fdbd0,,,,,,
0,243,128.9648438,-138.6835938,68348cbcb4102122787fdbd0,,,,,,
0,244,165.8320313,-108.1367188,68348cbcb4102122787fdbd0,,,,,,
0,245,201.2382813,-58.62890625,68348cbcb4102122787fdbd0,,,,,,
0,246,226.8984375,-13.6875,68348cbcb4102122787fdbd0,,,,,,
0,247,245.0429688,24.66796875,68348cbcb4102122787fdbd0,,,,,,
0,248,252.8671875,59.6484375,68348cbcb4102122787fdbd0,,,,,,
0,249,245.4492188,83.30078125,68348cbcb4102122787fdbd0,,,,,,
0,250,200.6992188,121.4101563,68348cbcb4102122787fdbd0,,,,,,
0,251,155.5742188,141.9335938,68348cbcb4102122787fdbd0,,,,,,
0,252,122.3320313,149.4804688,68348cbcb4102122787fdbd0,,,,,,
0,253,64.89453125,155.4960938,68348cbcb4102122787fdbd0,,,,,,
0,254,8.6953125,156.9882813,68348cbcb4102122787fdbd0,,,,,,
0,255,-61.5546875,154.7695313,68348cbcb4102122787fdbd0,,,,,,
0,256,-142.8085938,148.78125,68348cbcb4102122787fdbd0,,,,,,
0,257,-193.2109375,141.4492188,68348cbcb4102122787fdbd0,,,,,,
0,258,-242.8359375,127.875,68348cbcb4102122787fdbd0,,,,,,
0,259,-275.703125,113.2070313,68348cbcb4102122787fdbd0,,,,,,
0,260,-294.1992188,99.82421875,68348cbcb4102122787fdbd0,,,,,,
0,261,-318.3085938,74.203125,68348cbcb4102122787fdbd0,,,,,,
0,262,-333.6757813,48.65625,68348cbcb4102122787fdbd0,,,,,,
0,263,-339.6679688,27.36328125,68348cbcb4102122787fdbd0,,,,,,
0,264,-337.0664063,1.97265625,68348cbcb4102122787fdbd0,,,,,,
0,265,-320.9609375,-32.10546875,68348cbcb4102122787fdbd0,,,,,,
0,266,-293.0664063,-61.41796875,68348cbcb4102122787fdbd0,,,,,,
0,267,-216.0859375,-104.5429688,68348cbcb4102122787fdbd0,,,,,,
0,268,-104.8476563,-149.078125,68348cbcb4102122787fdbd0,,,,,,
0,269,-9.2265625,-179.0390625,68348cbcb4102122787fdbd0,,,,,,
0,270,111.7890625,-206.8710938,68348cbcb4102122787fdbd0,,,,,,
0,271,184.8828125,-217.6796875,68348cbcb4102122787fdbd0,,,,,,
0,272,229.7617188,-213.4726563,68348cbcb4102122787fdbd0,,,,,,
0,273,272.3085938,-194.4804688,68348cbcb4102122787fdbd0,,,,,,
0,274,297.5117188,-162.4296875,68348cbcb4102122787fdbd0,,,,,,
0,275,321.0507813,-90.8671875,68348cbcb4102122787fdbd0,,,,,,
0,276,332.9179688,-11.07421875,68348cbcb4102122787fdbd0,,,,,,
0,277,333.4375,17.2265625,68348cbcb4102122787fdbd0,,,,,,
0,278,325.2734375,42.09765625,68348cbcb4102122787fdbd0,,,,,,
0,279,307.15625,58.1015625,68348cbcb4102122787fdbd0,,,,,,
0,280,275.7460938,73.34375,68348cbcb4102122787fdbd0,,,,,,
0,281,219.5664063,88.9921875,68348cbcb4102122787fdbd0,,,,,,
0,282,143.6328125,101.0507813,68348cbcb4102122787fdbd0,,,,,,
0,283,62.71484375,106.5976563,68348cbcb4102122787fdbd0,,,,,,
0,284,-32.84375,104.578125,68348cbcb4102122787fdbd0,,,,,,
0,285,-128.3007813,97.6484375,68348cbcb4102122787fdbd0,,,,,,
0,286,-193.5351563,90.328125,68348cbcb4102122787fdbd0,,,,,,
0,287,-262.109375,76.22265625,68348cbcb4102122787fdbd0,,,,,,
0,288,-300.4296875,60.7734375,68348cbcb4102122787fdbd0,,,,,,
0,289,-325.515625,39.61328125,68348cbcb4102122787fdbd0,,,,,,
0,290,-345.8789063,3.92578125,68348cbcb4102122787fdbd0,,,,,,
0,291,-351.3320313,-32.91015625,68348cbcb4102122787fdbd0,,,,,,
0,292,-341.6289063,-84.3515625,68348cbcb4102122787fdbd0,,,,,,
0,293,-314.5859375,-138.078125,68348cbcb4102122787fdbd0,,,,,,
0,294,-287.4023438,-169.6171875,68348cbcb4102122787fdbd0,,,,,,
0,295,-240.4335938,-203.078125,68348cbcb4102122787fdbd0,,,,,,
0,296,-186.59375,-223.9960938,68348cbcb4102122787fdbd0,,,,,,
0,297,-131.4375,-234.4609375,68348cbcb4102122787fdbd0,,,,,,
0,298,-70.0390625,-237.125,68348cbcb4102122787fdbd0,,,,,,
0,299,11.71875,-233.3203125,68348cbcb4102122787fdbd0,,,,,,
0,300,65.70703125,-226.3125,68348cbcb4102122787fdbd0,,,,,,
0,301,121.640625,-210.8515625,68348cbcb4102122787fdbd0,,,,,,
0,302,182.4140625,-182.9648438,68348cbcb4102122787fdbd0,,,,,,
0,303,219.7929688,-155.4335938,68348cbcb4102122787fdbd0,,,,,,
0,304,254.4492188,-106.7539063,68348cbcb4102122787fdbd0,,,,,,
0,305,263.1523438,-65.828125,68348cbcb4102122787fdbd0,,,,,,
0,306,260.1601563,-40.078125,68348cbcb4102122787fdbd0,,,,,,
0,307,250.0273438,-17.3046875,68348cbcb4102122787fdbd0,,,,,,
0,308,234.3515625,-3.0546875,68348cbcb4102122787fdbd0,,,,,,
0,309,194.328125,13.91015625,68348cbcb4102122787fdbd0,,,,,,
0,310,120.8632813,33.9296875,68348cbcb4102122787fdbd0,,,,,,
0,311,37.89453125,47.171875,68348cbcb4102122787fdbd0,,,,,,
0,312,-11.55859375,51.7109375,68348cbcb4102122787fdbd0,,,,,,
0,313,-68.0234375,52.40234375,68348cbcb4102122787fdbd0,,,,,,
0,314,-128.3671875,50.65625,68348cbcb4102122787fdbd0,,,,,,
0,315,-188.0703125,43.953125,68348cbcb4102122787fdbd0,,,,,,
0,316,-258.8632813,30.43359375,68348cbcb4102122787fdbd0,,,,,,
0,317,-294.3164063,17.4375,68348cbcb4102122787fdbd0,,,,,,
0,318,-311.7460938,3.18359375,68348cbcb4102122787fdbd0,,,,,,
0,319,-323.3476563,-18.5859375,68348cbcb4102122787fdbd0,,,,,,
0,320,-326.8945313,-46.45703125,68348cbcb4102122787fdbd0,,,,,,
0,321,-318.9492188,-94.91796875,68348cbcb4102122787fdbd0,,,,,,
0,322,-300.5117188,-135.2265625,68348cbcb4102122787fdbd0,,,,,,
0,323,-269.28125,-174.390625,68348cbcb4102122787fdbd0,,,,,,
0,324,-211.65625,-220.875,68348cbcb4102122787fdbd0,,,,,,
0,325,-160.5898438,-252.3828125,68348cbcb4102122787fdbd0,,,,,,
0,326,-15.09765625,-303.6523438,68348cbcb4102122787fdbd0,,,,,,
0,327,102.0507813,-323.3203125,68348cbcb4102122787fdbd0,,,,,,
0,328,217.84375,-329.3203125,68348cbcb4102122787fdbd0,,,,,,
0,329,268.9375,-324.375,68348cbcb4102122787fdbd0,,,,,,
0,330,314.6875,-301.5742188,68348cbcb4102122787fdbd0,,,,,,
0,331,353.15625,-264.90625,68348cbcb4102122787fdbd0,,,,,,
0,332,378.6523438,-216.7890625,68348cbcb4102122787fdbd0,,,,,,
0,333,397.96875,-139.7265625,68348cbcb4102122787fdbd0,,,,,,
0,334,402.0273438,-96.6875,68348cbcb4102122787fdbd0,,,,,,
0,335,399.4570313,-67.19140625,68348cbcb4102122787fdbd0,,,,,,
0,336,388.5078125,-36.3046875,68348cbcb4102122787fdbd0,,,,,,
0,337,365.7734375,-10.171875,68348cbcb4102122787fdbd0,,,,,,
0,338,304.2539063,31.734375,68348cbcb4102122787fdbd0,,,,,,
0,339,215.1445313,72.79296875,68348cbcb4102122787fdbd0,,,,,,
0,340,153.8945313,91.50390625,68348cbcb4102122787fdbd0,,,,,,
0,341,67.86328125,107.9882813,68348cbcb4102122787fdbd0,,,,,,
0,342,-1.7421875,113.578125,68348cbcb4102122787fdbd0,,,,,,
0,343,-63.7265625,113.3359375,68348cbcb4102122787fdbd0,,,,,,
0,344,-143.578125,108.4882813,68348cbcb4102122787fdbd0,,,,,,
0,345,-198.3867188,101.3125,68348cbcb4102122787fdbd0,,,,,,
0,346,-223.2265625,94.99609375,68348cbcb4102122787fdbd0,,,,,,
0,347,-243.078125,83.87109375,68348cbcb4102122787fdbd0,,,,,,
0,348,-259.515625,68.796875,68348cbcb4102122787fdbd0,,,,,,
0,349,-268.4570313,52.7734375,68348cbcb4102122787fdbd0,,,,,,
0,350,-275.7734375,16.80859375,68348cbcb4102122787fdbd0,,,,,,
0,351,-277.8515625,-27.36328125,68348cbcb4102122787fdbd0,,,,,,
0,352,-270.7578125,-73.6171875,68348cbcb4102122787fdbd0,,,,,,
0,353,-249.84375,-132.40625,68348cbcb4102122787fdbd0,,,,,,
0,354,-227.6367188,-170.5234375,68348cbcb4102122787fdbd0,,,,,,
0,355,-199.1210938,-202.5,68348cbcb4102122787fdbd0,,,,,,
0,356,-162.8320313,-227.3984375,68348cbcb4102122787fdbd0,,,,,,
0,357,-125.4570313,-240.8632813,68348cbcb4102122787fdbd0,,,,,,
0,358,-62.13671875,-253.1289063,68348cbcb4102122787fdbd0,,,,,,
0,359,28.3671875,-259.2148438,68348cbcb4102122787fdbd0,,,,,,
