isPractice,frame,x,y,Participant,practiceTrial,propBefore,practiceCorr,stair_converged,stair_finalProp,personalMinMove
1,56,-244.9882813,-76.18359375,68348cbcb4102122787fdbd0,,,,,,
1,57,-94.3515625,-68.3671875,68348cbcb4102122787fdbd0,,,,,,
1,58,49.27734375,-66.546875,68348cbcb4102122787fdbd0,,,,,,
1,59,96.09765625,-66.96875,68348cbcb4102122787fdbd0,,,,,,
1,60,148.3476563,-69.6015625,68348cbcb4102122787fdbd0,,,,,,
1,61,154.4921875,-69.890625,68348cbcb4102122787fdbd0,,,,,,
1,62,154.4921875,-69.890625,68348cbcb4102122787fdbd0,,,,,,
1,63,154.0820313,-69.890625,68348cbcb4102122787fdbd0,,,,,,
1,64,149.7226563,-70.0546875,68348cbcb4102122787fdbd0,,,,,,
1,65,140.0234375,-70.5703125,68348cbcb4102122787fdbd0,,,,,,
1,66,124.7382813,-72.15234375,68348cbcb4102122787fdbd0,,,,,,
1,67,116.6210938,-73.46484375,68348cbcb4102122787fdbd0,,,,,,
1,68,112.8710938,-74.1875,68348cbcb4102122787fdbd0,,,,,,
1,69,107.75,-75.44140625,68348cbcb4102122787fdbd0,,,,,,
1,70,93.703125,-79.23828125,68348cbcb4102122787fdbd0,,,,,,
1,71,61.93359375,-86.5078125,68348cbcb4102122787fdbd0,,,,,,
1,72,-2.25,-98.01171875,68348cbcb4102122787fdbd0,,,,,,
1,73,-121.171875,-112.0976563,68348cbcb4102122787fdbd0,,,,,,
1,74,-224.1992188,-121.2617188,68348cbcb4102122787fdbd0,,,,,,
1,75,-288.1289063,-125.0625,68348cbcb4102122787fdbd0,,,,,,
1,76,-360.3554688,-125.3789063,68348cbcb4102122787fdbd0,,,,,,
1,77,-405.6367188,-125.3789063,68348cbcb4102122787fdbd0,,,,,,
1,78,-412.7265625,-125.3476563,68348cbcb4102122787fdbd0,,,,,,
1,79,-417.6132813,-125.2265625,68348cbcb4102122787fdbd0,,,,,,
1,80,-417.6132813,-125.2265625,68348cbcb4102122787fdbd0,,,,,,
1,81,-417.6132813,-125.2265625,68348cbcb4102122787fdbd0,,,,,,
1,82,-417.6132813,-125.2265625,68348cbcb4102122787fdbd0,,,,,,
1,83,-417.6132813,-125.2265625,68348cbcb4102122787fdbd0,,,,,,
1,84,-416.5898438,-125.078125,68348cbcb4102122787fdbd0,,,,,,
1,85,-411.1757813,-124.5859375,68348cbcb4102122787fdbd0,,,,,,
1,86,-354.0039063,-119.7578125,68348cbcb4102122787fdbd0,,,,,,
1,87,-255.828125,-113.1523438,68348cbcb4102122787fdbd0,,,,,,
1,88,-101.5234375,-104.5742188,68348cbcb4102122787fdbd0,,,,,,
1,89,107.2617188,-96.38671875,68348cbcb4102122787fdbd0,,,,,,
1,90,313.1757813,-88.8671875,68348cbcb4102122787fdbd0,,,,,,
1,91,535.5234375,-77.6796875,68348cbcb4102122787fdbd0,,,,,,
1,92,766.5898438,-57.44140625,68348cbcb4102122787fdbd0,,,,,,
1,93,929.078125,-45.80078125,68348cbcb4102122787fdbd0,,,,,,
1,94,931.5273438,-45.6640625,68348cbcb4102122787fdbd0,,,,,,
1,95,934.2890625,-45.6640625,68348cbcb4102122787fdbd0,,,,,,
1,96,934.2890625,-45.6640625,68348cbcb4102122787fdbd0,,,,,,
1,97,934.2890625,-45.6640625,68348cbcb4102122787fdbd0,,,,,,
1,98,933.4335938,-45.59765625,68348cbcb4102122787fdbd0,,,,,,
1,99,930.2890625,-45.38671875,68348cbcb4102122787fdbd0,,,,,,
1,100,927.2265625,-45.28515625,68348cbcb4102122787fdbd0,,,,,,
1,101,922.7539063,-45.28515625,68348cbcb4102122787fdbd0,,,,,,
1,102,913.390625,-45.28515625,68348cbcb4102122787fdbd0,,,,,,
1,103,885.9101563,-47.11328125,68348cbcb4102122787fdbd0,,,,,,
1,104,837.7851563,-49.02734375,68348cbcb4102122787fdbd0,,,,,,
1,105,699.6054688,-55.40234375,68348cbcb4102122787fdbd0,,,,,,
1,106,525.6054688,-65.77734375,68348cbcb4102122787fdbd0,,,,,,
1,107,344.2734375,-78.03125,68348cbcb4102122787fdbd0,,,,,,
1,108,114.0351563,-91.06640625,68348cbcb4102122787fdbd0,,,,,,
1,109,-74.70703125,-101.1835938,68348cbcb4102122787fdbd0,,,,,,
1,110,-134.3164063,-104.3984375,68348cbcb4102122787fdbd0,,,,,,
1,111,-170.6210938,-105.0234375,68348cbcb4102122787fdbd0,,,,,,
1,112,-175.1796875,-105.0742188,68348cbcb4102122787fdbd0,,,,,,
1,113,-175.1796875,-105.0742188,68348cbcb4102122787fdbd0,,,,,,
1,114,-175.125,-105.0859375,68348cbcb4102122787fdbd0,,,,,,
1,115,-174.6015625,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,116,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,117,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,118,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,119,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,120,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,121,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,122,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,123,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,124,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,125,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,126,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,127,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,128,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,129,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,130,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,131,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,132,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,133,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,134,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,135,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,136,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,137,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,138,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,139,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,140,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,141,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,142,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,143,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,144,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,145,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,146,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,147,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,148,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,149,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,150,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,151,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,152,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,153,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,154,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,155,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,156,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,157,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,158,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,159,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,160,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,161,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,162,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,163,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,164,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,165,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,166,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,167,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,168,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,169,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,170,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,171,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,172,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,173,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,174,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,175,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,176,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,177,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,178,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,179,-174.2070313,-105.1445313,68348cbcb4102122787fdbd0,,,,,,
1,180,151.9492188,3.7109375,68348cbcb4102122787fdbd0,,,,,,
1,181,150.3671875,4.04296875,68348cbcb4102122787fdbd0,,,,,,
1,182,147.2148438,4.9375,68348cbcb4102122787fdbd0,,,,,,
1,183,138.6796875,7.40234375,68348cbcb4102122787fdbd0,,,,,,
1,184,121.3007813,11.6640625,68348cbcb4102122787fdbd0,,,,,,
1,185,100.3710938,16.87109375,68348cbcb4102122787fdbd0,,,,,,
1,186,87.6484375,20.1328125,68348cbcb4102122787fdbd0,,,,,,
1,187,62.22265625,27.5,68348cbcb4102122787fdbd0,,,,,,
1,188,32.6640625,32.93359375,68348cbcb4102122787fdbd0,,,,,,
1,189,-33.1640625,37.5234375,68348cbcb4102122787fdbd0,,,,,,
1,190,-157.0234375,40.46484375,68348cbcb4102122787fdbd0,,,,,,
1,191,-278.6171875,36.34765625,68348cbcb4102122787fdbd0,,,,,,
1,192,-341.1523438,31.17578125,68348cbcb4102122787fdbd0,,,,,,
1,193,-389.125,20.82421875,68348cbcb4102122787fdbd0,,,,,,
1,194,-395.3125,19.3125,68348cbcb4102122787fdbd0,,,,,,
1,195,-417.9414063,8.84765625,68348cbcb4102122787fdbd0,,,,,,
1,196,-432.8515625,-9.2578125,68348cbcb4102122787fdbd0,,,,,,
1,197,-434.9257813,-25.78125,68348cbcb4102122787fdbd0,,,,,,
1,198,-428.1484375,-52.30078125,68348cbcb4102122787fdbd0,,,,,,
1,199,-406.7109375,-81.84375,68348cbcb4102122787fdbd0,,,,,,
1,200,-364.1328125,-123.4414063,68348cbcb4102122787fdbd0,,,,,,
1,201,-306.7617188,-164.40625,68348cbcb4102122787fdbd0,,,,,,
1,202,-255.28125,-191.40625,68348cbcb4102122787fdbd0,,,,,,
1,203,-184.3789063,-209.953125,68348cbcb4102122787fdbd0,,,,,,
1,204,-97.8671875,-215.5625,68348cbcb4102122787fdbd0,,,,,,
1,205,-50.03515625,-210.5117188,68348cbcb4102122787fdbd0,,,,,,
1,206,6.6171875,-196.9882813,68348cbcb4102122787fdbd0,,,,,,
1,207,48.0703125,-179.4375,68348cbcb4102122787fdbd0,,,,,,
1,208,91.66796875,-149.703125,68348cbcb4102122787fdbd0,,,,,,
1,209,127.7382813,-110.9179688,68348cbcb4102122787fdbd0,,,,,,
1,210,146.59375,-82.33203125,68348cbcb4102122787fdbd0,,,,,,
1,211,151.1601563,-71.9765625,68348cbcb4102122787fdbd0,,,,,,
1,212,145.6484375,-61.703125,68348cbcb4102122787fdbd0,,,,,,
1,213,120.5039063,-45.234375,68348cbcb4102122787fdbd0,,,,,,
1,214,75.59765625,-27.54296875,68348cbcb4102122787fdbd0,,,,,,
1,215,27.86328125,-11.62890625,68348cbcb4102122787fdbd0,,,,,,
1,216,-52.15234375,3.9296875,68348cbcb4102122787fdbd0,,,,,,
1,217,-156.65625,11.38671875,68348cbcb4102122787fdbd0,,,,,,
1,218,-242.8320313,13.58203125,68348cbcb4102122787fdbd0,,,,,,
1,219,-332.2539063,8.015625,68348cbcb4102122787fdbd0,,,,,,
1,220,-396.9179688,-5.36328125,68348cbcb4102122787fdbd0,,,,,,
1,221,-426.8125,-19.44140625,68348cbcb4102122787fdbd0,,,,,,
1,222,-447.7929688,-39.6015625,68348cbcb4102122787fdbd0,,,,,,
1,223,-452.7773438,-53.49609375,68348cbcb4102122787fdbd0,,,,,,
1,224,-452.7148438,-64.77734375,68348cbcb4102122787fdbd0,,,,,,
1,225,-450.7695313,-69.1484375,68348cbcb4102122787fdbd0,,,,,,
1,226,-443.3632813,-73.87890625,68348cbcb4102122787fdbd0,,,,,,
1,227,-422.34375,-78.00390625,68348cbcb4102122787fdbd0,,,,,,
1,228,-354.7851563,-79.8828125,68348cbcb4102122787fdbd0,,,,,,
1,229,-240.6484375,-74.8515625,68348cbcb4102122787fdbd0,,,,,,
1,230,-110.3320313,-68.171875,68348cbcb4102122787fdbd0,,,,,,
1,231,-5.99609375,-60.078125,68348cbcb4102122787fdbd0,,,,,,
1,232,139.6601563,-47.35546875,68348cbcb4102122787fdbd0,,,,,,
1,233,249.640625,-39.1875,68348cbcb4102122787fdbd0,,,,,,
1,234,338.765625,-33.15625,68348cbcb4102122787fdbd0,,,,,,
1,235,426.1328125,-26.47265625,68348cbcb4102122787fdbd0,,,,,,
1,236,459.5507813,-24.57421875,68348cbcb4102122787fdbd0,,,,,,
1,237,465.3085938,-24.4921875,68348cbcb4102122787fdbd0,,,,,,
1,238,465.3085938,-24.4921875,68348cbcb4102122787fdbd0,,,,,,
1,239,465.3085938,-24.4921875,68348cbcb4102122787fdbd0,,,,,,
1,240,465.3085938,-24.4921875,68348cbcb4102122787fdbd0,,,,,,
1,241,458.546875,-25.0546875,68348cbcb4102122787fdbd0,,,,,,
1,242,411.0859375,-29.22265625,68348cbcb4102122787fdbd0,,,,,,
1,243,335.8320313,-35.21875,68348cbcb4102122787fdbd0,,,,,,
1,244,275.875,-39.38671875,68348cbcb4102122787fdbd0,,,,,,
1,245,-43.7578125,-61.046875,68348cbcb4102122787fdbd0,,,,,,
1,246,-228.4023438,-76.203125,68348cbcb4102122787fdbd0,,,,,,
1,247,-426.1835938,-91.6796875,68348cbcb4102122787fdbd0,,,,,,
1,248,-523.8828125,-99.453125,68348cbcb4102122787fdbd0,,,,,,
1,249,-570.1835938,-102.7226563,68348cbcb4102122787fdbd0,,,,,,
1,250,-570.9257813,-102.7460938,68348cbcb4102122787fdbd0,,,,,,
1,251,-572.0546875,-102.7460938,68348cbcb4102122787fdbd0,,,,,,
1,252,-571.9375,-102.7460938,68348cbcb4102122787fdbd0,,,,,,
1,253,-570.796875,-102.6640625,68348cbcb4102122787fdbd0,,,,,,
1,254,-565.4765625,-102.2890625,68348cbcb4102122787fdbd0,,,,,,
1,255,-549.6210938,-101.4648438,68348cbcb4102122787fdbd0,,,,,,
1,256,-534.078125,-100.5273438,68348cbcb4102122787fdbd0,,,,,,
1,257,-509.2304688,-98.1328125,68348cbcb4102122787fdbd0,,,,,,
1,258,-466.828125,-95.0625,68348cbcb4102122787fdbd0,,,,,,
1,259,-405.3125,-91.78125,68348cbcb4102122787fdbd0,,,,,,
1,260,-324.2265625,-89.0390625,68348cbcb4102122787fdbd0,,,,,,
1,261,-177.9453125,-82.796875,68348cbcb4102122787fdbd0,,,,,,
1,262,-74.6953125,-78.61328125,68348cbcb4102122787fdbd0,,,,,,
1,263,35.59765625,-74.07421875,68348cbcb4102122787fdbd0,,,,,,
1,264,150.9921875,-70.22265625,68348cbcb4102122787fdbd0,,,,,,
1,265,214.1484375,-69.03515625,68348cbcb4102122787fdbd0,,,,,,
1,266,233.1328125,-68.8828125,68348cbcb4102122787fdbd0,,,,,,
1,267,239.8085938,-69.01953125,68348cbcb4102122787fdbd0,,,,,,
1,268,240.3203125,-69.01953125,68348cbcb4102122787fdbd0,,,,,,
1,269,240.3203125,-69.01953125,68348cbcb4102122787fdbd0,,,,,,
1,270,240.53125,-68.95703125,68348cbcb4102122787fdbd0,,,,,,
1,271,242.0820313,-68.51171875,68348cbcb4102122787fdbd0,,,,,,
1,272,243.7695313,-68.01953125,68348cbcb4102122787fdbd0,,,,,,
1,273,243.8242188,-67.9921875,68348cbcb4102122787fdbd0,,,,,,
1,274,243.8242188,-67.9921875,68348cbcb4102122787fdbd0,,,,,,
1,275,242.6640625,-67.86328125,68348cbcb4102122787fdbd0,,,,,,
1,276,235.4960938,-67.34765625,68348cbcb4102122787fdbd0,,,,,,
1,277,205.2890625,-67.01171875,68348cbcb4102122787fdbd0,,,,,,
1,278,145.6992188,-67.8984375,68348cbcb4102122787fdbd0,,,,,,
1,279,44.015625,-69.63671875,68348cbcb4102122787fdbd0,,,,,,
1,280,-119.9921875,-72.26171875,68348cbcb4102122787fdbd0,,,,,,
1,281,-347.7265625,-74.8125,68348cbcb4102122787fdbd0,,,,,,
1,282,-543.765625,-75.91015625,68348cbcb4102122787fdbd0,,,,,,
1,283,-698.9414063,-76.15234375,68348cbcb4102122787fdbd0,,,,,,
1,284,-789.1015625,-75.32421875,68348cbcb4102122787fdbd0,,,,,,
1,285,-801.5976563,-75.0234375,68348cbcb4102122787fdbd0,,,,,,
1,286,-803.3710938,-74.90234375,68348cbcb4102122787fdbd0,,,,,,
1,287,-803.171875,-74.90234375,68348cbcb4102122787fdbd0,,,,,,
1,288,-801.734375,-74.84375,68348cbcb4102122787fdbd0,,,,,,
1,289,-800.0429688,-74.72265625,68348cbcb4102122787fdbd0,,,,,,
1,290,-786.21875,-73.69921875,68348cbcb4102122787fdbd0,,,,,,
1,291,-776.0664063,-72.98046875,68348cbcb4102122787fdbd0,,,,,,
1,292,-757.0390625,-70.9375,68348cbcb4102122787fdbd0,,,,,,
1,293,-712.4609375,-67.08984375,68348cbcb4102122787fdbd0,,,,,,
1,294,-632.09375,-61.59375,68348cbcb4102122787fdbd0,,,,,,
1,295,-545.0195313,-56.70703125,68348cbcb4102122787fdbd0,,,,,,
1,296,-394.9023438,-47.140625,68348cbcb4102122787fdbd0,,,,,,
1,297,-244.1445313,-34.66796875,68348cbcb4102122787fdbd0,,,,,,
1,298,-106.6367188,-20.62890625,68348cbcb4102122787fdbd0,,,,,,
1,299,10.8828125,-12.921875,68348cbcb4102122787fdbd0,,,,,,
1,300,80.15234375,-10.60546875,68348cbcb4102122787fdbd0,,,,,,
1,301,103.2265625,-10.60546875,68348cbcb4102122787fdbd0,,,,,,
1,302,119.1953125,-10.83203125,68348cbcb4102122787fdbd0,,,,,,
1,303,128.9726563,-10.88671875,68348cbcb4102122787fdbd0,,,,,,
1,304,133.0039063,-10.88671875,68348cbcb4102122787fdbd0,,,,,,
1,305,136.0273438,-10.85546875,68348cbcb4102122787fdbd0,,,,,,
1,306,142.9648438,-10.58203125,68348cbcb4102122787fdbd0,,,,,,
1,307,145.7773438,-10.47265625,68348cbcb4102122787fdbd0,,,,,,
1,308,145.8867188,-10.47265625,68348cbcb4102122787fdbd0,,,,,,
1,309,145.8867188,-10.47265625,68348cbcb4102122787fdbd0,,,,,,
1,310,145.8867188,-10.47265625,68348cbcb4102122787fdbd0,,,,,,
1,311,145.8867188,-10.47265625,68348cbcb4102122787fdbd0,,,,,,
1,312,145.8632813,-10.47265625,68348cbcb4102122787fdbd0,,,,,,
1,313,145.4921875,-10.47265625,68348cbcb4102122787fdbd0,,,,,,
1,314,144.890625,-10.453125,68348cbcb4102122787fdbd0,,,,,,
1,315,141.6132813,-10.30078125,68348cbcb4102122787fdbd0,,,,,,
1,316,131.9414063,-10.82421875,68348cbcb4102122787fdbd0,,,,,,
1,317,113.6835938,-13.35546875,68348cbcb4102122787fdbd0,,,,,,
1,318,81.33984375,-20.3671875,68348cbcb4102122787fdbd0,,,,,,
1,319,35.3671875,-36.1484375,68348cbcb4102122787fdbd0,,,,,,
1,320,25.56640625,-39.96484375,68348cbcb4102122787fdbd0,,,,,,
1,321,-110.3007813,-109.8632813,68348cbcb4102122787fdbd0,,,,,,
1,322,-227.9492188,-165.2578125,68348cbcb4102122787fdbd0,,,,,,
1,323,-375.5859375,-222.1992188,68348cbcb4102122787fdbd0,,,,,,
1,324,-470.9023438,-244.84375,68348cbcb4102122787fdbd0,,,,,,
1,325,-564.4023438,-257.7578125,68348cbcb4102122787fdbd0,,,,,,
1,326,-590.7929688,-259.625,68348cbcb4102122787fdbd0,,,,,,
1,327,-598.28125,-259.9609375,68348cbcb4102122787fdbd0,,,,,,
1,328,-600.6484375,-260.0625,68348cbcb4102122787fdbd0,,,,,,
1,329,-600.6484375,-260.0625,68348cbcb4102122787fdbd0,,,,,,
1,330,-600.6484375,-260.0625,68348cbcb4102122787fdbd0,,,,,,
1,331,-600.6875,-260.0625,68348cbcb4102122787fdbd0,,,,,,
1,332,-601.0078125,-260.0898438,68348cbcb4102122787fdbd0,,,,,,
1,333,-602.3984375,-260.1992188,68348cbcb4102122787fdbd0,,,,,,
1,334,-604.015625,-260.1992188,68348cbcb4102122787fdbd0,,,,,,
1,335,-604.015625,-260.1992188,68348cbcb4102122787fdbd0,,,,,,
1,336,-604.015625,-260.1992188,68348cbcb4102122787fdbd0,,,,,,
1,337,-604.015625,-260.1992188,68348cbcb4102122787fdbd0,,,,,,
1,338,-604.015625,-260.1992188,68348cbcb4102122787fdbd0,,,,,,
1,339,-604.015625,-260.1992188,68348cbcb4102122787fdbd0,,,,,,
1,340,-604.015625,-260.1992188,68348cbcb4102122787fdbd0,,,,,,
1,341,-604.015625,-260.1992188,68348cbcb4102122787fdbd0,,,,,,
1,342,-604.015625,-260.1992188,68348cbcb4102122787fdbd0,,,,,,
1,343,-604.015625,-260.1992188,68348cbcb4102122787fdbd0,,,,,,
1,344,-604.015625,-260.1992188,68348cbcb4102122787fdbd0,,,,,,
1,345,-604.015625,-260.1992188,68348cbcb4102122787fdbd0,,,,,,
1,346,-604.015625,-260.1992188,68348cbcb4102122787fdbd0,,,,,,
1,347,-604.015625,-260.1992188,68348cbcb4102122787fdbd0,,,,,,
1,348,-604.015625,-260.1992188,68348cbcb4102122787fdbd0,,,,,,
1,349,-604.015625,-260.1992188,68348cbcb4102122787fdbd0,,,,,,
1,350,-604.015625,-260.1992188,68348cbcb4102122787fdbd0,,,,,,
1,351,-599.5078125,-259.8125,68348cbcb4102122787fdbd0,,,,,,
1,352,-580.1132813,-258.359375,68348cbcb4102122787fdbd0,,,,,,
1,353,-495.2070313,-251.0390625,68348cbcb4102122787fdbd0,,,,,,
