isPractice,frame,x,y,Participant
1,715,455.3085938,-251.9296875,1996
1,716,427.2382813,-254.3046875,1996
1,717,365.7539063,-256.53125,1996
1,718,274.390625,-255.34375,1996
1,719,110.53125,-250.0625,1996
1,720,-152.7460938,-5.1171875,1996
1,721,-152.7460938,-5.1171875,1996
1,722,-152.7148438,-5.1171875,1996
1,723,-152.609375,-5.0234375,1996
1,724,-151.8007813,-3.58203125,1996
1,725,-148.2421875,11.3203125,1996
1,726,-142.3398438,51.2421875,1996
1,727,-130.8945313,129.515625,1996
1,728,-124.6171875,186.40625,1996
1,729,-123.484375,209.484375,1996
1,730,-124.6679688,220.1289063,1996
1,731,-126.9921875,221.8046875,1996
1,732,-129.1914063,222.7304688,1996
1,733,-129.8828125,222.9609375,1996
1,734,-129.8828125,222.9609375,1996
1,735,-129.8828125,222.9609375,1996
1,736,-129.8828125,222.5117188,1996
1,737,-129.8828125,220.9726563,1996
1,738,-129.6875,217.9609375,1996
1,739,-128.703125,213.6914063,1996
1,740,-125.21875,203.0234375,1996
1,741,-119.0703125,185.4648438,1996
1,742,-112.7304688,161.328125,1996
1,743,-100.0039063,108.34375,1996
1,744,-82.734375,49.56640625,1996
1,745,-44.0390625,-38.3203125,1996
1,746,-2.4453125,-105.6796875,1996
1,747,26.0859375,-143.8203125,1996
1,748,39.0859375,-159.765625,1996
1,749,39.0859375,-159.765625,1996
1,750,38.796875,-159.8789063,1996
1,751,37.33984375,-159.765625,1996
1,752,35.33984375,-159.2617188,1996
1,753,30.609375,-157.1523438,1996
1,754,27.515625,-154.1640625,1996
1,755,26.83984375,-151.3671875,1996
1,756,26.62890625,-148.0859375,1996
1,757,26.62890625,-146.1796875,1996
1,758,26.62890625,-144.90625,1996
1,759,26.53125,-143.2617188,1996
1,760,26.1796875,-141.4257813,1996
1,761,20.69921875,-140.0195313,1996
1,762,19.40234375,-139.9882813,1996
1,763,19.40234375,-139.9882813,1996
1,764,19.40234375,-139.9882813,1996
1,765,19.40234375,-139.9882813,1996
1,766,19.40234375,-139.9882813,1996
1,767,19.40234375,-139.9882813,1996
1,768,19.40234375,-139.9882813,1996
1,769,19.40234375,-139.9882813,1996
1,770,19.40234375,-139.9882813,1996
1,771,19.40234375,-139.9882813,1996
1,772,19.40234375,-139.9882813,1996
1,773,19.40234375,-139.9882813,1996
1,774,19.40234375,-139.9882813,1996
1,775,19.40234375,-139.890625,1996
1,776,21.7265625,-139.8359375,1996
1,777,25.90625,-138.0234375,1996
1,778,38.578125,-123.734375,1996
1,779,47.08984375,-101.875,1996
1,780,56.83984375,-42.89453125,1996
1,781,66.00390625,28.16796875,1996
1,782,73.0234375,75.48046875,1996
1,783,77.875,100.9140625,1996
1,784,78.13671875,102.5585938,1996
1,785,77.53515625,104.5664063,1996
1,786,76.7578125,107.1875,1996
1,787,76.63671875,109.2539063,1996
1,788,77,110.3945313,1996
1,789,77.3125,111.0390625,1996
1,790,77.3125,111.0429688,1996
1,791,77.3125,111.0429688,1996
1,792,77.3125,111.0429688,1996
1,793,77.3125,110.21875,1996
1,794,76.8828125,103.1796875,1996
1,795,73.75,74.7421875,1996
1,796,69.97265625,37.8984375,1996
1,797,68.83984375,17.703125,1996
1,798,68.890625,-15.3515625,1996
1,799,69.328125,-35.1328125,1996
1,800,70.24609375,-48.06640625,1996
1,801,70.67578125,-59.40625,1996
1,802,70.484375,-62.61328125,1996
1,803,70.34375,-63.6171875,1996
1,804,70.34375,-63.6171875,1996
1,805,70.34375,-63.6171875,1996
1,806,70.34375,-63.6171875,1996
1,807,70.61328125,-63.0703125,1996
1,808,72.53515625,-58.6328125,1996
1,809,74.42578125,-48.13671875,1996
1,810,75.0078125,-26.796875,1996
1,811,76.234375,17.51171875,1996
1,812,77.69921875,52.7578125,1996
1,813,79.9609375,78.69921875,1996
1,814,81.15234375,91.33984375,1996
1,815,81.3125,96.09375,1996
1,816,80.79296875,100.8867188,1996
1,817,80.47265625,103.1757813,1996
1,818,80.48828125,103.9882813,1996
1,819,80.5703125,104.1835938,1996
1,820,80.5703125,104.1835938,1996
1,821,80.5703125,104.1835938,1996
1,822,80.5703125,104.1835938,1996
1,823,80.5703125,104.1835938,1996
1,824,80.75390625,101.9492188,1996
1,825,80.7578125,84.3984375,1996
1,826,80.7578125,61.625,1996
1,827,83.3671875,24.94921875,1996
1,828,86.48828125,7.66015625,1996
1,829,89.01171875,-6.47265625,1996
1,830,90.4921875,-16.03515625,1996
1,831,90.5078125,-16.7265625,1996
1,832,90.5078125,-16.9921875,1996
1,833,90.5078125,-16.9921875,1996
1,834,90.41015625,-16.9921875,1996
1,835,89.390625,-16.68359375,1996
1,836,87.61328125,-14.57421875,1996
1,837,83.12890625,-4.89453125,1996
1,838,78.76171875,17.3671875,1996
1,839,77.03515625,31.91015625,1996
1,840,77.5234375,52.59765625,1996
1,841,80.33984375,63.7109375,1996
1,842,83.38671875,76.265625,1996
1,843,83.79296875,81.78515625,1996
1,844,83.56640625,87.43359375,1996
1,845,83.1015625,89.9921875,1996
1,846,83.08203125,90.09375,1996
1,847,83.109375,90.125,1996
1,848,83.31640625,90.25390625,1996
1,849,83.3828125,90.2890625,1996
1,850,83.3828125,90.2890625,1996
1,851,83.375,89.9375,1996
1,852,82.6875,83.52734375,1996
1,853,79.15234375,59.64453125,1996
1,854,76.03515625,17.4375,1996
1,855,74.76953125,-17.55078125,1996
1,856,74.234375,-39.59375,1996
1,857,74.234375,-51.34765625,1996
1,858,74.2890625,-58.65625,1996
1,859,74.3203125,-62.5390625,1996
1,860,74.3203125,-63.6328125,1996
1,861,74.3203125,-63.6328125,1996
1,862,74.29296875,-63.60546875,1996
1,863,74.11328125,-63.3359375,1996
1,864,73.94140625,-62.9921875,1996
1,865,73.94140625,-62.9921875,1996
1,866,73.515625,-48.05078125,1996
1,867,75.82421875,20.984375,1996
1,868,78.62890625,72.33984375,1996
1,869,79.79296875,97.49609375,1996
1,870,80.76171875,117.1445313,1996
1,871,80.8359375,120.0976563,1996
1,872,80.8515625,120.28125,1996
1,873,80.87890625,120.6015625,1996
1,874,80.87890625,120.6015625,1996
1,875,80.87890625,120.6015625,1996
1,876,81.62890625,120.3203125,1996
1,877,84.8359375,119.1171875,1996
1,878,86.98046875,116.7070313,1996
1,879,88.5703125,105.5585938,1996
1,880,88.59375,67.47265625,1996
1,881,90.1328125,5.89453125,1996
1,882,92.5859375,-36.69921875,1996
1,883,96.546875,-75.3359375,1996
1,884,98.8359375,-92.3984375,1996
1,885,99.8125,-100.0703125,1996
1,886,100.0234375,-101.9726563,1996
1,887,100.0234375,-101.9726563,1996
1,888,100.0234375,-101.9726563,1996
1,889,99.79296875,-101.8085938,1996
1,890,98.80078125,-99.140625,1996
1,891,96.3828125,-86.11328125,1996
1,892,95.87109375,-79.32421875,1996
1,893,96.5078125,-28.76171875,1996
1,894,98.24609375,-2.6875,1996
1,895,103.8203125,48.06640625,1996
1,896,111.1640625,111.2617188,1996
1,897,112.9804688,137.2382813,1996
1,898,112.8085938,145.8085938,1996
1,899,112.8085938,145.8085938,1996
1,900,-25.97265625,109.7226563,1996
1,901,-25.90625,109.7226563,1996
1,902,-24.265625,109.7226563,1996
1,903,-22.3828125,109.8515625,1996
1,904,-21.58203125,109.9375,1996
1,905,-20.96484375,110.0625,1996
1,906,-18.55078125,110.8046875,1996
1,907,-13.94921875,112.203125,1996
1,908,-9.07421875,113.7773438,1996
1,909,-2.65625,116.1171875,1996
1,910,2.40625,118.375,1996
1,911,7.29296875,122.09375,1996
1,912,9.15625,124.2929688,1996
1,913,9.23828125,124.4140625,1996
1,914,9.23828125,124.4140625,1996
1,915,9.96875,123.9882813,1996
1,916,12.63671875,120.7539063,1996
1,917,17.671875,103.328125,1996
1,918,23.95703125,68.47265625,1996
1,919,31.22265625,34.7109375,1996
1,920,43.56640625,-20.859375,1996
1,921,53.57421875,-65.12890625,1996
1,922,66.1953125,-107.7890625,1996
1,923,78.328125,-138.9492188,1996
1,924,80.24609375,-143.140625,1996
1,925,80.65625,-143.9609375,1996
1,926,80.65625,-143.9609375,1996
1,927,80.43359375,-143.9023438,1996
1,928,79.49609375,-143.3789063,1996
1,929,77.8046875,-140.6875,1996
1,930,75.7421875,-130.9335938,1996
1,931,74.80859375,-115.1054688,1996
1,932,77.3046875,-74.453125,1996
1,933,83.98828125,-30.72265625,1996
1,934,89.625,-4.921875,1996
1,935,99.5703125,40.47265625,1996
1,936,104.6210938,69.4765625,1996
1,937,105.5117188,81.375,1996
1,938,105.3828125,84.0546875,1996
1,939,105.359375,84.0859375,1996
1,940,105.3007813,84.2265625,1996
1,941,105.2929688,84.2421875,1996
1,942,105.3007813,84.23828125,1996
1,943,105.53125,83.96875,1996
1,944,106.8125,79.96875,1996
1,945,108.3515625,58.359375,1996
1,946,111.265625,22.19140625,1996
1,947,121.9296875,-25.1484375,1996
1,948,136.578125,-78.8359375,1996
1,949,142.7929688,-103.3398438,1996
1,950,147.6367188,-125.8125,1996
1,951,148.8671875,-129.921875,1996
1,952,148.8671875,-129.921875,1996
1,953,148.84375,-129.921875,1996
1,954,148.7578125,-129.921875,1996
1,955,148.5429688,-129.921875,1996
1,956,148.3007813,-129.8359375,1996
1,957,147.7695313,-128.0195313,1996
1,958,147.7421875,-116.1054688,1996
1,959,149.2148438,-86.04296875,1996
1,960,154.875,-25.22265625,1996
1,961,161.2929688,18.6171875,1996
1,962,166.1875,38.01171875,1996
1,963,169.796875,52.0703125,1996
1,964,170.5351563,55.69140625,1996
1,965,170.5351563,55.69140625,1996
1,966,170.5351563,55.69140625,1996
1,967,170.5351563,55.69140625,1996
1,968,170.5351563,55.69140625,1996
1,969,170.640625,55.5859375,1996
1,970,171.1210938,53.9765625,1996
1,971,171.3945313,40.41796875,1996
1,972,169.5546875,6.359375,1996
1,973,167.34375,-49.65234375,1996
1,974,167.4023438,-98.44140625,1996
1,975,171.4492188,-157.0429688,1996
1,976,175.5585938,-195.5664063,1996
1,977,177.1992188,-207.3085938,1996
1,978,178.3515625,-213.8046875,1996
1,979,178.3554688,-214.0585938,1996
1,980,178.2226563,-214.421875,1996
1,981,178.015625,-214.7890625,1996
1,982,177.8789063,-214.9882813,1996
1,983,177.8085938,-215.0546875,1996
1,984,177.8085938,-215.0546875,1996
1,985,177.8085938,-215.0390625,1996
1,986,177.8085938,-213.1835938,1996
1,987,177.8085938,-204.5039063,1996
1,988,177.8085938,-181.4804688,1996
1,989,178.0390625,-138.5585938,1996
1,990,178.9765625,-89.21875,1996
1,991,179.1914063,-49.40625,1996
1,992,177.8632813,-34.2578125,1996
1,993,174.3320313,-21.43359375,1996
1,994,171.8789063,-14.96875,1996
1,995,171.5703125,-14.234375,1996
1,996,171.5703125,-14.234375,1996
1,997,171.5703125,-14.234375,1996
1,998,171.5234375,-14.234375,1996
1,999,171.46875,-14.2890625,1996
1,1000,171.3632813,-15.15234375,1996
1,1001,168.671875,-25.796875,1996
1,1002,155.2460938,-67.1640625,1996
1,1003,141.8203125,-112.8671875,1996
1,1004,130.3359375,-172.8164063,1996
1,1005,126.40625,-203.0117188,1996
1,1006,125.9765625,-213.6992188,1996
1,1007,126.0546875,-222.140625,1996
1,1008,126.3710938,-224.203125,1996
1,1009,126.5976563,-226.3007813,1996
1,1010,126.6210938,-226.8554688,1996
1,1011,126.6210938,-226.890625,1996
1,1012,126.6171875,-226.8867188,1996
1,1013,126.1914063,-226.5117188,1996
1,1014,123.6484375,-221.4921875,1996
1,1015,116.609375,-203.0546875,1996
1,1016,105.2695313,-160.6953125,1996
1,1017,93.546875,-96.48828125,1996
1,1018,89.796875,-50.79296875,1996
1,1019,89.9921875,-4.46484375,1996
1,1020,91.18359375,22.17578125,1996
1,1021,91.265625,24.640625,1996
1,1022,90.82421875,26.078125,1996
1,1023,89.92578125,26.7265625,1996
1,1024,88.53515625,27.4609375,1996
1,1025,88.14453125,27.55078125,1996
1,1026,88,27.55078125,1996
1,1027,87.86328125,27.55078125,1996
1,1028,87.40234375,27.21875,1996
1,1029,82.62890625,23.2109375,1996
1,1030,54.7421875,-7.1484375,1996
1,1031,19.42578125,-54.83984375,1996
1,1032,-18.02734375,-118.5625,1996
1,1033,-36.0390625,-161.4257813,1996
1,1034,-42.3046875,-188.5507813,1996
1,1035,-47.87109375,-212.796875,1996
1,1036,-50.53125,-220.2382813,1996
1,1037,-53.375,-223.6757813,1996
1,1038,-53.94921875,-224.3007813,1996
1,1039,-54.01171875,-224.3085938,1996
1,1040,-54.15234375,-224.2617188,1996
1,1041,-54.54296875,-223.296875,1996
1,1042,-54.828125,-216.1640625,1996
1,1043,-54.6015625,-193.1992188,1996
1,1044,-50.59375,-138.3945313,1996
1,1045,-40.54296875,-56.97265625,1996
1,1046,-32.484375,5.35546875,1996
1,1047,-24.671875,78.27734375,1996
1,1048,-23.4296875,112.6953125,1996
1,1049,-23.4296875,112.6953125,1996
1,1050,-23.4296875,112.6953125,1996
1,1051,-23.4296875,112.6953125,1996
1,1052,-23.4296875,112.6953125,1996
1,1053,-23.4296875,112.6953125,1996
1,1054,-23.5,112.6289063,1996
1,1055,-24.79296875,110.7109375,1996
1,1056,-32.875,96.1953125,1996
1,1057,-56.046875,48.9921875,1996
1,1058,-73.359375,-3.4296875,1996
1,1059,-78.8828125,-38.17578125,1996
1,1060,-79.63671875,-72.984375,1996
1,1061,-77.75,-89.16796875,1996
1,1062,-75.66796875,-95.95703125,1996
1,1063,-74.75390625,-97.984375,1996
1,1064,-74.75390625,-97.984375,1996
1,1065,-74.75390625,-97.984375,1996
1,1066,-74.765625,-97.97265625,1996
1,1067,-75.51953125,-96.8359375,1996
1,1068,-77.171875,-87.171875,1996
1,1069,-76.96484375,-52.02734375,1996
1,1070,-72.71484375,22.6328125,1996
1,1071,-68.72265625,95.0390625,1996
1,1072,-67.97265625,144.5664063,1996
1,1073,-68.2890625,168.140625,1996
1,1074,-68.70703125,173,1996
1,1075,-70.44921875,179.0859375,1996
1,1076,-72.6484375,184.3554688,1996
1,1077,-73.83203125,186.0234375,1996
1,1078,-74.58203125,186.7070313,1996
1,1079,-74.6171875,186.6757813,1996
1,1080,-147.6289063,-1.00390625,1996
1,1081,-146.875,4.19921875,1996
1,1082,-145.5820313,11.96875,1996
1,1083,-143.8984375,30.69921875,1996
1,1084,-143.5273438,49.46875,1996
1,1085,-143.84375,68.13671875,1996
1,1086,-144.640625,79.30859375,1996
1,1087,-145.0703125,83.34375,1996
1,1088,-145.0976563,84.37109375,1996
1,1089,-145,86.0859375,1996
1,1090,-144.796875,87.58984375,1996
1,1091,-144.296875,89.08203125,1996
1,1092,-143.5859375,90.67578125,1996
1,1093,-142.375,93.1875,1996
1,1094,-140.703125,97.51171875,1996
1,1095,-140.2890625,100.9726563,1996
1,1096,-140.6367188,102.4414063,1996
1,1097,-142.3085938,103.2851563,1996
1,1098,-144.4804688,103.7226563,1996
1,1099,-146.8007813,103.921875,1996
1,1100,-148.515625,103.75,1996
1,1101,-152.7539063,101.40625,1996
1,1102,-167.3632813,85.8828125,1996
1,1103,-180.078125,64.3828125,1996
1,1104,-183.5117188,48.578125,1996
1,1105,-183.7929688,27.80078125,1996
1,1106,-178.046875,7.2265625,1996
1,1107,-168.9453125,-12.0546875,1996
1,1108,-158.0742188,-24.8125,1996
1,1109,-142.8867188,-35.40625,1996
1,1110,-117.4414063,-47.74609375,1996
1,1111,-93.26953125,-54.30859375,1996
1,1112,-47.94921875,-60.0234375,1996
1,1113,-0.08203125,-61.87109375,1996
1,1114,48.5078125,-60.171875,1996
1,1115,100.6445313,-56.171875,1996
1,1116,129.8085938,-51.79296875,1996
1,1117,158.3632813,-41.3828125,1996
1,1118,177.15625,-27.87109375,1996
1,1119,187.2421875,-11.97265625,1996
1,1120,198.6054688,14.68359375,1996
1,1121,201.1015625,30.234375,1996
1,1122,196.6289063,40.12109375,1996
1,1123,187.0742188,50.12890625,1996
1,1124,177.3242188,57.86328125,1996
1,1125,161.8320313,69.04296875,1996
1,1126,145.9179688,79.8984375,1996
1,1127,120.578125,94.5390625,1996
1,1128,91.53125,108.6171875,1996
1,1129,67.5,116.4609375,1996
1,1130,29.91796875,124,1996
1,1131,4.2421875,126.3828125,1996
1,1132,-25.81640625,126.84375,1996
1,1133,-64.17578125,125.9921875,1996
1,1134,-88.0625,123.65625,1996
1,1135,-112.1171875,117.625,1996
1,1136,-130.6640625,108.2421875,1996
1,1137,-145.0429688,97.2890625,1996
1,1138,-161.4453125,80.4765625,1996
1,1139,-170.078125,68.95703125,1996
1,1140,-173.1835938,59.84375,1996
1,1141,-174.34375,49.18359375,1996
1,1142,-171.5195313,37.82421875,1996
1,1143,-163.6328125,24.6875,1996
1,1144,-153.078125,13.99609375,1996
1,1145,-129.578125,-1.6796875,1996
1,1146,-104.2148438,-14.875,1996
1,1147,-87.984375,-21.296875,1996
1,1148,-68.0546875,-24.84375,1996
1,1149,-45.15625,-25.40234375,1996
1,1150,-15.64453125,-24.375,1996
1,1151,19.453125,-22.546875,1996
1,1152,47.59765625,-19.375,1996
1,1153,82.28125,-12.69921875,1996
1,1154,108.4296875,-3.4296875,1996
1,1155,123.484375,5.796875,1996
1,1156,143.1679688,22.015625,1996
1,1157,151.6328125,32.24609375,1996
1,1158,161.4765625,49.52734375,1996
1,1159,165.8320313,63,1996
1,1160,165.7890625,71.06640625,1996
1,1161,163.0195313,82.8125,1996
1,1162,155.7382813,95.84765625,1996
1,1163,134.4921875,114.140625,1996
1,1164,112.7851563,125.9804688,1996
1,1165,91.10546875,133.4570313,1996
1,1166,62.37109375,138.1054688,1996
1,1167,62.37109375,138.1054688,1996
1,1168,62.37109375,138.1054688,1996
1,1169,3.39453125,139.8164063,1996
1,1170,-58.56640625,136.4960938,1996
1,1171,-121.21875,127.0273438,1996
1,1172,-140.1132813,121.0351563,1996
1,1173,-167.734375,105.4414063,1996
1,1174,-186.7695313,90.515625,1996
1,1175,-202.0117188,75.0234375,1996
1,1176,-216.3515625,55.31640625,1996
1,1177,-224.0703125,37.26953125,1996
1,1178,-227.75,18.171875,1996
1,1179,-228.921875,-3.87109375,1996
1,1180,-228.921875,-12.05078125,1996
1,1181,-216.4570313,-55.83984375,1996
1,1182,-199.6601563,-82.84765625,1996
1,1183,-182.5117188,-98.296875,1996
1,1184,-165.4570313,-108.46875,1996
1,1185,-144.9179688,-117.6445313,1996
1,1186,-120.2070313,-124.453125,1996
1,1187,-79.10546875,-132.4648438,1996
1,1188,-44.12890625,-136.7851563,1996
1,1189,-2.49609375,-137.6015625,1996
1,1190,19.484375,-136.7695313,1996
1,1191,38.69921875,-132.9921875,1996
1,1192,55.734375,-124.078125,1996
1,1193,65.94140625,-112.5546875,1996
1,1194,80.875,-84.140625,1996
1,1195,91.26171875,-57.765625,1996
1,1196,99.08203125,-34.70703125,1996
1,1197,105.9648438,-13.43359375,1996
1,1198,108.9726563,-1.2109375,1996
1,1199,108.734375,14.61328125,1996
1,1200,97.65625,34.46875,1996
1,1201,73.703125,49.17578125,1996
1,1202,43.2109375,60.5625,1996
1,1203,20.78125,65.46875,1996
1,1204,-2.66796875,66.9609375,1996
1,1205,-28.22265625,67.109375,1996
1,1206,-59.03125,65.89453125,1996
1,1207,-89.421875,62.29296875,1996
1,1208,-110.125,59.4296875,1996
1,1209,-139.8085938,52.4453125,1996
1,1210,-163.0039063,43.18359375,1996
1,1211,-185.3710938,26.3359375,1996
1,1212,-212.390625,-2.3515625,1996
1,1213,-226.1796875,-23.78125,1996
1,1214,-232.0703125,-44.2890625,1996
1,1215,-233.9296875,-65.84765625,1996
1,1216,-233.7773438,-87.14453125,1996
1,1217,-231.8125,-107.1640625,1996
1,1218,-226.0859375,-125.3476563,1996
1,1219,-220.65625,-132.9648438,1996
1,1220,-220.65625,-132.9648438,1996
1,1221,-198.8554688,-148.75,1996
1,1222,-152.9335938,-168.1132813,1996
1,1223,-119.1601563,-177.3242188,1996
1,1224,-73.54296875,-183.7226563,1996
1,1225,-24.23046875,-187.1757813,1996
1,1226,11.63671875,-187.8125,1996
1,1227,61.5078125,-187.171875,1996
1,1228,86.15234375,-186.390625,1996
1,1229,102.0703125,-184.7695313,1996
1,1230,120.5703125,-180.2890625,1996
1,1231,133.2070313,-174.546875,1996
1,1232,149.3203125,-162.4140625,1996
1,1233,169.0664063,-144.328125,1996
1,1234,180.8164063,-133.6171875,1996
1,1235,194.3828125,-121.1367188,1996
1,1236,200.546875,-114.9296875,1996
1,1237,208.7382813,-106.078125,1996
1,1238,213.0859375,-98.5078125,1996
1,1239,216.9414063,-83.2578125,1996
1,1240,219.2460938,-61.2578125,1996
1,1241,218.7070313,-45.2109375,1996
1,1242,216.390625,-34.6484375,1996
1,1243,213.125,-26.734375,1996
1,1244,210.765625,-23.85546875,1996
1,1245,201.5273438,-17.921875,1996
1,1246,180.828125,-8.18359375,1996
1,1247,148,4.6953125,1996
1,1248,82.2421875,25.12109375,1996
1,1249,45.64453125,33.2578125,1996
1,1250,18.8828125,36.9296875,1996
1,1251,-2.5625,38.84375,1996
1,1252,-16.3515625,38.921875,1996
1,1253,-34.91015625,38.07421875,1996
1,1254,-46.5078125,36.62109375,1996
1,1255,-59.27734375,32.8359375,1996
1,1256,-73.6953125,24.67578125,1996
1,1257,-97.625,4.765625,1996
1,1258,-120.5195313,-18.5625,1996
1,1259,-141.7578125,-44.54296875,1996
1,1260,-140.2890625,-1.93359375,1996
1,1261,-140.4414063,-1.8828125,1996
1,1262,-140.4414063,-1.8828125,1996
1,1263,-140.3359375,-1.8828125,1996
1,1264,-135.9101563,-0.78125,1996
1,1265,-121.4414063,3.5390625,1996
1,1266,-104.5585938,8.17578125,1996
1,1267,-78.7890625,17.40234375,1996
1,1268,-56.3125,27.51171875,1996
1,1269,-35.03515625,39.02734375,1996
1,1270,-13.55078125,52.59765625,1996
1,1271,2.9296875,64.12109375,1996
1,1272,18.42578125,75.58984375,1996
1,1273,26.5234375,81.21875,1996
1,1274,30.10546875,83.625,1996
1,1275,35.27734375,87.046875,1996
1,1276,44.9921875,90.703125,1996
1,1277,61.85546875,94.1953125,1996
1,1278,91.18359375,99.21484375,1996
1,1279,109.3515625,102.3476563,1996
1,1280,128.1992188,105.390625,1996
1,1281,138.46875,106.59375,1996
1,1282,152.4765625,106.7890625,1996
1,1283,171.859375,105.9257813,1996
1,1284,178.453125,103.953125,1996
1,1285,186.3632813,97.84765625,1996
1,1286,197.9296875,83.46875,1996
1,1287,211.5429688,64.79296875,1996
1,1288,231.6210938,36.51171875,1996
1,1289,245.6992188,13.40625,1996
1,1290,254.6328125,-13.21484375,1996
1,1291,256.6875,-31.5234375,1996
1,1292,254.7226563,-43.375,1996
1,1293,247.2304688,-56.76171875,1996
1,1294,238.0898438,-65.5,1996
1,1295,223.3320313,-74.89453125,1996
1,1296,199.3515625,-84.875,1996
1,1297,175.2890625,-89.9375,1996
1,1298,135.0898438,-94.92578125,1996
1,1299,98.875,-97.78515625,1996
1,1300,75.5625,-97.9609375,1996
1,1301,41.03125,-97.8515625,1996
1,1302,0.79296875,-94.09375,1996
1,1303,-42.4140625,-87.72265625,1996
1,1304,-88.62109375,-78.98828125,1996
1,1305,-128.9335938,-67.8828125,1996
1,1306,-163.0546875,-57.96484375,1996
1,1307,-178.6015625,-54.05859375,1996
1,1308,-195.0703125,-50.73046875,1996
1,1309,-210.1914063,-47.51171875,1996
1,1310,-219.6796875,-44.4921875,1996
1,1311,-234.4101563,-37.01171875,1996
1,1312,-248.0585938,-26.046875,1996
1,1313,-260.3320313,-10.44921875,1996
1,1314,-270.5859375,8.81640625,1996
1,1315,-274.8164063,22.28125,1996
1,1316,-274.9648438,37.578125,1996
1,1317,-272.2226563,51.90625,1996
1,1318,-268.7265625,60.40234375,1996
1,1319,-262.0273438,70.10546875,1996
1,1320,-255.8085938,76.51953125,1996
1,1321,-248.9570313,81.40234375,1996
1,1322,-239.25,85.83984375,1996
1,1323,-223.6835938,89.296875,1996
1,1324,-203.2929688,91.93359375,1996
1,1325,-191.3867188,92.9296875,1996
1,1326,-176.6523438,93.62890625,1996
1,1327,-163.859375,93.94921875,1996
1,1328,-148.0039063,93.88671875,1996
1,1329,-120.1640625,93.31640625,1996
1,1330,-87.30078125,91.5390625,1996
1,1331,-73.5234375,90.41015625,1996
1,1332,-73.5234375,90.41015625,1996
1,1333,-13.625,81.296875,1996
1,1334,-0.59765625,78.6171875,1996
1,1335,23.31640625,68.72265625,1996
1,1336,33.62109375,61.49609375,1996
1,1337,54.63671875,45.8125,1996
1,1338,70.31640625,31.9375,1996
1,1339,80.83984375,19.80859375,1996
1,1340,92.4609375,3.69140625,1996
1,1341,102.3945313,-10.9453125,1996
1,1342,113.1757813,-29.8125,1996
1,1343,117.921875,-40.70703125,1996
1,1344,118.6015625,-47.453125,1996
1,1345,117.6367188,-50.6015625,1996
1,1346,114.6992188,-53.81640625,1996
1,1347,107.3984375,-58.9296875,1996
1,1348,96.4140625,-65.6328125,1996
1,1349,81.34765625,-73.91015625,1996
1,1350,62.640625,-81.3671875,1996
1,1351,38.328125,-85.7421875,1996
1,1352,-3.22265625,-85.0078125,1996
1,1353,-53.8671875,-77.59375,1996
1,1354,-76.58203125,-72.78515625,1996
1,1355,-102.6914063,-63.4765625,1996
1,1356,-117.625,-55.78515625,1996
1,1357,-127.296875,-49.15234375,1996
1,1358,-141.6679688,-37.08203125,1996
1,1359,-153.5273438,-23.66796875,1996
1,1360,-156.953125,-19.01953125,1996
1,1361,-156.953125,-19.01953125,1996
1,1362,-171.2382813,10.06640625,1996
1,1363,-170.46875,25.35546875,1996
1,1364,-170.21875,26.2265625,1996
1,1365,-166.0507813,32.98046875,1996
1,1366,-150.9648438,46.3671875,1996
1,1367,-139.9609375,52.1484375,1996
1,1368,-126.8359375,57.375,1996
1,1369,-112.921875,60.6796875,1996
1,1370,-84.10546875,64.953125,1996
1,1371,-58.2421875,67.91015625,1996
1,1372,-37.37890625,70.19140625,1996
1,1373,-19.4140625,71.25390625,1996
1,1374,-6.84375,71.50390625,1996
1,1375,4.87109375,71.390625,1996
1,1376,13.66796875,71.19140625,1996
1,1377,13.66796875,71.19140625,1996
1,1378,32.9609375,68.78125,1996
1,1379,53.12109375,63.87109375,1996
1,1380,63.70703125,58.4140625,1996
1,1381,74.4140625,50.69921875,1996
1,1382,83.4765625,41.1640625,1996
1,1383,93.27734375,27.03515625,1996
1,1384,96.625,18.03515625,1996
1,1385,96.88671875,8.60546875,1996
1,1386,95.54296875,-4.9453125,1996
1,1387,93.2734375,-14.734375,1996
1,1388,87.42578125,-27.6875,1996
1,1389,80.125,-40.27734375,1996
1,1390,73.06640625,-48.11328125,1996
1,1391,60.91015625,-57.98828125,1996
1,1392,48.74609375,-64.3125,1996
1,1393,38.63671875,-67.12109375,1996
1,1394,25.171875,-68.953125,1996
1,1395,13.7421875,-68.1640625,1996
1,1396,-10.46875,-62.58203125,1996
1,1397,-48.6171875,-47.5078125,1996
1,1398,-79.375,-28.82421875,1996
1,1399,-81.2734375,-27.578125,1996
1,1400,-108.9257813,-3.99609375,1996
1,1401,-129.5585938,48.41796875,1996
1,1402,-129.7578125,76.85546875,1996
1,1403,-126.21875,98.99609375,1996
1,1404,-121.9804688,116.9492188,1996
1,1405,-120.734375,124.1953125,1996
1,1406,-119.7539063,129.8710938,1996
1,1407,-118.34375,134.40625,1996
1,1408,-116.2265625,138.0039063,1996
1,1409,-112.375,141.5234375,1996
1,1410,-110.4453125,142.2890625,1996
1,1411,-106.3007813,142.6757813,1996
1,1412,-98.546875,143.1171875,1996
1,1413,-90.45703125,143.2382813,1996
1,1414,-74.125,143.2382813,1996
1,1415,-53.53125,142.3710938,1996
1,1416,-38.90625,140.4609375,1996
