isPractice,frame,x,y,Participant,practiceTrial,propBefore,practiceCorr,stair_converged,stair_finalProp,personalMinMove
1,82,-423.1523438,-44.8359375,68348cbcb4102122787fdbd0,,,,,,
1,83,-359.8164063,-38.26171875,68348cbcb4102122787fdbd0,,,,,,
1,84,-267.9648438,-30.8828125,68348cbcb4102122787fdbd0,,,,,,
1,85,-100.4609375,-20.34765625,68348cbcb4102122787fdbd0,,,,,,
1,86,23.265625,-13.234375,68348cbcb4102122787fdbd0,,,,,,
1,87,186.1953125,-3.125,68348cbcb4102122787fdbd0,,,,,,
1,88,402.5703125,11.01953125,68348cbcb4102122787fdbd0,,,,,,
1,89,487.3359375,16.75390625,68348cbcb4102122787fdbd0,,,,,,
1,90,575.65625,21.78125,68348cbcb4102122787fdbd0,,,,,,
1,91,601.7460938,22.76171875,68348cbcb4102122787fdbd0,,,,,,
1,92,602.40625,22.7421875,68348cbcb4102122787fdbd0,,,,,,
1,93,606.0546875,22.6328125,68348cbcb4102122787fdbd0,,,,,,
1,94,606.1757813,22.62109375,68348cbcb4102122787fdbd0,,,,,,
1,95,606.3359375,22.609375,68348cbcb4102122787fdbd0,,,,,,
1,96,606.3710938,22.609375,68348cbcb4102122787fdbd0,,,,,,
1,97,606.6015625,22.53515625,68348cbcb4102122787fdbd0,,,,,,
1,98,606.625,22.52734375,68348cbcb4102122787fdbd0,,,,,,
1,99,606.625,22.52734375,68348cbcb4102122787fdbd0,,,,,,
1,100,606.625,22.52734375,68348cbcb4102122787fdbd0,,,,,,
1,101,606.625,22.52734375,68348cbcb4102122787fdbd0,,,,,,
1,102,606.625,22.52734375,68348cbcb4102122787fdbd0,,,,,,
1,103,606.625,22.52734375,68348cbcb4102122787fdbd0,,,,,,
1,104,606.625,22.52734375,68348cbcb4102122787fdbd0,,,,,,
1,105,587.0117188,19.56640625,68348cbcb4102122787fdbd0,,,,,,
1,106,530.28125,12.3984375,68348cbcb4102122787fdbd0,,,,,,
1,107,396.5429688,-1.78125,68348cbcb4102122787fdbd0,,,,,,
1,108,222.109375,-14.54296875,68348cbcb4102122787fdbd0,,,,,,
1,109,33.8828125,-32.26953125,68348cbcb4102122787fdbd0,,,,,,
1,110,-112.0742188,-46.14453125,68348cbcb4102122787fdbd0,,,,,,
1,111,-298.6757813,-61.38671875,68348cbcb4102122787fdbd0,,,,,,
1,112,-417.53125,-69.7890625,68348cbcb4102122787fdbd0,,,,,,
1,113,-477.3007813,-74.17578125,68348cbcb4102122787fdbd0,,,,,,
1,114,-509.40625,-76.33984375,68348cbcb4102122787fdbd0,,,,,,
1,115,-516.9960938,-76.7265625,68348cbcb4102122787fdbd0,,,,,,
1,116,-517.4960938,-76.734375,68348cbcb4102122787fdbd0,,,,,,
1,117,-517.4960938,-76.734375,68348cbcb4102122787fdbd0,,,,,,
1,118,-517.515625,-76.734375,68348cbcb4102122787fdbd0,,,,,,
1,119,-517.7070313,-76.734375,68348cbcb4102122787fdbd0,,,,,,
1,120,-517.9921875,-76.734375,68348cbcb4102122787fdbd0,,,,,,
1,121,-517.9921875,-76.734375,68348cbcb4102122787fdbd0,,,,,,
1,122,-517.9921875,-76.734375,68348cbcb4102122787fdbd0,,,,,,
1,123,-517.9921875,-76.6484375,68348cbcb4102122787fdbd0,,,,,,
1,124,-517.7851563,-76.58203125,68348cbcb4102122787fdbd0,,,,,,
1,125,-516.7578125,-76.20703125,68348cbcb4102122787fdbd0,,,,,,
1,126,-514.8125,-75.8515625,68348cbcb4102122787fdbd0,,,,,,
1,127,-514.7382813,-75.8359375,68348cbcb4102122787fdbd0,,,,,,
1,128,-514.7382813,-75.8359375,68348cbcb4102122787fdbd0,,,,,,
1,129,-514.6445313,-75.8359375,68348cbcb4102122787fdbd0,,,,,,
1,130,-514.1757813,-75.76953125,68348cbcb4102122787fdbd0,,,,,,
1,131,-512.4101563,-75.703125,68348cbcb4102122787fdbd0,,,,,,
1,132,-508.5039063,-75.3984375,68348cbcb4102122787fdbd0,,,,,,
1,133,-501.484375,-74.65234375,68348cbcb4102122787fdbd0,,,,,,
1,134,-492.78125,-73.10546875,68348cbcb4102122787fdbd0,,,,,,
1,135,-474.9921875,-70.78125,68348cbcb4102122787fdbd0,,,,,,
1,136,-453.40625,-69.265625,68348cbcb4102122787fdbd0,,,,,,
1,137,-422.7265625,-68.484375,68348cbcb4102122787fdbd0,,,,,,
1,138,-348.6367188,-66.390625,68348cbcb4102122787fdbd0,,,,,,
1,139,-259.6601563,-62.453125,68348cbcb4102122787fdbd0,,,,,,
1,140,-156.6914063,-55.4375,68348cbcb4102122787fdbd0,,,,,,
1,141,8.39453125,-42.20703125,68348cbcb4102122787fdbd0,,,,,,
1,142,110.7929688,-34.02734375,68348cbcb4102122787fdbd0,,,,,,
1,143,181.9726563,-28.5390625,68348cbcb4102122787fdbd0,,,,,,
1,144,245.1757813,-23.08203125,68348cbcb4102122787fdbd0,,,,,,
1,145,288.5117188,-19.26171875,68348cbcb4102122787fdbd0,,,,,,
1,146,312.9453125,-16.87109375,68348cbcb4102122787fdbd0,,,,,,
1,147,323.2578125,-15.859375,68348cbcb4102122787fdbd0,,,,,,
1,148,327.3164063,-15.32421875,68348cbcb4102122787fdbd0,,,,,,
1,149,327.703125,-15.32421875,68348cbcb4102122787fdbd0,,,,,,
1,150,330.7578125,-15.32421875,68348cbcb4102122787fdbd0,,,,,,
1,151,340.0273438,-15.55859375,68348cbcb4102122787fdbd0,,,,,,
1,152,353.8476563,-15.09765625,68348cbcb4102122787fdbd0,,,,,,
1,153,371.703125,-14.9921875,68348cbcb4102122787fdbd0,,,,,,
1,154,388.3164063,-15.671875,68348cbcb4102122787fdbd0,,,,,,
1,155,399.5703125,-16.2109375,68348cbcb4102122787fdbd0,,,,,,
1,156,408.7773438,-16.65625,68348cbcb4102122787fdbd0,,,,,,
1,157,410.4492188,-16.71484375,68348cbcb4102122787fdbd0,,,,,,
1,158,410.4492188,-16.71484375,68348cbcb4102122787fdbd0,,,,,,
1,159,410.4492188,-16.71484375,68348cbcb4102122787fdbd0,,,,,,
1,160,410.4492188,-16.71484375,68348cbcb4102122787fdbd0,,,,,,
1,161,410.4492188,-16.71484375,68348cbcb4102122787fdbd0,,,,,,
1,162,410.4492188,-16.71484375,68348cbcb4102122787fdbd0,,,,,,
1,163,410.4414063,-16.71484375,68348cbcb4102122787fdbd0,,,,,,
1,164,409.640625,-16.71484375,68348cbcb4102122787fdbd0,,,,,,
1,165,409.2226563,-16.71484375,68348cbcb4102122787fdbd0,,,,,,
1,166,409.2226563,-16.71484375,68348cbcb4102122787fdbd0,,,,,,
1,167,409.171875,-16.71484375,68348cbcb4102122787fdbd0,,,,,,
1,168,409.1210938,-16.71484375,68348cbcb4102122787fdbd0,,,,,,
1,169,409.03125,-16.625,68348cbcb4102122787fdbd0,,,,,,
1,170,408.8164063,-16.59765625,68348cbcb4102122787fdbd0,,,,,,
1,171,408.453125,-16.59765625,68348cbcb4102122787fdbd0,,,,,,
1,172,408.4335938,-16.59765625,68348cbcb4102122787fdbd0,,,,,,
1,173,408.4335938,-16.59765625,68348cbcb4102122787fdbd0,,,,,,
1,174,408.4335938,-16.59765625,68348cbcb4102122787fdbd0,,,,,,
1,175,408.4335938,-16.59765625,68348cbcb4102122787fdbd0,,,,,,
1,176,408.4335938,-16.59765625,68348cbcb4102122787fdbd0,,,,,,
1,177,408.4335938,-16.59765625,68348cbcb4102122787fdbd0,,,,,,
1,178,408.4335938,-16.59765625,68348cbcb4102122787fdbd0,,,,,,
1,179,408.4335938,-16.59765625,68348cbcb4102122787fdbd0,,,,,,
1,180,-140.3710938,-5.24609375,68348cbcb4102122787fdbd0,,,,,,
1,181,-136.9414063,-1.7421875,68348cbcb4102122787fdbd0,,,,,,
1,182,-129.5273438,3.71875,68348cbcb4102122787fdbd0,,,,,,
1,183,-118.6328125,9.4765625,68348cbcb4102122787fdbd0,,,,,,
1,184,-92.68359375,19.5625,68348cbcb4102122787fdbd0,,,,,,
1,185,-63.546875,28.06640625,68348cbcb4102122787fdbd0,,,,,,
1,186,-32.96875,34.7265625,68348cbcb4102122787fdbd0,,,,,,
1,187,-0.3828125,39.72265625,68348cbcb4102122787fdbd0,,,,,,
1,188,40.21875,44.80859375,68348cbcb4102122787fdbd0,,,,,,
1,189,78.05078125,48.1953125,68348cbcb4102122787fdbd0,,,,,,
1,190,128.5898438,49.67578125,68348cbcb4102122787fdbd0,,,,,,
1,191,181.5742188,47.8125,68348cbcb4102122787fdbd0,,,,,,
1,192,216.578125,41.89453125,68348cbcb4102122787fdbd0,,,,,,
1,193,265.6445313,24.359375,68348cbcb4102122787fdbd0,,,,,,
1,194,309.5585938,-1.80078125,68348cbcb4102122787fdbd0,,,,,,
1,195,356.8320313,-48.28515625,68348cbcb4102122787fdbd0,,,,,,
1,196,405.46875,-111.421875,68348cbcb4102122787fdbd0,,,,,,
1,197,432.8632813,-163.0859375,68348cbcb4102122787fdbd0,,,,,,
1,198,438.0625,-184.7226563,68348cbcb4102122787fdbd0,,,,,,
1,199,431.1367188,-205.8867188,68348cbcb4102122787fdbd0,,,,,,
1,200,413.59375,-220.671875,68348cbcb4102122787fdbd0,,,,,,
1,201,377.7734375,-229.109375,68348cbcb4102122787fdbd0,,,,,,
1,202,286.21875,-230.7851563,68348cbcb4102122787fdbd0,,,,,,
1,203,164.9101563,-223.6171875,68348cbcb4102122787fdbd0,,,,,,
1,204,-0.62109375,-203.0234375,68348cbcb4102122787fdbd0,,,,,,
1,205,-205.8984375,-166.6132813,68348cbcb4102122787fdbd0,,,,,,
1,206,-345.5703125,-131.8007813,68348cbcb4102122787fdbd0,,,,,,
1,207,-496.9492188,-80.421875,68348cbcb4102122787fdbd0,,,,,,
1,208,-621.046875,-24.1953125,68348cbcb4102122787fdbd0,,,,,,
1,209,-653.9882813,-5.75390625,68348cbcb4102122787fdbd0,,,,,,
1,210,-691.6367188,26.453125,68348cbcb4102122787fdbd0,,,,,,
1,211,-712.9960938,52.85546875,68348cbcb4102122787fdbd0,,,,,,
1,212,-714.3164063,59.25390625,68348cbcb4102122787fdbd0,,,,,,
1,213,-712.3046875,66.04296875,68348cbcb4102122787fdbd0,,,,,,
1,214,-703.5195313,72.421875,68348cbcb4102122787fdbd0,,,,,,
1,215,-683.75,80.5703125,68348cbcb4102122787fdbd0,,,,,,
1,216,-636.3085938,93.63671875,68348cbcb4102122787fdbd0,,,,,,
1,217,-580.8867188,104.8789063,68348cbcb4102122787fdbd0,,,,,,
1,218,-500.3671875,114.6757813,68348cbcb4102122787fdbd0,,,,,,
1,219,-398.90625,121.0039063,68348cbcb4102122787fdbd0,,,,,,
1,220,-291.4453125,123.9570313,68348cbcb4102122787fdbd0,,,,,,
1,221,-190.2851563,122.03125,68348cbcb4102122787fdbd0,,,,,,
1,222,-80.9765625,116.9726563,68348cbcb4102122787fdbd0,,,,,,
1,223,-11.6171875,112.7070313,68348cbcb4102122787fdbd0,,,,,,
1,224,24.796875,108.1210938,68348cbcb4102122787fdbd0,,,,,,
1,225,61.609375,100.9257813,68348cbcb4102122787fdbd0,,,,,,
1,226,95.3125,92.18359375,68348cbcb4102122787fdbd0,,,,,,
1,227,124.3242188,79.3828125,68348cbcb4102122787fdbd0,,,,,,
1,228,158.3515625,52.96484375,68348cbcb4102122787fdbd0,,,,,,
1,229,183.7382813,22.98046875,68348cbcb4102122787fdbd0,,,,,,
1,230,209.1523438,-12.34765625,68348cbcb4102122787fdbd0,,,,,,
1,231,224.3867188,-39.34375,68348cbcb4102122787fdbd0,,,,,,
1,232,228.6328125,-58.21484375,68348cbcb4102122787fdbd0,,,,,,
1,233,228.984375,-74.31640625,68348cbcb4102122787fdbd0,,,,,,
1,234,226.0507813,-90.07421875,68348cbcb4102122787fdbd0,,,,,,
1,235,218.9257813,-104.0234375,68348cbcb4102122787fdbd0,,,,,,
1,236,198.3476563,-123.5820313,68348cbcb4102122787fdbd0,,,,,,
1,237,156.5546875,-149.3359375,68348cbcb4102122787fdbd0,,,,,,
1,238,84.953125,-178.234375,68348cbcb4102122787fdbd0,,,,,,
1,239,-16.703125,-203.8984375,68348cbcb4102122787fdbd0,,,,,,
1,240,-173.5507813,-223.84375,68348cbcb4102122787fdbd0,,,,,,
1,241,-322.1289063,-232.5234375,68348cbcb4102122787fdbd0,,,,,,
1,242,-444.4179688,-232.7109375,68348cbcb4102122787fdbd0,,,,,,
1,243,-567.2695313,-227.8398438,68348cbcb4102122787fdbd0,,,,,,
1,244,-662.0273438,-217.6796875,68348cbcb4102122787fdbd0,,,,,,
1,245,-718.359375,-207.390625,68348cbcb4102122787fdbd0,,,,,,
1,246,-757.2304688,-197.265625,68348cbcb4102122787fdbd0,,,,,,
1,247,-763.8320313,-195.03125,68348cbcb4102122787fdbd0,,,,,,
1,248,-767.2382813,-193.7421875,68348cbcb4102122787fdbd0,,,,,,
1,249,-767.2382813,-193.7421875,68348cbcb4102122787fdbd0,,,,,,
1,250,-767.40625,-193.6992188,68348cbcb4102122787fdbd0,,,,,,
1,251,-767.578125,-193.671875,68348cbcb4102122787fdbd0,,,,,,
1,252,-767.6054688,-193.671875,68348cbcb4102122787fdbd0,,,,,,
1,253,-767.5976563,-193.6640625,68348cbcb4102122787fdbd0,,,,,,
1,254,-760.9453125,-190.1210938,68348cbcb4102122787fdbd0,,,,,,
1,255,-741.0976563,-183.3867188,68348cbcb4102122787fdbd0,,,,,,
1,256,-704.2617188,-174.140625,68348cbcb4102122787fdbd0,,,,,,
1,257,-635.3164063,-161.3867188,68348cbcb4102122787fdbd0,,,,,,
1,258,-542.5703125,-148.5351563,68348cbcb4102122787fdbd0,,,,,,
1,259,-444.5664063,-137.6914063,68348cbcb4102122787fdbd0,,,,,,
1,260,-267.03125,-118.8671875,68348cbcb4102122787fdbd0,,,,,,
1,261,-43.484375,-93.4609375,68348cbcb4102122787fdbd0,,,,,,
1,262,106.9453125,-70.3203125,68348cbcb4102122787fdbd0,,,,,,
1,263,280.859375,-42.07421875,68348cbcb4102122787fdbd0,,,,,,
1,264,338.8164063,-33.84765625,68348cbcb4102122787fdbd0,,,,,,
1,265,405.234375,-25.96875,68348cbcb4102122787fdbd0,,,,,,
1,266,446.5546875,-21.0703125,68348cbcb4102122787fdbd0,,,,,,
1,267,461.4960938,-19.47265625,68348cbcb4102122787fdbd0,,,,,,
1,268,479.4570313,-17.46484375,68348cbcb4102122787fdbd0,,,,,,
1,269,494.3359375,-15.8046875,68348cbcb4102122787fdbd0,,,,,,
1,270,506.4335938,-14.8203125,68348cbcb4102122787fdbd0,,,,,,
1,271,512.8007813,-14.55859375,68348cbcb4102122787fdbd0,,,,,,
1,272,521.109375,-14.0625,68348cbcb4102122787fdbd0,,,,,,
1,273,524.2070313,-13.9375,68348cbcb4102122787fdbd0,,,,,,
1,274,524.375,-13.9375,68348cbcb4102122787fdbd0,,,,,,
1,275,524.3320313,-13.9375,68348cbcb4102122787fdbd0,,,,,,
1,276,523.765625,-13.7890625,68348cbcb4102122787fdbd0,,,,,,
1,277,522.5703125,-13.5703125,68348cbcb4102122787fdbd0,,,,,,
1,278,521.1992188,-13.51953125,68348cbcb4102122787fdbd0,,,,,,
1,279,520.0898438,-13.51953125,68348cbcb4102122787fdbd0,,,,,,
1,280,518.9921875,-13.51953125,68348cbcb4102122787fdbd0,,,,,,
1,281,516.8085938,-13.66796875,68348cbcb4102122787fdbd0,,,,,,
1,282,511.2851563,-13.7578125,68348cbcb4102122787fdbd0,,,,,,
1,283,499.4453125,-14.53125,68348cbcb4102122787fdbd0,,,,,,
1,284,459.328125,-16.82421875,68348cbcb4102122787fdbd0,,,,,,
1,285,352.9453125,-24.52734375,68348cbcb4102122787fdbd0,,,,,,
1,286,194.8359375,-38.9609375,68348cbcb4102122787fdbd0,,,,,,
1,287,-64.02734375,-59.71484375,68348cbcb4102122787fdbd0,,,,,,
1,288,-334.046875,-67.0390625,68348cbcb4102122787fdbd0,,,,,,
1,289,-473.296875,-67.19140625,68348cbcb4102122787fdbd0,,,,,,
1,290,-646.8320313,-67.19140625,68348cbcb4102122787fdbd0,,,,,,
1,291,-749.3046875,-67.265625,68348cbcb4102122787fdbd0,,,,,,
1,292,-804.3359375,-67.6171875,68348cbcb4102122787fdbd0,,,,,,
1,293,-851.4140625,-67.6171875,68348cbcb4102122787fdbd0,,,,,,
1,294,-865.8828125,-67.6171875,68348cbcb4102122787fdbd0,,,,,,
1,295,-867.3359375,-67.6171875,68348cbcb4102122787fdbd0,,,,,,
1,296,-868.7539063,-67.6171875,68348cbcb4102122787fdbd0,,,,,,
1,297,-868.9414063,-67.6171875,68348cbcb4102122787fdbd0,,,,,,
1,298,-868.9414063,-67.6171875,68348cbcb4102122787fdbd0,,,,,,
1,299,-868.9414063,-67.6171875,68348cbcb4102122787fdbd0,,,,,,
1,300,-868.9414063,-67.6171875,68348cbcb4102122787fdbd0,,,,,,
1,301,-868.9414063,-67.6171875,68348cbcb4102122787fdbd0,,,,,,
1,302,-868.9414063,-67.6171875,68348cbcb4102122787fdbd0,,,,,,
1,303,-868.9414063,-67.6171875,68348cbcb4102122787fdbd0,,,,,,
1,304,-868.9414063,-67.6171875,68348cbcb4102122787fdbd0,,,,,,
1,305,-868.9414063,-67.6171875,68348cbcb4102122787fdbd0,,,,,,
1,306,-868.9414063,-67.6171875,68348cbcb4102122787fdbd0,,,,,,
1,307,-868.9375,-67.6171875,68348cbcb4102122787fdbd0,,,,,,
1,308,-867.1171875,-67.6171875,68348cbcb4102122787fdbd0,,,,,,
1,309,-849.5351563,-67.421875,68348cbcb4102122787fdbd0,,,,,,
1,310,-797.4648438,-66.296875,68348cbcb4102122787fdbd0,,,,,,
1,311,-699.671875,-65.4140625,68348cbcb4102122787fdbd0,,,,,,
1,312,-536.5351563,-64.90625,68348cbcb4102122787fdbd0,,,,,,
1,313,-344.9765625,-65.49609375,68348cbcb4102122787fdbd0,,,,,,
1,314,-195.8164063,-67.62890625,68348cbcb4102122787fdbd0,,,,,,
1,315,-100.1484375,-69.23828125,68348cbcb4102122787fdbd0,,,,,,
1,316,6.97265625,-67.2265625,68348cbcb4102122787fdbd0,,,,,,
1,317,86.1796875,-63.34765625,68348cbcb4102122787fdbd0,,,,,,
1,318,114.2070313,-61.92578125,68348cbcb4102122787fdbd0,,,,,,
1,319,144.2734375,-60.125,68348cbcb4102122787fdbd0,,,,,,
1,320,151.1875,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,321,151.9375,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,322,152.40625,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,323,152.40625,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,324,152.4804688,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,325,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,326,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,327,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,328,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,329,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,330,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,331,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,332,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,333,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,334,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,335,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,336,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,337,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,338,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,339,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,340,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,341,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,342,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,343,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,344,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,345,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,346,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,347,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,348,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,349,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,350,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,351,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,352,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,353,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,354,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,355,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,356,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
1,357,152.5039063,-59.99609375,68348cbcb4102122787fdbd0,,,,,,
