isPractice,frame,x,y,PROLIFIC_PID,STUDY_ID,SESSION_ID,Participant,StudyID,SessionID
1,911,-145,-2.80859375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,912,-145,-2.80859375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,913,-145,-2.80859375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,914,-145,-2.80859375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,915,-145,-2.80859375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,916,-145,-2.80859375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,917,-145,-2.80859375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,918,-145,-2.80859375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,919,-144.9453125,-2.62890625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,920,-144.7539063,-2.53125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,921,-144.7539063,-2.53125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,922,-144.7539063,-2.50390625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,923,-144.5039063,-2.40625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,924,-144.2382813,-2.29296875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,925,-143.7617188,-2.05078125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,926,-143.328125,-1.83203125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,927,-142.875,-1.609375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,928,-142.2578125,-1.34375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,929,-141.4492188,-1.015625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,930,-139.9648438,-0.71484375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,931,-136.7539063,-0.3125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,932,-132.2304688,-0.140625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,933,-122.0273438,0.35546875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,934,-104.546875,1.1484375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,935,-88.49609375,3.0859375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,936,-50.27734375,6.6328125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,937,-12.62109375,11.390625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,938,12.83984375,16.921875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,939,55.0546875,30.07421875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,940,90.41796875,43.7421875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,941,139.1015625,70.15625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,942,198.0976563,109.8046875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,943,235.3398438,138.3203125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,944,266.15625,172.125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,945,269.8046875,185.5859375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,946,267.2773438,198.1367188,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,947,258.8242188,207.9648438,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,948,241.8671875,219.5859375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,949,225.7070313,227.2070313,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,950,202.7578125,232.2226563,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,951,181.171875,234.4726563,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,952,158.9335938,234.9765625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,953,123.5,233.0429688,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,954,84.4609375,228.28125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,955,57.87109375,223.296875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,956,15.56640625,211.0195313,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,957,-5.09765625,202.9296875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,958,-20.47265625,192.4179688,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,959,-38.3125,172.8046875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,960,-46.9765625,150.1757813,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,961,-48.578125,113.8476563,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,962,-44.6171875,72.359375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,963,-41.5234375,44.51953125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,964,-38.80859375,9.53515625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,965,-35.375,-16.0625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,966,-29.1640625,-35.24609375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,967,-17.15625,-55.90234375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,968,-1.48828125,-70.8828125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,969,23.7421875,-81.578125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,970,57.1640625,-88.3359375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,971,83.3125,-90.26171875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,972,125.140625,-90.72265625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,973,158.5585938,-89.921875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,974,183.9375,-85.78515625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,975,221.8554688,-74.328125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,976,264.9375,-56.578125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,977,323.25,-24.99609375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,978,381.1171875,16.4453125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,979,414.7734375,52.65625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,980,432.8320313,98.34375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,981,429.2148438,126.2734375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,982,411.53125,149.1171875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,983,385.765625,169.625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,984,348.1835938,189.171875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,985,294.5507813,207.125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,986,204.3203125,228.453125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,987,119.546875,239.5859375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,988,76.27734375,242.609375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,989,76.27734375,242.609375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,990,-19.671875,240.9414063,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,991,-60.05078125,236.59375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,992,-103.5234375,228.1757813,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,993,-124.0195313,219.2109375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,994,-140.3671875,205.2539063,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,995,-155.6523438,183.5117188,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,996,-165.78125,155.6054688,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,997,-169.84375,104.9414063,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,998,-169.84375,104.9414063,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,999,-161.6484375,16.6015625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1000,-150.3164063,-31.01953125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1001,-137.5703125,-61.828125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1002,-115.2148438,-85.34375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1003,-79.59375,-106.2773438,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1004,-35.0703125,-122.1835938,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1005,43.7890625,-138.7070313,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1006,151.1523438,-153.7070313,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1007,212.5625,-157.8242188,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1008,289.3710938,-154.15625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1009,333.2539063,-143.1796875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1010,377.859375,-120.4570313,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1011,442.4140625,-78.7421875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1012,479.2617188,-48.375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1013,512.2109375,-5.515625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1014,541.3398438,53.5078125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1015,552.4179688,89.5546875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1016,553.0429688,120.1523438,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1017,544.5078125,134,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1018,524.34375,145.2382813,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1019,458.7304688,165.5976563,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1020,380.8671875,178.0039063,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1021,292.1601563,184.046875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1022,171.5625,187.9921875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1023,94.359375,186.15625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1024,-1.96875,179.2109375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1025,-64.6796875,169.3085938,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1026,-89.4765625,159.796875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1027,-124.6914063,134.4882813,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1028,-140.2578125,111.9726563,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1029,-146.296875,80.55078125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1030,-138.2890625,51.9609375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1031,-119.7226563,21.5078125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1032,-104.8203125,4.27734375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1033,-87.07421875,-11.0625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1034,-67.7890625,-21.7578125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1035,-45.4921875,-29.25,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1036,-5.375,-38.2421875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1037,28.46484375,-42.65234375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1038,55.31640625,-43.91796875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1039,70.26953125,-43.69140625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1040,71.78125,-43.51171875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1041,71.78125,-43.51171875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1042,71.4453125,-43.08203125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1043,68.5,-40.40234375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1044,60.69921875,-33.3828125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1045,52.15234375,-26.55078125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1046,40.25,-20.375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1047,20.8671875,-14.58984375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1048,3.41015625,-12.65625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1049,-13.39453125,-12.05078125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1050,-30.5703125,-12.49609375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1051,-46.7421875,-14.7109375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1052,-85.4375,-21.703125,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1053,-121.015625,-28.37109375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1054,-155.1914063,-32.31640625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1055,-200.328125,-34.6875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1056,-228.1992188,-34.91796875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1057,-248.7226563,-34.21875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1058,-262.6523438,-32.4921875,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1059,-268.3398438,-30.03515625,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
1,1060,-279.7539063,-18.05859375,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs,68348cbcb4102122787fdbd0,UNSAVED-STUDY,060baqt9k6vs
